train-PolicyExecTime,train-NumTrajs,LossBefore,Itr,Time-Optimization,Time-Sampling,LossAfter,Time,train-MinReturn,ItrTime,train-MaxReturn,n_timesteps,train-AverageReturn,Time-SampleProc,train-EnvExecTime,train-StdReturn,train-AverageDiscountedReturn
137.49611616134644,100,0.019329792,0,13.575927019119263,142.62798810005188,-1.4557244,156.24365186691284,-5.747907364316162,156.24364686012268,27.015103928325594,10000,9.369681263430163,0.037735939025878906,4.5321409702301025,8.045769171024213,15.315925100235848
129.3309507369995,100,0.003486792,1,7.869295120239258,134.5556561946869,-5.630839,298.90579891204834,1.6203842027165745,142.45331597328186,31.374658388714774,20000,24.242121122980706,0.02678990364074707,4.7263264656066895,4.402010837458197,41.032214881439025
129.60489630699158,100,0.006599658,2,5.390582084655762,134.3679530620575,-4.909,438.9187409877777,-5.646167145595629,139.783536195755,29.764845438372973,30000,25.46435343106314,0.02330803871154785,4.304055213928223,3.842490495945846,39.639051002973225
128.34092450141907,100,0.008431103,3,4.460097789764404,132.86215901374817,-3.3583257,576.2830038070679,21.373637187071974,137.34183192253113,30.446167273676696,40000,26.621537452360876,0.018091917037963867,4.085492372512817,1.6530692829322282,38.17248017252544
125.59260773658752,100,-0.009621936,4,4.670165061950684,130.01789808273315,-1.8080713,711.0450789928436,21.873529429537843,134.71124792099,29.732098012478506,50000,26.715601838717042,0.018579959869384766,4.002972602844238,1.6984893581084375,37.00784122161272
120.70123386383057,100,-0.002521872,5,2.8615360260009766,124.94350481033325,-1.0538981,838.9961059093475,20.412281151254007,127.93087100982666,30.975423711300138,60000,26.95898309725983,0.12433910369873047,3.8308281898498535,1.8831449702957332,37.085338416520564
121.03899192810059,100,0.010373006,6,2.7844882011413574,125.34630012512207,-0.752343,967.1717817783356,16.753406811038555,128.15439915657043,30.769159486233274,70000,26.47653920040008,0.02208113670349121,3.9037976264953613,2.2791652104722218,36.159148903859716
128.64267945289612,100,-0.002961464,7,4.369719743728638,133.18258094787598,-0.6579244,1105.167846918106,16.59233493921587,137.58591389656067,30.138417224240996,80000,26.653894244049233,0.03241229057312012,4.126781225204468,2.205587177033131,36.15268395376963
126.12123274803162,100,-0.008360475,8,3.099601984024048,130.51172304153442,-0.5774805,1238.9545629024506,11.845780728604241,133.7571017742157,30.138772755969477,90000,26.443550871993867,0.14516615867614746,3.9784748554229736,3.0115393485555098,36.14189462550799
121.17636227607727,100,-0.00022260437,9,2.8056938648223877,125.48115015029907,-0.5121172,1367.2829129695892,9.760676790226915,128.30759000778198,31.059031904137793,100000,26.680401785471194,0.02002716064453125,3.9001338481903076,2.404548435681651,36.47986426991904
120.41971516609192,100,-0.005600952,10,3.0230109691619873,124.6520311832428,-0.4507394,1494.9988658428192,10.440378390936269,127.69470191001892,32.27746965347571,110000,26.780052174696344,0.019360065460205078,3.830754041671753,2.817217098936772,36.35367213742115
121.6902482509613,100,0.010431278,11,2.988089084625244,125.97052383422852,-0.41101244,1623.998587846756,21.63169628959974,128.97952580451965,32.53602413583021,120000,27.099773089312617,0.02037811279296875,3.8760595321655273,1.6660153280234982,36.81633125640763
102.59451413154602,100,-0.003796048,12,2.233333110809326,106.99179887771606,-0.40454286,1733.2640130519867,19.586099415629516,109.24513483047485,29.93471863085212,130000,27.210496646229288,0.018625974655151367,3.9769022464752197,1.563322976080153,36.88844085615406
88.68332147598267,100,0.0016728546,13,2.4780149459838867,93.03689694404602,-0.3740747,1828.822010755539,17.1276784579757,95.53541207313538,30.14301375141618,140000,27.12040937590912,0.019047975540161133,3.933202028274536,1.9050856409096495,36.6059199733434
87.67259502410889,100,0.011149353,14,2.3689332008361816,91.94601082801819,-0.3503903,1923.1774768829346,20.89513972140754,94.33437395095825,29.753513832129105,150000,27.152338967236783,0.01884293556213379,3.863863706588745,1.4807249514158805,36.743868507014
87.30960822105408,100,-0.0034944932,15,2.1924211978912354,91.72636795043945,-0.33715394,2017.1382746696472,17.783566714939564,93.93967485427856,31.10820158569791,160000,27.19191048051482,0.01944708824157715,4.001636505126953,1.7616983040063074,36.96701032102189
90.19489669799805,100,0.007266696,16,2.388629913330078,94.5759642124176,-0.2968883,2114.152741909027,21.00106887460574,96.99356698989868,30.611880887301954,170000,27.22969608293184,0.023256778717041016,3.966043472290039,1.7914465588828756,37.15567669830645
88.97980499267578,100,-0.0029940044,17,2.416684627532959,93.28292989730835,-0.2692595,2209.894332885742,15.15466709084862,95.72058010101318,30.40766805020499,180000,26.999843734631654,0.019575119018554688,3.8891994953155518,2.0361337138659517,36.60675291330841
88.2550220489502,100,0.001049186,18,2.5401391983032227,92.56718897819519,-0.25028124,2305.041745901108,24.326520505801255,95.1270158290863,30.64379234503179,190000,27.216828079187458,0.019273996353149414,3.9001739025115967,1.2010508516809348,36.83868829046029
88.69738149642944,100,0.001926487,19,2.4322617053985596,93.05266833305359,-0.24172959,2400.569262742996,15.90616492398047,95.50709199905396,31.41134001943141,200000,27.020733713776075,0.020782947540283203,3.938591480255127,1.703524111800087,36.60680953246307
86.80962634086609,100,0.00046166533,20,2.5087621212005615,91.11610698699951,-0.23113272,2494.236090898514,8.538573389028134,93.64576482772827,29.964176349367527,210000,26.91663544604487,0.019493818283081055,3.8942208290100098,2.6682757749617396,36.29907383221424
88.28152918815613,100,0.024033533,21,3.3199360370635986,92.6296169757843,-0.20113064,2590.2289958000183,21.7270705607788,95.9741759300232,31.31412062744475,220000,27.234028856363793,0.023312091827392578,3.9358270168304443,1.45888229237734,36.82467755496704
86.77523565292358,100,0.0068278825,22,2.5028858184814453,91.04611992835999,-0.22282766,2683.8176589012146,17.071286718731674,93.56800389289856,30.65181920443396,230000,26.980190496021564,0.018613100051879883,3.8588032722473145,1.8339440965383453,36.63782690904234
88.16658163070679,100,0.0032740785,23,2.3796072006225586,92.49893188476562,-0.22599858,2778.736142873764,8.953145597171561,94.89768886566162,29.937399895789017,240000,26.62688887717681,0.01875782012939453,3.92051100730896,3.100517940277237,36.08207385279131
89.70591878890991,100,0.0037115128,24,2.1578822135925293,94.0765368938446,-0.23056963,2875.0250618457794,17.84123978652991,96.27033185958862,30.159456049968792,250000,27.16608203743041,0.018416881561279297,3.95810866355896,1.8426834534266912,36.7755717370309
88.42959594726562,100,0.0024274017,25,2.266022205352783,92.79905772209167,-0.23464794,2970.130782842636,17.14031355535107,95.08478426933289,29.881452160690237,260000,26.968506928063867,0.01930403709411621,3.954817056655884,1.6420944549418364,36.54264392370079
89.11851215362549,100,-0.0049928594,26,2.3707640171051025,93.49326419830322,-0.24894324,3066.0352869033813,21.681399612543665,95.88482189178467,29.795589689933895,270000,27.125222526908264,0.019361019134521484,3.951897382736206,1.3569292216648055,36.6687664644413
88.76437973976135,100,0.01583244,27,2.234572172164917,93.09982490539551,-0.20801075,3161.40936088562,1.3199135467367558,95.35306286811829,30.032191728072718,280000,26.902315490046234,0.01738905906677246,3.9161465167999268,3.367641541947531,36.47457241498405
95.31792974472046,100,-0.0052445894,28,2.224916934967041,99.70669078826904,-0.2441674,3263.382817029953,5.366814356234606,101.95265674591064,29.559861414016876,290000,26.342466606588886,0.020293712615966797,3.9644346237182617,3.1639110409143343,36.020119898596434
88.55834150314331,100,0.0037790437,29,2.077680826187134,92.89512395858765,-0.22926314,3358.4086270332336,0.8185454305811393,94.99646806716919,30.112095759832073,300000,26.85116805124164,0.021630048751831055,3.9154646396636963,3.0688390785437454,36.597594863602914
89.74795866012573,100,0.01888538,30,2.2214269638061523,94.14414381980896,-0.22271189,3454.824589729309,23.253005021565915,96.39441108703613,29.818038394858377,310000,27.12618321577075,0.018854856491088867,3.9767234325408936,1.4039958673687944,37.014292971275104
87.41815567016602,100,-0.0036474029,31,2.2694389820098877,91.70128011703491,-0.26089424,3548.838963985443,4.696129149211736,93.99023604393005,31.118189305569768,320000,26.613853020151996,0.01797795295715332,3.8668224811553955,3.1547288710951222,36.455308396924806
88.8249990940094,100,0.010029435,32,2.2886581420898438,93.34231519699097,-0.2812058,3644.5095188617706,20.045720316657984,95.64973998069763,29.917129997884796,330000,26.849010495717735,0.01743602752685547,4.100452661514282,1.849982582662848,36.697899285094444
88.22886347770691,100,-0.006657492,33,2.1104037761688232,92.58671498298645,-0.3155676,3739.246382713318,11.25090583437772,94.71789002418518,30.156434852732502,340000,26.636566258719,0.02002573013305664,3.944392442703247,2.6290272987714216,36.50088974282666
92.08108973503113,100,0.00093556824,34,2.317138910293579,96.48221898078918,-0.3109005,3838.0868680477142,7.189775178738014,98.81972289085388,31.602099917916185,350000,26.812328445410788,0.018807172775268555,3.9745373725891113,2.9759912215819706,36.75108953935084
91.30458068847656,100,0.004259234,35,2.1403236389160156,95.80702376365662,-0.31054762,3936.0817868709564,10.74428729160303,97.97606992721558,29.374107089746765,360000,26.42842874245147,0.026942968368530273,4.0738279819488525,2.6171217823487063,36.16056597442324
89.80588507652283,100,-0.018428309,36,2.3462560176849365,94.12293815612793,-0.33590147,4032.711937904358,13.576783749841507,96.60360193252563,30.668491326720936,370000,26.688163602555463,0.1320970058441162,3.904478073120117,2.3765731259560114,36.241059078613965
108.2709391117096,100,-0.004611406,37,2.818263053894043,112.64177513122559,-0.31446177,4148.209894895554,8.599056151843648,115.47733402252197,29.956066577005352,380000,26.605741163225346,0.015951156616210938,3.9563381671905518,2.771888786522631,36.018681884215084
100.38798594474792,100,-0.00094760285,38,2.294757843017578,104.78162288665771,-0.3373085,4255.327636003494,8.97246325245936,107.09720301628113,30.678306268524114,390000,26.842975165509724,0.019428014755249023,3.9782042503356934,2.8751827114212407,36.7943025702317
88.90107464790344,100,0.0116953,39,2.631613254547119,93.23290920257568,-0.40307695,4351.233090877533,6.465911647349152,95.88409090042114,30.023734783317714,400000,25.673141490563633,0.019130229949951172,3.907877206802368,3.841146705296941,35.65461157876882
89.32352924346924,100,-0.0064259185,40,2.7349231243133545,93.68963599205017,-0.43468648,4447.695605039597,10.697049070331621,96.44424700737,30.790160273439447,410000,26.44404257017603,0.01932215690612793,3.9507460594177246,2.723350189721587,36.53233588480569
87.75713992118835,100,0.0027282715,41,2.1907260417938232,92.10574698448181,-0.44608292,4542.048647880554,12.59741414471793,94.33182215690613,30.178412372982212,420000,26.051804010993138,0.02978801727294922,3.935537338256836,3.1291970798916027,35.72658746949035
88.91088271141052,100,0.0006765717,42,2.154613971710205,93.23814821243286,-0.45241857,4637.603941917419,-4.071100505378074,95.53278994560242,30.422544367041624,430000,25.31291346930526,0.13901734352111816,3.895534038543701,5.3005292624718825,34.92214911310118
87.84273481369019,100,0.0024953552,43,2.3957760334014893,92.15772986412048,-0.43215507,4732.199929714203,-2.7725519495985744,94.57525897026062,29.919456012841728,440000,25.470583823818437,0.021032094955444336,3.899664878845215,5.39386117851118,35.55014733605096
87.70925951004028,100,0.022378504,44,2.14603328704834,92.0584602355957,-0.4579214,4826.44821190834,7.357067376645145,94.22770309448242,30.063322203074314,450000,26.312545750960503,0.022724151611328125,3.9312937259674072,2.9258460508971513,36.358653844827934
88.46554493904114,100,0.018006127,45,2.4083759784698486,92.74449014663696,-0.48882657,4921.644386768341,3.101966687244048,95.17560720443726,29.96029822053371,460000,25.634391412028204,0.021132707595825195,3.869532585144043,4.835842805328823,35.24383697189162
90.23991584777832,100,-0.0063971053,46,2.3274710178375244,94.55603313446045,-0.54304355,5018.5693991184235,1.5518183916627337,96.90416717529297,30.407586850100017,470000,25.319365009929353,0.01927495002746582,3.87135910987854,5.521028146126986,34.814458798349406
87.64389967918396,100,-0.009948549,47,2.0763039588928223,92.03887701034546,-0.57156026,5112.727391004562,0.6475480195378734,94.13569498062134,31.16434553037354,480000,24.943802036030526,0.0190279483795166,3.984834909439087,5.805413030539063,34.49496522937477
87.24971294403076,100,0.005658487,48,2.1113600730895996,91.50669503211975,-0.57948965,5206.386826038361,-3.20872090466375,93.63777709007263,30.308971562433715,490000,24.538931596051313,0.0192720890045166,3.847195863723755,6.518100153169528,34.00759521624811
88.62382793426514,100,0.0012140899,49,2.5775530338287354,92.9698576927185,-0.60829484,5301.975291967392,-5.379482154624564,95.56838202476501,30.08403503549684,500000,24.88407011669165,0.01955699920654297,3.9328970909118652,6.304012518645059,34.54744388893653
86.43945002555847,100,-0.017972544,50,3.0813841819763184,90.713937997818,-0.64340174,5395.81209397316,-2.86840554522602,93.81599187850952,31.49914836482875,510000,23.528803451574287,0.019160747528076172,3.862297534942627,7.148598434667938,32.26284744086112
86.24538588523865,100,-0.0013569886,51,3.076584815979004,90.53390502929688,-0.7369373,5489.463803768158,2.6615548427188385,93.63071298599243,30.835632811487383,520000,24.558514660131127,0.018870115280151367,3.8766682147979736,5.835157708698614,34.49093575518012
86.59996438026428,100,0.004957965,52,3.681072950363159,90.9168291091919,-0.7189764,5584.1031539440155,-0.5709033590730018,94.61795496940613,31.023581254490527,530000,22.926710136705896,0.01830005645751953,3.900615692138672,7.349940809570532,31.80868185424942
90.52342104911804,100,-0.0028760408,53,3.028580904006958,94.79870986938477,-0.65973413,5681.975956916809,-6.521515728563728,97.84989404678345,30.697871466435345,540000,22.18110700470565,0.02108025550842285,3.8593478202819824,9.26077777885675,31.141639548672728
86.17663979530334,100,-0.013749084,54,3.215801239013672,90.42827892303467,-0.655008,5775.664364099503,-3.91004679432511,93.66969704627991,30.574233112228377,550000,20.339143485889046,0.019850969314575195,3.841459274291992,8.47697911933304,27.52171553350996
87.54590797424316,100,0.005127417,55,2.8013031482696533,91.7737090587616,-0.64273566,5870.279138803482,-2.438610980141363,94.59720492362976,31.701605962883104,560000,20.950327089188985,0.02081584930419922,3.8171348571777344,8.89459927803571,28.46216562542023
88.79845523834229,100,-0.00048771058,56,2.6226658821105957,93.06128907203674,-0.6342857,5966.132944822311,-8.44285721068041,95.83387684822083,30.614066742244752,570000,20.58325742329927,0.046636104583740234,3.8461506366729736,9.14180675217017,28.144096007620025
87.32128596305847,100,-0.009643855,57,2.108966827392578,91.5823221206665,-0.6316288,6059.861901044846,-9.028365319978569,93.71085286140442,29.908573345214492,580000,18.522836303395998,0.01817798614501953,3.8497297763824463,9.23962073138992,25.389667697670937
88.6920714378357,100,-0.024816101,58,2.5162386894226074,92.98482584953308,-0.6494185,6155.411408901215,-7.647507836785901,95.52716279029846,31.37846487686036,590000,18.452646684986316,0.023266077041625977,3.879866361618042,9.273012868415066,24.839669730228206
90.29747009277344,100,-0.0031843078,59,2.229641914367676,94.54076504707336,-0.843716,6252.226876974106,-8.877196649906177,96.79262208938599,32.26373069871739,600000,15.689342117693952,0.018981218338012695,3.827561378479004,11.863185022309564,20.215563982598674
89.48901176452637,100,-0.011660347,60,2.31968092918396,93.81346106529236,-2.3390331,6348.408972024918,-10.764099732374621,96.1639039516449,29.957748098286693,610000,12.041261593043153,0.030060768127441406,3.9140737056732178,11.501898883000178,14.237819730059318
87.55238723754883,100,-0.0008104126,61,2.346644878387451,91.89633798599243,-8.234517,6442.693591833115,-12.202656664666891,94.2640528678894,31.55639644709631,620000,7.420249889855683,0.019697189331054688,3.935642719268799,12.535739548427857,6.499090216831701
87.45284175872803,100,0.020010663,62,2.2222790718078613,91.71511101722717,-17.543913,6536.672230958939,-11.9287976183082,93.95682096481323,17.763567897134447,630000,-1.0566082959550114,0.018983125686645508,3.8539698123931885,8.458844161510314,-7.981511990148399
88.75219130516052,100,0.021243632,63,2.0952491760253906,93.03291821479797,-14.632294,6631.843763828278,-12.91185380896958,95.14933395385742,19.435211940602073,640000,-3.094347741910011,0.020775794982910156,3.872239112854004,7.553272935545177,-11.167253638043732
90.55507922172546,100,0.009226758,64,2.280090808868408,94.85101008415222,-1.7493551,6729.015326976776,-11.188528088053314,97.15089917182922,17.16460710167277,650000,0.20109710251424226,0.018416881561279297,3.8820972442626953,7.83486204191283,-6.136969343833804
91.95874357223511,100,-0.0033428178,65,2.3561017513275146,96.31708693504333,-0.5326238,6827.731815814972,-13.01195104235708,98.69584321975708,18.45874217862448,660000,-0.26485092001681276,0.02094888687133789,3.9484503269195557,8.028592037975123,-6.842777100452247
88.68326115608215,100,-0.0039453185,66,2.087163209915161,93.005863904953,-0.13864437,6922.8666639328,-11.855186077876883,95.11421203613281,18.637790022941473,670000,-1.4490299152371031,0.01971292495727539,3.891406774520874,7.236160292214629,-8.588008154859274
89.38442134857178,100,0.012064282,67,2.7347159385681152,93.73257088661194,-0.005620874,7019.375888824463,-12.064540427057866,96.48817873001099,19.379928646675804,680000,1.6363416316855741,0.01920604705810547,3.9300410747528076,8.081130974848612,-4.00981110378697
88.4330382347107,100,0.012841003,68,2.2208452224731445,92.74558806419373,0.0074103517,7114.3848650455475,-12.241753686394706,94.98681426048279,20.142387872892773,690000,0.5197279483824527,0.018700122833251953,3.900481939315796,7.749451532900351,-5.612483329047859
89.54060435295105,100,-0.004587183,69,2.6950488090515137,93.93590211868286,-0.0055681826,7211.063218832016,-12.476400472206198,96.65024900436401,18.421287144043298,700000,0.6331849494135947,0.018402099609375,3.9789321422576904,7.991128066178917,-5.32865535498211
97.34117269515991,100,0.004571948,70,2.298880100250244,101.78557801246643,0.0017586304,7315.188756942749,-11.611134269300349,104.1040849685669,18.161307119422816,710000,1.4696213252054866,0.018974781036376953,4.001810550689697,7.695909354953166,-4.210784403229073
90.79665660858154,100,-0.016513715,71,2.140153169631958,95.13565492630005,-0.018391864,7412.540271759033,-11.960906424536997,97.29565024375916,21.056088743834906,720000,1.6163938029419673,0.019079208374023438,3.9191174507141113,7.6750259925736914,-3.953071060742666
91.3677887916565,100,-0.006542163,72,2.246143102645874,95.64873313903809,-0.009294333,7510.476266860962,-11.713470299960544,97.91553711891174,18.948750720841716,730000,2.3077627063598634,0.019358158111572266,3.8730766773223877,8.07885573726149,-2.7218489815272084
88.49625587463379,100,0.012061365,73,2.1953940391540527,92.79634523391724,0.010241846,7605.514814853668,-12.39853348039953,95.01351928710938,19.982687813003633,740000,3.9963388133052455,0.02013707160949707,3.884666681289673,8.671452033579786,0.030399152371039014
87.57448077201843,100,-0.0029437135,74,2.4490017890930176,91.85134387016296,-0.004563739,7699.8537809848785,-12.792451866777522,94.32086491584778,18.276654227063094,750000,3.161557973055553,0.019164323806762695,3.8622541427612305,9.256807630531341,-1.3129012063392869
87.72741913795471,100,-0.008375574,75,2.373450994491577,92.03894305229187,-0.015188147,7794.313144683838,-11.472900739364949,94.4375548362732,21.202229983183347,760000,5.855252631819845,0.024786949157714844,3.89805269241333,8.506943408867507,2.857498282223164
87.82606625556946,100,-0.00771994,76,2.2105119228363037,92.14404392242432,-0.008377917,7888.7116458415985,-11.447843257642202,94.37737703323364,17.631091064792372,770000,4.379053694329794,0.021214962005615234,3.8687665462493896,7.967156910444375,0.37811273981297444
88.08350896835327,100,-0.019504577,77,2.136137008666992,92.53775715827942,-0.026653467,7983.42809176445,-10.727095987590978,94.69449400901794,20.977080457331812,780000,6.072445223572423,0.019999027252197266,4.038286209106445,8.090670576382738,3.1083242129951882
89.23392343521118,100,-0.008539093,78,2.2187371253967285,93.53442215919495,-0.011195685,8079.222533941269,-12.378948887164778,95.7734100818634,20.881800250897975,790000,6.842805775431173,0.018312931060791016,3.886052131652832,9.26955658682521,4.422341754140238
89.43070769309998,100,0.0012652405,79,2.3789961338043213,93.76487970352173,0.0014603699,8175.595503807068,-12.901559161154214,96.35115003585815,21.737074844439796,800000,7.280023698647457,0.027831077575683594,3.9230692386627197,9.021319053707709,5.278109183224967
89.05125498771667,100,0.028319605,80,2.2415130138397217,93.36588716506958,0.026724769,8271.244719743729,-9.906942515255418,95.6278440952301,20.986189824196547,810000,6.53439186993955,0.019990921020507812,3.889451503753662,8.288350151663336,3.9841143120220774
88.32575869560242,100,-0.017953338,81,2.430363893508911,92.62465691566467,-0.019190155,8366.342042922974,-10.13403252742674,95.07645010948181,20.222157731130014,820000,8.317077185725053,0.020286083221435547,3.8863179683685303,7.68507626351219,6.7868364303419355
90.02272439002991,100,0.0011278015,82,2.8778879642486572,94.37808418273926,-0.00037372435,8463.638961791992,-9.978929542824307,97.27576804161072,21.44822293628733,830000,8.596283159046731,0.019082069396972656,3.937112808227539,8.295631051623177,7.146741136411987
91.08080720901489,100,-0.004196692,83,2.3710172176361084,95.4378170967102,-0.004764349,8561.497252941132,-10.929206642940532,97.83517909049988,19.193256486667345,840000,7.092956296213235,0.019363880157470703,3.9358367919921875,8.199534173996927,4.866232980302683
88.06007623672485,100,0.00645401,84,2.260190963745117,92.53273296356201,0.0055820616,8656.391803979874,-9.600281637541975,94.87422323226929,18.927962537211737,850000,8.265203634816976,0.0782170295715332,4.0623815059661865,7.77733945213073,6.782229021983958
88.55005216598511,100,-0.008361975,85,2.2296760082244873,92.90758800506592,-0.009512342,8751.571734905243,-11.025906036161615,95.15810203552246,20.869715910977657,860000,9.203720760598024,0.01941823959350586,3.944793939590454,7.0349709683877,8.326770343413747
89.19028162956238,100,-0.014680475,86,2.240039110183716,93.55591177940369,-0.017616464,8847.40902686119,-8.571259136718254,95.81611394882202,21.271138486060348,870000,10.097678192927786,0.01869511604309082,3.9504199028015137,7.2700718481049975,9.6406184205039
88.19961738586426,100,0.00020188445,87,2.2228169441223145,92.51988291740417,-0.0012703339,8942.22840976715,-12.466338936268956,94.77178716659546,21.270491186821108,880000,10.330525147301003,0.02776503562927246,3.9099814891815186,7.578737847754405,10.009897671558765
89.3325502872467,100,0.00815293,88,2.088340997695923,93.69990587234497,0.004917511,9038.209399938583,-8.510244920744858,95.96111011505127,21.19802669615451,890000,10.091348797783265,0.17093110084533691,3.954577922821045,6.827210193248197,9.783957113009782
86.72934937477112,100,-0.008548132,89,2.191509962081909,91.03288912773132,-0.009270178,9131.475085735321,-10.828311012909577,93.24492383003235,21.78704108816599,900000,10.522387308952572,0.019073963165283203,3.894449472427368,7.592244796890071,10.450952957308562
87.18931460380554,100,-0.0026038804,90,2.2461740970611572,91.4969470500946,-0.0031519043,9225.265172958374,-12.33153580868671,93.76907300949097,20.301954547966133,910000,10.409982922783543,0.025220155715942383,3.888972759246826,7.5418036696696555,10.293508993998703
89.93644070625305,100,-0.015449582,91,2.237105131149292,94.28210306167603,-0.016764658,9321.826093912125,-11.042739803012806,96.54036784172058,22.909218399796323,920000,10.650538650518193,0.019785165786743164,3.930335760116577,7.13188122831136,10.727079781419151
88.13383412361145,100,-0.018224204,92,2.145751953125,92.47329688072205,-0.019074723,9416.485278844833,-8.930181843746086,94.63883018493652,22.35670842139321,930000,11.493684591776907,0.0183408260345459,3.9278371334075928,6.784819045891041,11.994359506903313
89.33247494697571,100,0.0058303988,93,2.16408109664917,93.72236919403076,0.0034825867,9512.41576385498,-10.160217155069452,95.90919613838196,22.17048107969486,940000,11.601729724944402,0.020763874053955078,3.973672866821289,6.7325928437801075,12.131491796220839
118.96876358985901,100,0.006952515,94,7.009697914123535,124.03279614448547,0.006331079,9643.650658130646,-5.025549583038903,131.21401596069336,22.250425816995673,950000,12.166771436031565,0.16988515853881836,4.583690404891968,5.5501837308896596,13.103232708832723
175.08452367782593,100,-0.006288977,95,3.1423099040985107,180.46470975875854,-0.0064799804,9827.327615976334,-4.8039013475218,183.65120005607605,20.941453984941198,960000,12.581024154827197,0.04293465614318848,4.807474613189697,5.600082557113281,13.643909593198849
100.21768975257874,100,0.0053693787,96,2.4573051929473877,104.93829393386841,0.0043432405,9934.776198863983,-9.591889604454625,107.4194848537445,21.599283421639026,970000,11.45225403801255,0.022405147552490234,4.262187242507935,6.2834620701291986,11.940832873745968
102.32737016677856,100,0.0057661957,97,2.448035955429077,106.92977690696716,0.0050554504,10044.198861837387,-9.99570994561316,109.40197491645813,21.152504046845788,980000,12.779546175257833,0.022220134735107422,4.165044069290161,5.372344394885087,14.032283037382836
92.70666098594666,100,-0.017327938,98,2.2221717834472656,97.31043672561646,-0.018283674,10143.772815942764,-5.8189794876465015,99.55241394042969,22.86005324435916,990000,11.754001353278827,0.01910710334777832,4.161938667297363,5.891731919519296,12.375137480844641
89.42635941505432,100,0.0068444824,99,2.4613990783691406,93.98759412765503,0.0060888426,10240.267055749893,-9.490903692229846,96.47234582901001,21.189840135762978,1000000,12.24302718401318,0.022494077682495117,4.118218660354614,5.947898702342376,13.40897576142764
