train-MinReturn,LossAfter,train-MaxReturn,LossBefore,n_timesteps,train-EnvExecTime,train-PolicyExecTime,Time-Sampling,Time-Optimization,Itr,Time,ItrTime,train-AverageReturn,train-NumTrajs,train-StdReturn,Time-SampleProc,train-AverageDiscountedReturn
-4.936826532102678,-0.07888985,42.328490683292124,-0.00949624,1000000,2.5928738117218018,4.751385688781738,7.597265243530273,0.2291116714477539,99,791.3962163925171,7.868394613265991,16.9643008721223,100,12.398839391109766,0.04180455207824707,39.45576420775347
-15.299764768192762,-0.084778905,47.7519791942273,-0.009986743,1010000,2.599475622177124,4.7666614055633545,7.617297172546387,0.22191500663757324,100,799.2811715602875,7.871425628662109,21.23459229546633,100,9.922085194557814,0.031992435455322266,47.414515970031474
-17.807832227857062,-0.036237355,53.885446977015604,-0.0067383912,1020000,2.5869667530059814,4.771690130233765,7.6264026165008545,0.21535181999206543,101,807.1862561702728,7.88724160194397,24.2841470761089,100,10.508086334655642,0.04522418975830078,52.084387043898914
-14.849651185334194,-0.058789916,51.9867167556115,-0.019188233,1030000,2.5890634059906006,4.756812810897827,7.600086688995361,0.21892404556274414,102,815.0616402626038,7.861622333526611,27.049052882145464,100,10.595996039411084,0.042417287826538086,57.65136973679896
12.56171380624379,-0.04787575,49.084586404998475,0.0026904128,1040000,2.543576955795288,4.740639925003052,7.537156820297241,0.2211155891418457,103,822.8788545131683,7.803039789199829,29.739394892682608,100,8.148944780865115,0.044539690017700195,61.801103924339294
2.4837570271076452,-0.09168203,53.601167304178674,-0.016641162,1050000,2.583317756652832,4.728682994842529,7.566200256347656,0.2046041488647461,104,830.7419211864471,7.8492279052734375,29.957866462806138,100,9.427939030004953,0.07818961143493652,62.370585006648106
7.283686739081324,-0.033388823,55.784760815803715,-0.004223816,1060000,2.55415940284729,4.759840250015259,7.564846038818359,0.21364402770996094,105,838.593017578125,7.8376076221466064,31.28517069514437,100,8.560693541787614,0.058888912200927734,63.94610667322135
2.4617015067116776,-0.027798828,46.455642624599946,0.0036693849,1070000,2.6117560863494873,4.770392179489136,7.635834455490112,0.20376324653625488,106,846.524355173111,7.916396617889404,23.864580091471602,100,9.704015866324621,0.07656192779541016,51.118415393142996
4.192530709501203,-0.099241994,53.87273260654499,-0.024032569,1080000,2.5678632259368896,4.735576152801514,7.558826208114624,0.22101116180419922,107,854.3714022636414,7.833352327346802,28.12268181331281,100,9.573557882563458,0.053270578384399414,57.93380265556785
6.605574136389826,0.0013286133,45.23803788797534,0.009013221,1090000,2.5300512313842773,4.7492759227752686,7.532626152038574,0.19829344749450684,108,862.2000761032104,7.814238786697388,26.387030234132226,100,8.084191045415432,0.08309364318847656,55.53296552939179
-0.28331870215729027,-0.014950391,45.639297262871445,0.0049072756,1100000,2.536518096923828,4.749746561050415,7.540895938873291,0.21201586723327637,109,870.0138614177704,7.7983551025390625,26.671061510016607,100,8.01116165082281,0.04519462585449219,55.63191113686108
9.078029092895086,-0.027894214,43.92481846139771,0.0038563476,1110000,2.5241549015045166,4.751408815383911,7.528599500656128,0.21677041053771973,110,877.8194332122803,7.79181432723999,25.987998809110866,100,8.241763260561282,0.04619550704956055,54.23203563724578
-12.545277306900438,-0.047162104,47.273955908062284,0.001862561,1120000,2.5426461696624756,4.80379056930542,7.598302602767944,0.2266528606414795,111,885.6982254981995,7.865319728851318,26.24537489828721,100,8.912811683960062,0.04013538360595703,55.00908323441077
-31.083802894950352,-0.020533824,54.33985025760546,-0.0013409866,1130000,2.5615830421447754,4.782554864883423,7.596870422363281,0.19684123992919922,112,893.5760385990143,7.8645384311676025,26.362087728281985,100,11.94360404147836,0.07059526443481445,56.212773621040995
-32.57453325793712,-0.076728806,50.617194876997615,0.027408618,1140000,2.5622074604034424,4.796809434890747,7.615570068359375,0.2193751335144043,113,901.4645738601685,7.874931812286377,28.734985039070747,100,10.018141830475177,0.03972506523132324,58.7902882388119
8.552794268280678,-0.03305371,44.78714290580731,-0.005020752,1150000,2.559530735015869,4.774674415588379,7.588144779205322,0.21638870239257812,114,909.3286335468292,7.84683632850647,28.25429944186842,100,7.078078517755179,0.04204583168029785,60.00782876551044
-14.71945787861598,-0.017635131,49.42748236756529,0.004989502,1160000,2.5797677040100098,4.740262985229492,7.576977491378784,0.3323197364807129,115,917.2974634170532,7.9525604248046875,28.38777696459434,100,10.176874671532813,0.04302620887756348,59.65296480455774
-2.5780780876317526,-0.032230616,49.64765144037647,-0.010845044,1170000,2.5674235820770264,4.717835426330566,7.537868499755859,0.22433710098266602,116,925.1336553096771,7.816671848297119,27.229291214521094,100,10.7781547735674,0.05418992042541504,57.51752304409128
10.274883543774049,-0.028919531,50.73439449485588,-0.0019432129,1180000,2.5648012161254883,4.733126401901245,7.549957513809204,0.2165837287902832,117,932.9562747478485,7.8092522621154785,29.897128536794455,100,8.043436311407945,0.04248762130737305,62.14599588618155
9.400975406955823,-0.0130152255,47.613083716547436,-0.0034862,1190000,2.5451865196228027,4.754680633544922,7.555038213729858,0.21895670890808105,118,940.7939200401306,7.823168039321899,27.01911269599551,100,8.095986352194725,0.04893660545349121,57.565660877601694
7.515004897285113,-0.02491245,59.847200297664,0.013592798,1200000,2.568486452102661,4.809268474578857,7.635728120803833,0.22039341926574707,119,948.7075419425964,7.899317026138306,29.483130247061567,100,8.363121718110394,0.04293537139892578,60.133506796109614
-28.227859038357284,-0.04037168,47.509380824533864,0.0023856445,1210000,2.524162530899048,4.752155780792236,7.526346921920776,0.2267589569091797,120,956.5095598697662,7.787219047546387,27.30789934664589,100,9.882733153196023,0.03391146659851074,57.192389339418604
11.685896679867488,-0.034209143,50.7395355414133,-0.0010025391,1220000,2.548602819442749,4.78828239440918,7.591998100280762,0.21492362022399902,121,964.3772106170654,7.853567123413086,28.54826291260773,100,7.86962564230186,0.04638481140136719,60.04279133258034
10.892022029511404,-0.06663365,48.18045188312671,0.01738498,1230000,2.559736490249634,4.778878211975098,7.591296911239624,0.22429203987121582,122,972.248542547226,7.857029914855957,30.130434239615532,100,7.892952744822933,0.04119873046875,63.1180403571105
-2.2348927848822857,-0.09874326,42.01733592527788,-0.025741065,1240000,2.596336841583252,4.761779308319092,7.6123175621032715,0.21383285522460938,123,980.149085521698,7.885487079620361,19.908985448094253,100,8.681162285893091,0.05909919738769531,44.315310381310276
-13.584313171146412,-0.0175261,33.663851171714,0.028440906,1250000,2.6253957748413086,4.751312971115112,7.627584934234619,0.18978381156921387,124,988.0554039478302,7.891700506210327,14.687130461456142,100,9.432825336513307,0.07410836219787598,34.55012261225946
-45.46406536799498,-0.049432375,54.84208820118251,-0.024440575,1260000,2.575758695602417,4.805262804031372,7.634992361068726,0.19663166999816895,125,995.9809989929199,7.9119954109191895,27.849027737497618,100,15.767954297458276,0.08013415336608887,57.81753978658148
-14.825527017267584,-0.0825427,58.69701762965509,-0.035867017,1270000,2.583862543106079,4.816657781600952,7.6595237255096436,0.21501731872558594,126,1003.9115626811981,7.91573166847229,27.901250382743065,100,14.095529461989639,0.04098105430603027,58.247644684665175
-43.608209168059815,-0.03213735,53.175351708965444,0.025031982,1280000,2.555596113204956,4.789024114608765,7.598228454589844,0.2127377986907959,127,1011.7828423976898,7.85767388343811,26.82668011213913,100,16.80095765054334,0.04646730422973633,57.28862354395372
-33.397070946616516,-0.031000879,50.727369635710296,0.0010729736,1290000,2.5759682655334473,4.850707292556763,7.680386781692505,0.2060868740081787,128,1019.7507195472717,7.95413613319397,28.97615165964827,100,11.969966032834122,0.06744813919067383,60.303827240427225
-57.34369120950098,-0.023160595,49.35937682181398,0.005372827,1300000,2.546990394592285,4.765199899673462,7.565184831619263,0.22261810302734375,129,1027.5958087444305,7.831285715103149,27.796061439620367,100,12.052884011139417,0.04322528839111328,59.247389268431604
0.8597818924107529,-0.058040094,47.668723454656615,-0.019951934,1310000,2.590475559234619,4.786036252975464,7.633203744888306,0.22534561157226562,130,1035.5187103748322,7.907305002212524,24.680853421901702,100,8.602252530613939,0.04851555824279785,53.89091447374492
-7.954697663179639,-0.11591028,50.81475696398368,-0.019663587,1320000,2.566530466079712,4.76821756362915,7.588826417922974,0.21181392669677734,131,1043.3780808448792,7.845745086669922,27.097376030992834,100,11.208134710879465,0.04486894607543945,57.350840513743144
-59.35686080696937,-0.061318602,50.060428468071976,-0.0034312012,1330000,2.538116931915283,4.76949405670166,7.566382884979248,0.21781468391418457,132,1051.2200956344604,7.828240394592285,25.793222624363562,100,12.408828692589495,0.04378652572631836,55.15540667141221
-3.4502766859060103,-0.12125984,42.623363820268004,-0.04723205,1340000,2.547708749771118,4.805417537689209,7.605508327484131,0.19899654388427734,133,1059.1282014846802,7.894482612609863,23.799103097204657,100,9.137103472829107,0.08978533744812012,51.394903234010805
3.3447941605014826,-0.047294628,45.74119576443183,-0.00640459,1350000,2.569976806640625,4.835177183151245,7.661870002746582,0.21909141540527344,134,1067.0618424415588,7.919833660125732,25.74223915703202,100,7.988411204925143,0.03865838050842285,54.87328467630618
2.5193104967631226,-0.028059375,53.88026261423859,0.008661359,1360000,2.537069797515869,4.776440143585205,7.5675132274627686,0.21338772773742676,135,1074.9167869091034,7.84071946144104,25.811730873129967,100,8.496872256158946,0.05959725379943848,54.30742019803359
-42.35317248184824,-0.07956953,48.47244121348225,0.009863526,1370000,2.536919116973877,4.765638113021851,7.555603265762329,0.22165346145629883,136,1082.7613170146942,7.831140041351318,25.79058568427613,100,11.133798193057366,0.05364727973937988,54.7403785058397
-1.1775016477400129,-0.039122093,43.91976640842293,-0.014399622,1380000,2.545013189315796,4.842243671417236,7.654899597167969,0.21955561637878418,137,1090.691439628601,7.916186332702637,24.951685243655916,100,8.06729875164172,0.04147624969482422,52.9565690572023
-19.670556360770075,-0.038561616,43.46528475092233,-0.022353135,1390000,2.54587459564209,4.782204866409302,7.578973770141602,0.228989839553833,138,1098.557018995285,7.850478887557983,24.170178913236583,100,8.912785975472989,0.04229283332824707,51.90078259874137
3.3234009768086463,-0.045546193,53.69154442280912,-0.018159717,1400000,2.5635502338409424,4.7874674797058105,7.6050310134887695,0.22428297996520996,139,1106.4438054561615,7.873616695404053,25.898528932985528,100,8.47738515740873,0.044072628021240234,54.7191991055002
4.701132037151974,-0.085284665,52.708731042856044,-0.0054544434,1410000,2.5467545986175537,4.830261707305908,7.630166053771973,0.23213720321655273,140,1114.3660571575165,7.907703638076782,26.64069338602074,100,8.981132206608955,0.045142412185668945,56.433273030933925
-57.31398315750585,-0.06079876,57.78622227509883,0.013046301,1420000,2.559119462966919,4.758527755737305,7.567993402481079,0.20207953453063965,141,1122.2313895225525,7.851778507232666,28.994892324090095,100,15.551815414435723,0.0814664363861084,60.978799164352424
-45.69531991419553,-0.33280176,74.00982686187963,-0.011471949,1430000,2.5654239654541016,4.766515016555786,7.584095001220703,0.21580982208251953,142,1130.0909283161163,7.844787836074829,30.926792121382565,100,23.19509144724307,0.04465508460998535,64.16579144422417
-8.630108538760657,-0.15514486,66.6118058885372,-0.020628368,1440000,2.5527875423431396,4.7717976570129395,7.577136278152466,0.19434738159179688,143,1137.9600293636322,7.854154348373413,36.017000753370944,100,11.848072110905617,0.08243560791015625,73.42363781102223
-5.831321625525566,-0.035639647,50.640648269873424,0.0076056886,1450000,2.5661871433258057,4.823755741119385,7.6458916664123535,0.24091815948486328,144,1145.8930184841156,7.918131589889526,32.70475696061219,100,9.435219551198315,0.031104326248168945,66.1545531143808
-35.524285349427494,-0.15372567,59.45022746095265,0.011913314,1460000,2.5577640533447266,4.771093845367432,7.584581613540649,0.21237754821777344,145,1153.7791955471039,7.870779037475586,33.434960888898615,100,13.871584785245432,0.07358670234680176,69.0965723598974
-39.21101111853032,-0.12450407,74.59528772645727,0.013982526,1470000,2.539235830307007,4.7738728523254395,7.562495946884155,0.22966361045837402,146,1161.6288666725159,7.836266756057739,37.89339715683172,100,16.222935288439526,0.04385542869567871,76.59133897543485
-42.23336952931638,-0.22741723,87.11939049755087,0.0064251954,1480000,2.5533559322357178,4.7891199588775635,7.59665322303772,0.2284252643585205,147,1169.508165359497,7.86485743522644,28.928565193909225,100,25.788096794338976,0.03956460952758789,60.07768136769114
-59.11211599328428,-0.1927,76.35390294286337,-0.018406078,1490000,2.5641744136810303,4.7852044105529785,7.605191946029663,0.24531984329223633,148,1177.4325215816498,7.907127857208252,29.232586445116432,100,27.01425385126819,0.05638718605041504,62.347120306113226
-72.38767294808771,-0.1979517,83.1287977645142,-0.0034041991,1500000,2.55159330368042,4.759636402130127,7.564114332199097,0.3502683639526367,149,1185.4209656715393,7.9735801219940186,28.400591134517345,100,28.458417027406107,0.058899641036987305,62.10792687140523
-43.63898185586296,-0.07305398,78.0428858176294,0.015004672,1510000,2.534754753112793,4.726876735687256,7.514142036437988,0.2107396125793457,150,1193.2143185138702,7.774029970169067,30.672913658356002,100,23.366441611769236,0.04887795448303223,62.832726909705855
-68.78763530171584,-0.020829346,67.01994748105749,0.016167628,1520000,2.5500361919403076,4.741094589233398,7.546128988265991,0.21421408653259277,151,1201.036194562912,7.808298110961914,26.203406141124237,100,24.728937355787714,0.04770970344543457,57.64029169158543
-91.12397746747364,-0.112533055,68.93657020676689,-0.0012505127,1530000,2.57521915435791,4.809316396713257,7.640638113021851,0.22590160369873047,152,1208.96604013443,7.9150168895721436,23.947419528848332,100,27.778444804788222,0.04824328422546387,53.2923314489086
-49.43552205793051,-0.0412667,69.66895789174806,0.005435278,1540000,2.5512301921844482,4.756301641464233,7.56752347946167,0.19456791877746582,153,1216.8246097564697,7.8442347049713135,29.492276027451698,100,20.40963401234743,0.08191251754760742,61.566847918683195
-61.29926990158931,-0.16025554,70.19354149284088,-0.014053003,1550000,2.5659573078155518,4.800872325897217,7.630336761474609,0.2073071002960205,154,1224.757405281067,7.919130802154541,31.288239321054206,100,22.07346406424478,0.08126616477966309,65.40758434932754
-63.34646463134365,-0.27714342,61.30008936846458,-0.018551245,1560000,2.5538032054901123,4.753235340118408,7.559607982635498,0.21284246444702148,155,1232.5891346931458,7.817878484725952,28.32527468858624,100,25.877825948296486,0.045191287994384766,62.225878475711916
-39.1328799890262,-0.13223627,67.8572353756648,0.01716626,1570000,2.553548574447632,4.814151048660278,7.623304843902588,0.2171473503112793,156,1240.4869725704193,7.880819082260132,30.746844711276978,100,20.992052581840664,0.04012012481689453,66.85710768557597
-33.717212916705066,-0.4443212,67.90718901857521,0.019653406,1580000,2.544985771179199,4.767059803009033,7.568878650665283,0.21247172355651855,157,1248.322960138321,7.822017192840576,25.07982682924025,100,22.228079133809892,0.040448665618896484,57.83361247670304
-46.97267533227333,-1.233101,57.365213244543334,-0.01880324,1590000,2.5416464805603027,4.75720739364624,7.55194091796875,0.21903252601623535,158,1256.1505451202393,7.813804864883423,25.5894290570405,100,24.529990029087642,0.04263114929199219,60.027177942346064
-68.37707922727841,-1.2463635,63.22160770214664,-0.007732782,1600000,2.5430424213409424,4.758077621459961,7.554243326187134,0.19979333877563477,159,1263.9962849617004,7.831967115402222,25.00074997893632,100,29.67621483652304,0.07771563529968262,58.32615272561675
-33.45545742223584,-0.3987758,71.14806865382894,-0.008519092,1610000,2.5584921836853027,4.782135486602783,7.594580411911011,0.2032182216644287,160,1271.8907885551453,7.880996227264404,32.601851936692455,100,22.401664541215613,0.08299565315246582,71.06038268120024
-59.4978928949877,-0.33832374,66.53015574684211,0.010301367,1620000,2.568852663040161,4.807135581970215,7.629608631134033,0.19064569473266602,161,1279.8033080101013,7.898478031158447,28.234872248100345,100,28.568417258696666,0.07801198959350586,66.04091863361506
-60.00274673691871,-0.52375597,56.95458579382134,-0.010696216,1630000,2.530022144317627,4.711551189422607,7.493555307388306,0.31960225105285645,162,1287.7012016773224,7.884123802185059,23.944949653074627,100,25.545270306848824,0.07071423530578613,56.76967314345447
-44.792590711846884,-0.24298194,63.63213568861668,0.015216553,1640000,2.540485143661499,4.702901601791382,7.495798826217651,0.2298285961151123,163,1295.487511396408,7.772435188293457,22.420097297466032,100,25.790056183337178,0.046584129333496094,54.83109932232832
-56.68397494616124,-0.11028422,63.12871750967382,-0.004540967,1650000,2.531007766723633,4.773262977600098,7.557321310043335,0.2252509593963623,164,1303.328441143036,7.8259217739105225,18.086819105004455,100,29.487475025808063,0.04307866096496582,48.14364191123531
-50.758915083155586,-0.0867639,47.29107942088597,-0.00059969485,1660000,2.561357021331787,4.7895731925964355,7.603984117507935,0.22299814224243164,165,1311.2096700668335,7.8678882122039795,8.805573844555994,100,28.170276920435175,0.04069185256958008,33.20236054861792
-55.3447248885479,-0.09656006,44.74564406313237,-0.025794413,1670000,2.5524137020111084,4.761760950088501,7.568062782287598,0.2343430519104004,166,1319.0739178657532,7.85054349899292,13.886353034434075,100,26.158228259796136,0.04788517951965332,39.33140172569114
-58.54726608363924,-0.08440387,58.94758490843323,-0.02830564,1680000,2.572173833847046,4.80647611618042,7.635458707809448,0.2047410011291504,167,1327.0020587444305,7.913384199142456,17.285305246931916,100,26.418135674343198,0.07293844223022461,46.195525996764744
-67.11683108492872,-0.06658959,65.29287763802617,0.0042814207,1690000,2.5445008277893066,4.8022637367248535,7.600415945053101,0.22606515884399414,168,1334.8857960700989,7.869086265563965,22.22768534465364,100,31.53974624501786,0.04235434532165527,55.85202722488656
-48.9790756541346,-0.08116343,64.28896202082943,-0.011294726,1700000,2.601440191268921,4.803715229034424,7.661300897598267,0.19780707359313965,169,1342.84024310112,7.939652442932129,26.25503934420148,100,21.49744154128089,0.08031868934631348,59.32310607519656
-45.427675496979646,-0.056467384,60.6164719587955,-0.011040821,1710000,2.580298662185669,4.8235509395599365,7.660625457763672,0.22185325622558594,170,1350.7807085514069,7.925085544586182,31.232507479868083,100,18.55534243217159,0.0423741340637207,67.07869071440511
-50.137708351616226,-0.064776614,51.66314617218922,-0.0029959474,1720000,2.5746371746063232,4.713097333908081,7.539928913116455,0.20135855674743652,171,1358.6193652153015,7.825013875961304,22.503169544196584,100,17.98716456130832,0.08346867561340332,52.841127426283954
-33.45978051436864,-0.02615713,45.41555034989695,0.03452832,1730000,2.576059579849243,4.782581329345703,7.6141417026519775,0.22231316566467285,172,1366.5132348537445,7.88022780418396,21.73992425734089,100,16.412100594425052,0.043520212173461914,49.127586168722644
-40.45345598185667,-0.09262144,53.31549569994823,-0.016906787,1740000,2.5614871978759766,4.770375967025757,7.58456015586853,0.21064996719360352,173,1374.3672392368317,7.838036298751831,29.6375272194138,100,14.715072301862854,0.04259777069091797,63.77752327620626
-94.10424549745622,-0.106004685,64.0344203579813,-0.031732716,1750000,2.587047815322876,4.801276683807373,7.648935556411743,0.21428728103637695,174,1382.2887992858887,7.905837297439575,33.72260848664703,100,19.561517845466085,0.04239940643310547,71.51020547115382
-44.94116502242934,-0.00927013,63.1111451978504,-0.010132336,1760000,2.5699546337127686,4.751725912094116,7.574796676635742,0.2143571376800537,175,1390.1723079681396,7.867457151412964,34.559908386517016,100,19.087954988457128,0.07809948921203613,73.7043405354118
-54.93327629379574,-0.08703858,63.03615863625723,-0.02375979,1770000,2.5744099617004395,4.800277471542358,7.6375572681427,0.21898150444030762,176,1398.0846087932587,7.899080991744995,32.173055334273144,100,19.98572242883431,0.04232001304626465,67.83052227113944
-23.76767339925575,-0.05069118,66.11899027118737,0.028183188,1780000,2.561971426010132,4.752257585525513,7.567790746688843,0.1990952491760254,177,1405.9354977607727,7.836326599121094,35.97522040461542,100,14.223218990651961,0.06919193267822266,74.55732425469678
-45.574363409065725,-0.021710485,58.342102823769594,0.035655994,1790000,2.585249900817871,4.7797746658325195,7.618329763412476,0.2206118106842041,178,1413.8349816799164,7.885796785354614,27.314261855515173,100,21.105300688477474,0.04662275314331055,61.7017232582036
-29.256540278958433,-0.08811731,44.36992701345863,0.0053002317,1800000,2.5811948776245117,4.751026630401611,7.583642482757568,0.21730637550354004,179,1421.6978754997253,7.847228765487671,23.760529934755212,100,15.673745921027795,0.046031951904296875,53.2077032886349
-40.29296746254561,-0.021271808,54.03251246228448,-0.0058335876,1810000,2.5761361122131348,4.776909351348877,7.6041176319122314,0.21514248847961426,180,1429.5780086517334,7.866387128829956,27.0883930687238,100,16.801582291335638,0.046888113021850586,58.98441411505546
-57.16567577756733,-0.064023264,45.858210125027234,-0.0111608645,1820000,2.5983831882476807,4.777255535125732,7.627815008163452,0.20957326889038086,181,1437.5305259227753,7.938378572463989,12.8883497568585,100,17.770120230950354,0.10076785087585449,30.796903920413882
-77.82445933335289,-0.03736213,51.767055826629985,0.013563135,1830000,2.5522091388702393,4.6844236850738525,7.488671541213989,0.30012059211730957,182,1445.4140763282776,7.8675696849823,24.302363654539626,100,20.745120042369575,0.07847929000854492,53.13987442076905
-13.889374801275991,-0.04023501,65.64139155118467,0.023391552,1840000,2.591116189956665,4.768449544906616,7.612567901611328,0.22765898704528809,183,1453.3160829544067,7.8811194896698,34.98424488394873,100,13.72494608440034,0.040640830993652344,72.97278157465362
-37.08558811598068,-0.012968524,54.22732638276163,0.021175474,1850000,2.571570634841919,4.74030613899231,7.564136266708374,0.2050790786743164,184,1461.1788051128387,7.849335670471191,29.69366365713176,100,14.026736468483536,0.07989716529846191,63.170404770399884
-33.15719769505552,-0.057052538,46.57352931583278,0.035722412,1860000,2.5604639053344727,4.767487525939941,7.5818932056427,0.22884774208068848,185,1469.0457363128662,7.8525707721710205,25.035670709560904,100,13.486643780640712,0.041562557220458984,55.69646141434952
-23.138369213464312,-0.07189356,71.19328235404286,-0.020165235,1870000,2.552841901779175,4.734737157821655,7.542650938034058,0.21789336204528809,186,1476.864987373352,7.804787635803223,37.19585588600228,100,13.990296527855717,0.04401731491088867,77.3437334283493
-38.746396917455144,-0.042101473,56.00114484722367,-0.017953493,1880000,2.565568208694458,4.724971771240234,7.543604612350464,0.2157759666442871,187,1484.688894033432,7.810080289840698,35.870717352008775,100,15.737610916686734,0.050299882888793945,75.09764745022372
-28.597400693136322,-0.0624615,74.4414062735549,-0.03908446,1890000,2.581050395965576,4.754247426986694,7.598853826522827,0.20439767837524414,188,1492.5699064731598,7.865924119949341,39.243108929027294,100,15.579747590957682,0.06245112419128418,81.57199230846857
-34.33764352185769,-0.051808886,69.0943429068409,-0.004476123,1900000,2.5495247840881348,4.76297664642334,7.565279960632324,0.20572352409362793,189,1500.4221119880676,7.838796377182007,38.518957286692185,100,17.154244400362693,0.06593012809753418,79.56179523826906
-46.848759873558,-0.07794956,66.25772157479517,-0.024542408,1910000,2.58416748046875,4.810736656188965,7.650084733963013,0.2217576503753662,190,1508.3526072502136,7.916867017745972,37.019320982006256,100,17.989557207752405,0.044785261154174805,78.28776562212144
-37.001883833271265,-0.04485359,78.62807385719292,-0.022513073,1920000,2.5558037757873535,4.749789714813232,7.5563108921051025,0.2196028232574463,191,1516.2027270793915,7.836680173873901,38.02339541272646,100,17.409927314740294,0.06055283546447754,80.00650144846175
-42.751113654905396,-0.0609896,73.35759773384798,-0.0067481934,1930000,2.578310012817383,4.768940448760986,7.598479986190796,0.2314615249633789,192,1524.090838432312,7.875109672546387,37.55939076498869,100,17.83775558219569,0.044942617416381836,77.16273634917432
-40.22435653678746,-0.052386805,77.29445016935829,-0.007241516,1940000,2.557451009750366,4.7755067348480225,7.58701229095459,0.21772336959838867,193,1531.9521088600159,7.846231937408447,41.52360879693362,100,16.87545750717072,0.04126262664794922,84.80128710019906
-16.808080940277378,-0.15253033,67.48006720830095,0.01080061,1950000,2.582392692565918,4.7849647998809814,7.6184868812561035,0.19927167892456055,194,1539.8653161525726,7.899147987365723,41.42086727962481,100,13.981319615278393,0.08116483688354492,85.45904673115305
-35.548364881567295,-0.02444668,68.82123148922057,0.006624817,1960000,2.5531396865844727,4.754617214202881,7.568110704421997,0.21346330642700195,195,1547.6982252597809,7.8185648918151855,37.81872426571624,100,13.608164514298096,0.036740779876708984,78.00124597125307
-23.117437334524585,-0.06748027,65.67268410738328,-0.013951148,1970000,2.568610429763794,4.7804553508758545,7.604079484939575,0.19919276237487793,196,1555.59920668602,7.8851635456085205,37.86357264581572,100,14.104823088323467,0.08165669441223145,78.19643727813902
-12.68572745381183,-0.046657667,60.54278819170621,-0.011435547,1980000,2.5771820545196533,4.815584421157837,7.64603590965271,0.2201099395751953,197,1563.5237782001495,7.909624814987183,35.72716290274264,100,14.098515575995298,0.04324531555175781,75.46640061100332
-58.274366143545826,-0.01847185,71.17340496524439,-0.00024711914,1990000,2.5961828231811523,4.7751429080963135,7.626761436462402,0.22264456748962402,198,1571.4308187961578,7.893858432769775,31.58147147061902,100,24.031501677092344,0.04420280456542969,68.50467689513707
