train-NumTrajs,train-MaxReturn,ItrTime,n_timesteps,train-MinReturn,train-PolicyExecTime,train-StdReturn,LossAfter,train-AverageReturn,train-AverageDiscountedReturn,Time-SampleProc,Time-Sampling,Time-Optimization,Itr,train-EnvExecTime,Time,LossBefore
100,21.48143449925308,9.436914682388306,1010000,7.2983062473934615,5.871201992034912,3.171394367327029,0.0013255066,14.772164005564399,17.40452325886945,0.10796022415161133,9.050450801849365,0.27822208404541016,100,2.921114444732666,947.3917384147644,0.002219049
100,20.808950266880814,9.349924325942993,1020000,8.546255656350784,5.825988531112671,2.8425841338126165,-0.0048695747,14.510686498460577,16.959916407875006,0.0565793514251709,8.998375654220581,0.2946803569793701,101,2.9216625690460205,956.7605493068695,0.0007820969
100,22.896497628021255,9.472047328948975,1030000,7.824279336057238,5.873342752456665,3.175471877466791,0.012134942,15.084106616994857,17.820766915882587,0.05280447006225586,9.101888418197632,0.31710243225097656,102,2.9764719009399414,966.2520341873169,0.014927194
100,21.342410897020475,9.269544124603271,1040000,7.541358608438589,5.678381681442261,3.2008352114285668,-0.0031637328,14.27093559869632,16.551235498091174,0.05882120132446289,8.876920461654663,0.3335740566253662,103,2.9562792778015137,975.5380153656006,-0.0014957276
100,21.382060484804118,9.445258617401123,1050000,7.103844477843308,5.862523317337036,3.392321719427065,0.0048892,14.236066865822243,16.572348102271487,0.10409188270568848,9.040928602218628,0.3000302314758301,104,2.9333245754241943,985.0043432712555,0.009141324
100,21.251076432575957,9.504258632659912,1060000,7.549835852694373,5.972596168518066,3.1699404611965516,-0.0028996277,14.884986199798098,17.40093386891777,0.06579089164733887,9.13364028930664,0.3045811653137207,105,2.903474807739258,994.5265920162201,0.006058026
100,21.489334906682817,9.359265089035034,1070000,7.890375724983669,5.828811407089233,3.095387569551471,-0.0022295471,14.293336108323142,16.64624434236741,0.024926185607910156,8.991792440414429,0.34231114387512207,106,2.8982458114624023,1003.9030058383942,-0.0022441223
100,21.967356182211738,9.559182167053223,1080000,7.154183305168751,5.959089517593384,3.10619986785138,-0.00911308,14.92318469080635,17.66910890907728,0.09839653968811035,9.151662588119507,0.30890917778015137,107,2.946636915206909,1013.4821231365204,-0.0026956482
100,21.328243056911262,9.418911695480347,1090000,6.313340762894015,5.826977252960205,3.047797589091134,-0.029667154,14.687886262063932,17.100474051965186,0.06157064437866211,8.96648621559143,0.3906087875366211,108,2.874650478363037,1022.9184322357178,-0.016169697
100,21.328548771067318,9.680605173110962,1100000,7.679729365733525,5.917093753814697,3.2553571302247963,-0.035664324,14.346471173520543,16.747001645176574,0.0921010971069336,9.088665008544922,0.49962782859802246,109,2.915605068206787,1032.618241071701,-0.005442206
100,22.25550168137005,9.359232664108276,1110000,6.249879370869231,5.764209747314453,3.476228036685291,-0.016580032,14.949596726596228,17.603286383605962,0.09297704696655273,8.970969676971436,0.2950618267059326,110,2.953052520751953,1041.9984073638916,-0.0047256956
100,21.1288204328286,9.431823015213013,1120000,6.716729268805448,5.7082295417785645,3.4760453936471922,-0.0038837646,14.482052872799489,16.89220255870028,0.11321520805358887,8.891323804855347,0.42708349227905273,111,2.935004234313965,1051.445909023285,0.008994298
100,22.923109263141363,9.477036476135254,1130000,7.577489671469692,5.914633274078369,3.2401695741123087,0.003385048,14.665179021639368,17.15077699998262,0.05061006546020508,9.096447944641113,0.32953691482543945,112,2.9245128631591797,1060.9784669876099,0.020511193
100,21.774177779897155,9.406872272491455,1140000,8.504209493302106,5.731454610824585,3.358743567265002,-0.016278936,14.489383539432959,16.913276716172973,0.10967683792114258,9.007028341293335,0.2899298667907715,113,3.012329339981079,1070.402753829956,-0.01130754
100,22.836712811761377,9.474677324295044,1150000,6.906189559112085,5.9261980056762695,3.2869708004810776,-0.025162527,14.916326466961104,17.536001759051313,0.060613155364990234,9.114232301712036,0.29866623878479004,114,2.9248595237731934,1079.8935961723328,-0.010427688
100,21.22831142981798,9.260647296905518,1160000,7.041722496888988,5.658031463623047,3.161272888299108,0.0006549698,14.43701300776474,16.839171210451422,0.03675580024719238,8.80225682258606,0.4214022159576416,115,2.8920695781707764,1089.1731131076813,0.0055058687
100,21.142805349541728,9.26234769821167,1170000,7.91758485125053,5.6809611320495605,2.9190529766607582,0.0038210265,14.35393220541156,16.767738701257507,0.09905433654785156,8.861583948135376,0.3014380931854248,116,2.937343120574951,1098.459239244461,0.009370794
100,20.757398540502695,9.431567668914795,1180000,8.59822702856116,5.841095924377441,2.69105594784206,-0.0060615507,14.631824547539736,17.146435959268075,0.053865671157836914,9.063165664672852,0.3143320083618164,117,2.972627878189087,1107.9081745147705,-0.0057286774
100,22.094516102804942,9.483550071716309,1190000,7.976128274636705,5.789034366607666,3.151436400257549,-0.0045225373,14.66617559494869,17.158959094663157,0.04733896255493164,8.95859146118164,0.47737979888916016,118,2.9222733974456787,1117.407569885254,-0.0034188423
100,21.996116944631147,9.566112279891968,1200000,6.828374051015561,5.819692850112915,3.4387457105074075,-0.008297036,14.694922468202458,17.124487855966915,0.12540864944458008,9.005040407180786,0.4354228973388672,119,2.9361279010772705,1126.9928567409515,-0.0035932648
100,20.67992326509532,9.60663914680481,1210000,8.746804311929647,6.042918920516968,2.939718479489804,-0.024426633,14.502541450963985,16.94234499239793,0.09679245948791504,9.213340759277344,0.296276330947876,120,2.922274351119995,1136.6189424991608,-0.0012435127
100,22.40696352764901,9.294387340545654,1220000,8.194146421016564,5.831161260604858,3.192064601689062,0.0079162065,14.540320224987067,17.097708896139373,0.03336954116821289,8.95060420036316,0.31017446517944336,121,2.8743457794189453,1145.929934978485,0.011043998
100,21.056151648892065,9.51957106590271,1230000,7.632724820042263,5.940727233886719,2.869775186076737,0.0053626555,14.02451835396561,16.27160211795461,0.11656045913696289,9.098063707351685,0.3047215938568115,122,2.911770820617676,1155.4666538238525,0.0154136475
100,21.354321895137243,9.45667815208435,1240000,6.606748646934767,5.920325994491577,3.0579688368780884,-0.003723059,14.235686224710356,16.57664549355023,0.05268526077270508,9.093932151794434,0.3098318576812744,123,2.926917314529419,1164.9413316249847,0.0016450195
100,19.96767120202954,9.317054033279419,1250000,7.220920454163779,5.713767766952515,2.7122835912651935,-0.010217261,14.704465252623848,17.423318300323913,0.06541109085083008,8.943286180496216,0.3081395626068115,124,2.9794328212738037,1174.274625301361,-0.008127388
100,21.140915461082688,9.387420177459717,1260000,7.560110818557146,5.816400051116943,2.8230317334929205,-0.0051760008,14.325420437923436,16.84395709273423,0.07918405532836914,9.004353284835815,0.302356481552124,125,2.9298367500305176,1183.6817955970764,0.0008072998
100,22.92949690721809,9.454392194747925,1270000,6.813177756600413,5.929950952529907,3.1459011174236395,0.009665215,14.521702444858697,17.00316050844128,0.06359672546386719,9.086939096450806,0.3036174774169922,126,2.8909480571746826,1193.1529281139374,0.011889515
100,21.340572434871657,9.468797206878662,1280000,8.731601231935752,5.82544732093811,2.966309441338562,-0.022120563,14.772605376945355,17.26171689151437,0.09552431106567383,9.058545351028442,0.3145122528076172,127,2.964923858642578,1202.6409077644348,-0.003765657
100,22.410460335381764,9.150686025619507,1290000,7.969037326054525,5.643480062484741,3.1159158233661075,-0.025747346,14.836690155589363,17.489645472090064,0.06922554969787598,8.770692348480225,0.31046032905578613,128,2.871945858001709,1211.808884859085,-0.008181331
100,20.656333102203224,9.497820854187012,1300000,7.928654492068734,5.854613780975342,2.824640550688185,-0.03397075,15.03071532118405,17.764857899453556,0.03522014617919922,9.139261960983276,0.3231034278869629,129,3.012885570526123,1221.3263666629791,-0.0051933075
100,20.96383490763072,9.622074365615845,1310000,7.755641713725137,5.926124095916748,2.9586767811731733,-0.011423901,14.37551399820105,16.800725894673462,0.06774568557739258,9.166433334350586,0.3773801326751709,130,2.997225046157837,1230.966381072998,9.295273e-05
100,19.903060794644016,9.463836193084717,1320000,6.326975240668412,5.846574306488037,3.027579596850095,-0.0066369385,14.166498431917939,16.593290661669585,0.1005713939666748,9.017607688903809,0.3454296588897705,131,2.9182324409484863,1240.4492809772491,0.00673125
100,21.151227018297522,9.268460750579834,1330000,7.581136112463917,5.6423609256744385,3.1902399603701914,-0.017661627,15.276883304992397,17.94675374502839,0.054941415786743164,8.817262887954712,0.3960297107696533,132,2.930011749267578,1249.734853029251,-0.007939856
100,21.644290164386575,9.341952800750732,1340000,8.210815302381324,5.80979585647583,3.075153459803563,-0.041822147,14.588661277973694,17.092105830609924,0.09301447868347168,8.926501989364624,0.32214927673339844,133,2.8520078659057617,1259.0958676338196,-0.01552793
100,22.00589933864928,9.631733894348145,1350000,8.244996334469894,5.9388697147369385,3.110925475479803,-0.044533327,15.067098449630059,17.681573934845304,0.07543325424194336,9.126973390579224,0.42910027503967285,134,2.936025857925415,1268.7493534088135,0.011392804
100,22.654701014326175,9.335288763046265,1360000,7.962204195536658,5.821940183639526,3.132651013086441,-0.014353802,14.3749615833509,16.893869275043286,0.03425312042236328,8.946366310119629,0.3544583320617676,135,2.8790535926818848,1278.1050944328308,0.0034173522
100,22.15903739290572,9.475796222686768,1370000,6.9271474433465405,5.880105257034302,2.936365013804078,-0.030007923,14.860049711450975,17.556707672672903,0.060990333557128906,9.040739297866821,0.3738367557525635,136,2.903970718383789,1287.6006422042847,-0.016112959
100,21.62022693446887,9.407116889953613,1380000,6.61163690341073,5.734228849411011,2.9306587266362643,0.013899873,14.841512523143413,17.44323141091291,0.09703803062438965,8.906179666519165,0.4036695957183838,137,2.9278810024261475,1297.0273215770721,0.021478944
100,21.746617898929863,9.716479778289795,1390000,6.553873156753158,6.111851215362549,3.1682690811866174,-0.012916015,14.725547062125965,17.26362171115652,0.03666877746582031,9.347721338272095,0.3318612575531006,138,2.9769766330718994,1306.7631409168243,0.006773895
100,19.850706719145155,9.429811000823975,1400000,8.198178525531914,5.847906112670898,2.7543915657386235,-0.004225175,14.577953387792606,17.119427861663468,0.06896686553955078,9.045029640197754,0.31558799743652344,139,2.9348955154418945,1316.211027622223,0.012842946
100,22.356059878586827,9.58861517906189,1410000,6.345134974206869,5.958551645278931,3.3124635243577534,0.0053573945,14.091708583910737,16.374210075960104,0.09906506538391113,9.202847003936768,0.28647446632385254,140,2.9695324897766113,1325.8169901371002,0.006509413
100,21.066256005674784,9.431245803833008,1420000,6.570120882222832,5.821153402328491,3.0617709648971254,-0.004459711,14.600733040879895,17.054684048087054,0.07335162162780762,9.061746835708618,0.29593467712402344,141,2.9831185340881348,1335.2653839588165,0.0053649717
100,21.723748520754935,9.434078931808472,1430000,6.095512586170115,5.710944414138794,3.424998694763857,-0.012969461,14.161776528433451,16.491376600666634,0.1152181625366211,8.86131477355957,0.4573369026184082,142,2.90051531791687,1344.7167003154755,0.0088901585
100,22.05065657028608,9.355326175689697,1440000,7.806693386195931,5.663992643356323,3.220671153668512,-0.042782363,14.97051776513784,17.707778096805203,0.1259932518005371,8.845407247543335,0.3836534023284912,143,2.9310102462768555,1354.0904099941254,0.0025689239
100,20.63262762421096,9.351726531982422,1450000,8.253354325582151,5.806802272796631,3.1248312915210916,-0.019608704,14.804980682382094,17.287434169055203,0.062313079833984375,8.965247631072998,0.32395410537719727,144,2.8766748905181885,1363.4611284732819,0.012703028
100,21.90193871506202,9.450004577636719,1460000,7.514822394124011,5.871784448623657,3.1862564209561803,0.010988748,14.409863333279906,16.907638125736053,0.08144640922546387,9.077913761138916,0.2904350757598877,145,2.944779396057129,1372.9299867153168,0.022658838
100,21.835841849004822,9.42270565032959,1470000,7.845129400317077,5.857945203781128,3.1484337369880304,-0.014809346,14.594436671675387,16.94237401423301,0.09470772743225098,9.036394357681274,0.291379451751709,146,2.912405252456665,1382.3696339130402,0.0007930447
100,20.511368156687837,9.36116647720337,1480000,8.195862324717957,5.888887882232666,3.006757076109853,-0.003064447,14.66849381879041,17.204967070093673,0.04094362258911133,9.004514932632446,0.31522440910339355,147,2.863826274871826,1391.7496190071106,0.007338428
100,22.36977339849889,9.35256838798523,1490000,7.806352318775776,5.804633855819702,3.2066182367166856,-0.01963039,14.633321641997,17.0317998607951,0.09349393844604492,8.949570417404175,0.3092763423919678,148,2.884603977203369,1401.1195504665375,0.00051825563
100,22.937126997891767,9.466372013092041,1500000,6.715463932223386,5.8479015827178955,3.52859685812518,-0.029999493,14.531150531703577,16.858937846921243,0.09261345863342285,8.953662395477295,0.41986727714538574,149,2.842491388320923,1410.6022238731384,-0.015593153
100,22.54293958876882,9.623028993606567,1510000,6.885422087372844,6.000523090362549,3.475922881555043,-0.0047223754,14.705571999461386,17.203495939235143,0.07662272453308105,9.202907085418701,0.3432152271270752,150,2.9378700256347656,1420.2475299835205,-0.00035481568
100,21.613983608695143,9.460082054138184,1520000,8.357211402333562,5.861855745315552,2.902388820381049,-0.011613488,14.372978157120817,16.728144879660586,0.09641456604003906,9.041854619979858,0.3215925693511963,151,2.932438850402832,1429.7245421409607,-0.0065139616
100,21.159682406254472,9.318192481994629,1530000,8.170199748760087,5.750421047210693,2.8788763231080763,-0.020981835,14.603902928577021,17.140127849244017,0.09626650810241699,8.910892724990845,0.31081509590148926,152,2.8942527770996094,1439.0599133968353,-0.016328296
100,23.066642063195225,9.35964584350586,1540000,7.759728721452426,5.6923606395721436,3.481819332932003,-0.0069515076,14.484211860205681,17.080424846219977,0.06764411926269531,8.932169675827026,0.35961270332336426,153,2.9840199947357178,1448.4386024475098,0.00694935
100,22.553360265545283,9.355925559997559,1550000,7.5042064984505155,5.786013603210449,3.0080295639170314,0.0063957334,14.690028244284315,17.375596775335566,0.09125876426696777,8.936887979507446,0.3267357349395752,154,2.888410806655884,1457.814212322235,0.011061405
100,23.955753511339392,9.274418354034424,1560000,6.122131556077459,5.713906288146973,3.5276488383465137,0.011404181,15.637436702416801,18.7095631990726,0.0698091983795166,8.898921489715576,0.30547451972961426,155,2.940835952758789,1467.107174873352,0.03678342
100,27.769645236147273,9.420502185821533,1570000,8.072064815182719,5.8114776611328125,4.526510638935718,-0.091840655,18.53338062490022,23.443497902289554,0.09311294555664062,9.025038242340088,0.3021364212036133,156,2.965913772583008,1476.5474345684052,0.029020172
100,28.873840585929123,9.519155979156494,1580000,24.454109928152743,5.912734508514404,0.9672523249929699,-0.55960596,27.022849732448094,34.510782807240645,0.07117652893066406,9.155343770980835,0.29236459732055664,157,2.969804525375366,1486.0839493274689,0.0009427002
100,28.112267816717644,9.618687868118286,1590000,24.850934711158814,5.922168493270874,0.7890560499215113,-4.032162,26.634628920917102,38.722712599695015,0.09691572189331055,9.228084087371826,0.2934715747833252,158,3.0421628952026367,1495.7221009731293,0.0008158981
100,-8.814172024756346,9.408034324645996,1600000,-17.14811269573749,5.8348388671875,1.5509725929730145,0.01303711,-13.022120377981684,-18.96112564807467,0.09659957885742188,9.011958599090576,0.29926347732543945,159,2.9313502311706543,1505.1479942798615,-0.0025715453
100,-8.660127789804115,9.555254220962524,1610000,-17.02721224794573,5.946725606918335,1.7758134961918965,0.031625245,-13.31617390917201,-19.443368993812765,0.10131096839904785,9.14473271369934,0.308901309967041,160,2.945798397064209,1514.72220993042,0.03107295
100,-8.865098054019455,9.561138153076172,1620000,-17.261032727102034,5.851862192153931,1.6907471114260588,-0.034456518,-13.073878246838335,-18.992318159754912,0.09186506271362305,9.153426885604858,0.31563282012939453,161,3.0545783042907715,1524.3022899627686,-0.003806079
100,-10.12164462287897,9.4589262008667,1630000,-16.34959245464673,5.83911395072937,1.3471302529461568,0.0025910598,-13.198687308934838,-19.27118917476762,0.0650181770324707,9.098342180252075,0.2952744960784912,162,3.0030410289764404,1533.7806923389435,-0.00028058013
100,-9.270325096335103,9.375376462936401,1640000,-17.106825504269942,5.8289794921875,1.7126934081791259,0.003813112,-12.90808504410462,-18.755221890425595,0.02486872673034668,9.018232822418213,0.3320612907409668,163,2.9356091022491455,1543.1732313632965,0.0014982651
100,-10.458183858538751,9.567391633987427,1650000,-16.591263366307867,5.954299688339233,1.4253830960645233,-0.0032907655,-13.28411822033915,-19.238018800619862,0.0627601146697998,9.201630592346191,0.3027808666229248,164,2.9869766235351562,1552.756413936615,0.008754816
100,-9.01407705162019,9.530224800109863,1660000,-16.677397771788353,5.9161903858184814,1.47941855875647,-0.027328735,-13.119673414045002,-18.973702314150113,0.09908699989318848,9.136831521987915,0.2940802574157715,165,2.970964193344116,1562.302446603775,-0.001867749
100,-9.433450648914825,9.557286262512207,1670000,-16.884839316318743,5.7681591510772705,1.6468021519954077,0.0029987427,-13.184874389153242,-19.12640670573902,0.09951663017272949,9.016505479812622,0.44101452827453613,166,2.976841926574707,1571.875955581665,0.013178015
100,-9.714561901572079,9.536635398864746,1680000,-16.52310566635141,5.898275375366211,1.5362276825027972,-0.0059833312,-12.906882625800401,-18.85734881624628,0.10765242576599121,9.12782335281372,0.3009202480316162,167,2.9643630981445312,1581.437034368515,0.0034666383
100,-9.226684268693488,9.553752660751343,1690000,-16.07676534221261,5.915514707565308,1.4693693991734667,0.0005954712,-13.287855680774328,-19.359410869034278,0.09750604629516602,9.14788007736206,0.3081068992614746,168,2.9702696800231934,1591.0110051631927,0.006895651
100,-9.738696207506587,9.298182487487793,1700000,-17.30866551645556,5.601030111312866,1.6339923389776978,-0.029711036,-13.170857952108731,-19.268677417873086,0.06668877601623535,8.783355951309204,0.4479031562805176,169,2.9286510944366455,1600.3254089355469,-0.01954707
100,-8.825318912218854,9.201285362243652,1710000,-17.49679747584856,5.60607123374939,1.8244568070767466,-0.005302771,-13.292198600577153,-19.315985001503233,0.057975053787231445,8.848637819290161,0.2944176197052002,170,2.986334800720215,1609.5524106025696,-0.0007728516
100,-8.188065407157955,9.45449185371399,1720000,-16.919981839305535,5.839097023010254,1.7080259945601561,0.0011430787,-13.05024032258391,-18.963877092389197,0.0848684310913086,9.06246829032898,0.306917667388916,171,2.973219871520996,1619.0258483886719,0.0010968506
100,-9.459658910905242,9.348002195358276,1730000,-16.94411790059629,5.792665243148804,1.5761434009330217,-0.004416754,-13.45955257826157,-19.480994237864063,0.06972718238830566,8.970036506652832,0.3080110549926758,172,2.9330596923828125,1628.39359664917,-0.0017013977
100,-9.73000861791903,9.340598583221436,1740000,-17.007677231785333,5.759921073913574,1.571584192852328,0.0037620605,-13.420782334120158,-19.4590056443757,0.031469106674194336,8.988195419311523,0.32071375846862793,173,2.974548816680908,1637.7527163028717,0.0066795717
100,-8.552842907433421,9.590550661087036,1750000,-17.37132378093994,6.012780427932739,1.7976190818230082,0.012172852,-13.413478871052835,-19.371595004668453,0.05612897872924805,9.221998453140259,0.3122117519378662,174,2.949544906616211,1647.361627817154,0.0141923465
100,-9.148115051048302,9.6026291847229,1760000,-17.49164105508188,5.839970827102661,1.6287971366781646,-0.03372193,-13.089492547747204,-19.059157975727224,0.09992432594299316,9.136612892150879,0.3658447265625,175,3.0459625720977783,1656.9825630187988,-0.032011725
100,-9.342498161972387,9.300755500793457,1770000,-17.30211380213852,5.7235565185546875,1.524958959552547,-0.0009821899,-13.430130560047985,-19.53859130376182,0.03421592712402344,8.931443214416504,0.33485889434814453,176,2.957494020462036,1666.3006682395935,0.0007884277
100,-10.795946328979278,9.419585466384888,1780000,-16.86721702578018,5.7921302318573,1.4771305391133955,-0.014627906,-13.319831562160802,-19.407445852354662,0.0857079029083252,9.041382551193237,0.2922496795654297,177,2.998788833618164,1675.7385308742523,-0.007091736
100,-9.12194787522708,9.60663914680481,1790000,-16.824007266703575,5.875227928161621,1.6632595229000682,-0.006641626,-13.037146530237717,-18.8346420183631,0.05037546157836914,9.136463403701782,0.41957736015319824,178,3.005352258682251,1685.3629004955292,0.0015707763
100,-9.444637367691222,9.433879375457764,1800000,-17.72250221464227,5.825750350952148,1.7174505013068215,0.0022455994,-13.167449950309571,-19.32836555303205,0.06446337699890137,9.062702178955078,0.30647778511047363,179,2.983778238296509,1694.815085887909,0.0041373167
100,-9.132485968193848,9.521209001541138,1810000,-17.870171527890374,5.860424995422363,1.6278184672369855,-0.017555859,-13.277051933925035,-19.291355023604027,0.09256792068481445,9.11179518699646,0.31661224365234375,180,3.007016897201538,1704.3540971279144,-0.0010643433
100,-9.679984565931841,9.475987434387207,1820000,-16.840516834198965,5.8319783210754395,1.5650363586299385,0.00924234,-13.259660594990986,-19.209707346282272,0.07171320915222168,9.015809535980225,0.388225793838501,181,2.9349467754364014,1713.8481571674347,0.011870353
100,-9.75232338748691,9.331520080566406,1830000,-17.714822242531522,5.665279865264893,1.597759142812574,-0.030845713,-13.180624404363128,-19.176728620408035,0.034999847412109375,8.882652759552002,0.4136509895324707,182,2.968111753463745,1723.2087759971619,-0.020700883
100,-8.862539306627626,9.416404485702515,1840000,-17.123726586991296,5.670775890350342,1.692043342191804,-0.024169963,-12.998623275991553,-18.774269795314165,0.049495697021484375,8.938126802444458,0.4285433292388916,183,3.000113010406494,1732.6472346782684,-0.019166429
100,-9.150819078850375,9.538044929504395,1850000,-16.937838518862776,5.9247307777404785,1.7898066208077703,-0.011005533,-13.222551141789229,-19.288657894650903,0.0762796401977539,9.168701410293579,0.2928273677825928,184,2.988215684890747,1742.2020387649536,-0.011414868
100,-9.327571382898666,9.73912787437439,1860000,-17.727235433366957,6.0471885204315186,1.6223991116954302,-0.0030781615,-13.289242614385769,-19.39658224127723,0.060501813888549805,9.320804595947266,0.3573784828186035,185,3.0071377754211426,1751.9603018760681,0.0012428345
100,-10.166522296406463,9.353291273117065,1870000,-17.297609776129168,5.664003372192383,1.6120696065948243,-0.0135462405,-13.222971449914946,-19.240979790138887,0.054535865783691406,8.885867595672607,0.41256189346313477,186,2.9713308811187744,1761.3396201133728,-0.0020140137
100,-9.910440325846842,8.543913125991821,1880000,-16.97098033910953,5.133941888809204,1.4822340925469049,-0.006032959,-13.22083541627304,-19.106166921547796,0.11163854598999023,8.165013074874878,0.2670609951019287,187,2.788027286529541,1769.901742696762,-0.005580896
100,-9.25439701822674,8.86159610748291,1890000,-16.970640376678695,5.409576892852783,1.7290990784840747,0.011197305,-13.114169052112324,-19.141752874960055,0.11567473411560059,8.47894811630249,0.2667546272277832,188,2.8198885917663574,1778.780267238617,0.018630955
100,-9.102539986296252,8.570548295974731,1900000,-16.733298258983048,5.159465312957764,1.682927134076927,-0.007059911,-12.967142649275033,-18.898104525720946,0.09457230567932129,8.201663970947266,0.27408385276794434,189,2.808021068572998,1787.3683273792267,0.0016987198
100,-8.844032322929484,8.553507566452026,1910000,-17.782797985304036,5.142896413803101,1.7091135634465202,-0.0027777222,-13.10808052536258,-19.101255997542292,0.06261348724365234,8.209135055541992,0.2815439701080322,190,2.8179454803466797,1795.939751625061,-0.0032399842
100,-9.428586588492118,7.7475385665893555,1920000,-16.80574975228077,4.599891424179077,1.626802811917106,0.0068494384,-13.207072527996033,-19.24860171991995,0.06549596786499023,7.440394639968872,0.24139928817749023,191,2.613795757293701,1803.7030146121979,0.006729492
100,-8.856860486521533,8.023544549942017,1930000,-17.108733453143536,4.7373223304748535,1.7725157070673345,-0.016453393,-13.252978005749764,-19.37029169796188,0.044115543365478516,7.7173686027526855,0.26168155670166016,192,2.7424063682556152,1811.7427418231964,-0.01308168
100,-9.433330297629775,8.058050155639648,1940000,-16.80301460907846,4.638830184936523,1.592170905204667,0.0019269165,-13.134625475157506,-19.13674507595319,0.040474891662597656,7.617648124694824,0.3995232582092285,193,2.7495570182800293,1819.8177742958069,0.003536206
100,-9.87662430526751,8.005917310714722,1950000,-16.33216124567382,4.684673070907593,1.4998089045971692,0.0021190185,-13.025399207798023,-18.971015213269414,0.026448488235473633,7.698698043823242,0.28052783012390137,194,2.780203104019165,1827.8427119255066,0.0025281128
100,-8.856192118016084,8.096031665802002,1960000,-16.883784598889562,4.80471658706665,1.6242932639721535,0.0071314573,-13.263729806454938,-19.296851051220056,0.07042336463928223,7.761896848678589,0.2634916305541992,195,2.7225983142852783,1835.955897808075,0.009757922
100,-9.888792030833569,8.113361835479736,1970000,-17.123172256857547,4.715789794921875,1.69258459466414,0.004996939,-13.151094047718427,-19.098647546000997,0.06795692443847656,7.685196876525879,0.3525984287261963,196,2.7344274520874023,1844.0857224464417,0.008750739
100,-9.342528702027497,8.854332685470581,1980000,-16.962341434851627,5.234573125839233,1.7908188435747465,0.003475598,-13.060210978177027,-18.954489558843477,0.12190604209899902,8.300276041030884,0.4246046543121338,197,2.8291096687316895,1852.9596548080444,0.005009436
100,-9.96235074718856,9.3370943069458,1990000,-17.055815991809588,5.713242530822754,1.6044789157326695,0.007790454,-13.206879805309338,-19.134208359257553,0.09743094444274902,8.933300495147705,0.3051478862762451,198,2.9640145301818848,1862.3138647079468,0.009327844
100,-8.771903302007889,9.434954404830933,2000000,-16.834514959280952,5.809174299240112,1.8557007452277243,0.009361877,-13.373711671100134,-19.496521824587983,0.058199405670166016,9.052291631698608,0.31587696075439453,199,2.993800401687622,1871.765627861023,0.012194513
