train-EnvExecTime,ItrTime,train-NumTrajs,train-AverageReturn,Time-Sampling,train-AverageDiscountedReturn,LossBefore,train-MaxReturn,LossAfter,n_timesteps,Itr,Time-SampleProc,Time,train-StdReturn,train-MinReturn,train-PolicyExecTime,Time-Optimization
5.2409093379974365,208.977881193161,100,-39.957487420818254,201.74450087547302,-109.35315323530519,-0.017840704,172.1171756204689,-5.8549814,10000,0,0.04647994041442871,208.9778859615326,102.19308291077179,-203.68041664670025,196.0142080783844,7.185801982879639
4.891682147979736,193.26972675323486,100,166.29735002431883,189.9914870262146,303.6706881362624,-0.0022950072,207.50918605639382,-0.12843722,20000,1,0.027848005294799805,402.4791600704193,25.00998645761019,93.81670915638776,184.646137714386,3.248361110687256
4.807950019836426,183.80740690231323,100,174.35215734817092,179.10985803604126,321.21285084469156,0.020633282,191.55180718686537,-0.45151636,30000,2,0.08112382888793945,586.3111090660095,14.349233835097838,117.81189632724836,173.86379027366638,4.6133949756622314
4.797940254211426,183.85060715675354,100,158.27662279505196,180.23597717285156,289.67717474090335,0.015352634,181.00800958174437,-1.4850571,40000,3,0.0238189697265625,770.1861028671265,13.67266304066847,115.71251279853247,174.9991796016693,3.589142084121704
4.973133563995361,178.09707403182983,100,127.28887616438546,172.93583297729492,224.05043725912037,0.002323294,159.3835472577494,-4.2572417,50000,4,0.07735395431518555,948.3038167953491,11.39011657062683,88.2484647478095,167.52110171318054,5.076592206954956
4.783958673477173,176.0219099521637,100,51.44488616508141,172.4414279460907,64.1392680957429,0.0021997925,88.09142537413265,-10.394922,60000,5,0.08095002174377441,1124.3468930721283,12.711865786486289,13.315973817344362,167.2208228111267,3.4981157779693604
5.060824155807495,179.64963102340698,100,-67.68892453066258,176.6357729434967,-150.2464709377127,0.002137805,33.23531834795346,-7.101445,70000,6,0.09522318840026855,1304.0176198482513,44.61729877250823,-144.74380193213483,171.1255178451538,2.917226791381836
4.862957715988159,171.08617496490479,100,-181.5884590553772,168.33966183662415,-326.0618024519917,0.00049243163,6.961149303311265,-10.87252,80000,7,0.021934986114501953,1475.1280477046967,109.7905548542733,-387.42381519231583,163.03998851776123,2.7225279808044434
4.722331762313843,166.6762502193451,100,-5.504395893225893,163.53695368766785,16.382412020857203,0.010826508,82.45934138179143,-2.5401402,90000,8,0.023319005966186523,1641.826635837555,49.151512327025664,-201.65405121037765,158.37867259979248,3.1145029067993164
4.614989519119263,171.73628091812134,100,-104.4696612056744,167.58206796646118,-256.4035618475849,0.03186436,50.49977715601358,-14.108386,100000,9,0.09355688095092773,1813.585233926773,47.16740961296239,-195.45034693670289,162.50473594665527,4.059253931045532
4.773281574249268,178.52083778381348,100,10.040940604336074,173.4115400314331,78.9569706550144,0.0037462465,23.300370323840713,-7.1938148,110000,10,0.019473791122436523,1992.125757932663,4.570457107748009,-0.20123666594458234,168.20446157455444,5.08922815322876
4.61548924446106,171.8526747226715,100,12.820309398239592,167.23822164535522,82.7344119589337,-0.006774838,17.26979887134742,-29.186354,120000,11,0.03359580039978027,2163.998874902725,2.0634123705995755,5.966320113566097,162.19504857063293,4.580436944961548
4.614924669265747,184.73629689216614,100,-6.708052989265766,169.83385610580444,53.1452018766565,0.009071216,24.115361240892753,-1.1553824,130000,12,0.19765591621398926,2348.7548739910126,21.5970551033883,-94.9336025660975,164.73813486099243,14.703397750854492
6.100012540817261,287.58000898361206,100,-31.97505185888384,283.2942259311676,-66.49342181075002,0.007451648,9.978406436388145,-2.7877343,140000,13,0.05297708511352539,2636.3810369968414,22.40663792592703,-88.7430673333114,276.5299003124237,4.230532884597778
5.634121656417847,229.59729719161987,100,-46.981496154793675,223.76995491981506,-129.9658737090879,-0.0034524736,-39.22042921159798,-1.0501146,150000,14,0.05612683296203613,2866.0085349082947,2.779611461366669,-53.95948228763015,217.58599019050598,5.770033121109009
6.776477336883545,414.51912808418274,100,-47.60050705868284,403.5571279525757,-131.39665915775984,0.006983795,-38.82575688592082,-0.48511034,160000,15,0.18162298202514648,3280.555286884308,3.1575130500162083,-58.16281031684035,396.16839504241943,10.777994155883789
6.2077226638793945,285.0909788608551,100,-46.806771894296,280.34583497047424,-129.64171690521624,0.012192731,-38.99389157274609,-0.3333285,170000,16,0.06719732284545898,3565.6933739185333,3.084567575934467,-53.97819079427908,273.5871934890747,4.676569700241089
5.609839677810669,221.96648120880127,100,-46.9813359062076,217.082661151886,-129.98603745682252,-0.0017853271,-40.47521645472813,-0.26574484,180000,17,0.04312396049499512,3787.696863889694,2.949458440303617,-53.76698141417656,210.98542284965515,4.839959144592285
5.584492921829224,209.0784420967102,100,-47.020916240260476,205.18530201911926,-130.08323654457928,0.027833868,-38.86169293572803,-0.2646229,190000,18,0.030582904815673828,3996.8102567195892,3.2455466037854817,-53.253546988076046,199.11606812477112,3.861076831817627
5.07911491394043,183.31351399421692,100,-47.276473963917404,176.7097008228302,-130.61651802427824,9.3021394e-05,-38.89072452385399,-0.2760513,200000,19,0.03321123123168945,4180.145575761795,3.1212465857358125,-53.31726659342212,171.1527931690216,6.569005012512207
5.816117763519287,305.0120840072632,100,-47.59245480188667,296.6091818809509,-131.31536673955895,0.010770253,-40.003613602981524,-0.25186577,210000,20,0.2879059314727783,4485.206763982773,3.0241735891443637,-53.201268443588866,290.0535001754761,8.11087679862976
5.029535531997681,234.4177007675171,100,-46.32443143276467,229.49079608917236,-128.65014767659628,-0.0028019578,-37.51308680649601,-0.26643622,220000,21,0.05183982849121094,4719.6561868190765,3.377632266721757,-54.33047266471271,223.9903883934021,4.852304935455322
5.090469837188721,214.38294124603271,100,-46.66356549585762,210.1257300376892,-129.35686441929204,-0.007756491,-40.276620713289304,-0.26489192,230000,22,0.02490687370300293,4934.101666927338,2.7660736015898286,-52.20812041659186,204.58885622024536,4.230736970901489
4.903158903121948,181.04245972633362,100,-47.256933746315354,177.05057096481323,-130.62207706012478,-0.02585445,-39.38534889038971,-0.3018672,240000,23,0.020465850830078125,5115.170437812805,3.092896847529781,-54.2402623748927,171.7233748435974,3.9699809551239014
6.350494861602783,258.1353859901428,100,-47.569875662827215,251.58774089813232,-131.29603621091138,-0.023925567,-40.43823473748398,-0.33007738,250000,24,0.058680057525634766,5373.328280925751,2.8191134898563526,-53.945610271007865,244.64198088645935,6.488081932067871
6.039249420166016,328.56456089019775,100,-47.409636594291385,321.30284690856934,-130.913935192823,0.0151979495,-39.024109607665444,-0.31318676,260000,25,0.06959223747253418,5701.954034805298,2.893989508487795,-53.07970586437527,314.70497488975525,7.189533948898315
6.828406810760498,491.0789613723755,100,-47.32574818284599,483.8261880874634,-130.72691467987661,0.011300722,-39.27346149527849,-0.32368967,270000,26,0.07438802719116211,6193.07142496109,2.856394818946283,-53.618962652339135,476.38055205345154,7.17669677734375
5.378842115402222,366.9005751609802,100,-46.57309452142457,360.8261389732361,-129.12826501940413,-0.0033950256,-39.16344703827329,-0.3813957,280000,27,0.2697141170501709,6560.00941491127,2.901303209079974,-52.76619036482952,354.95251750946045,5.803159952163696
5.392336845397949,387.40035128593445,100,-47.37603084420444,380.6375849246979,-130.88793665672344,-0.01749066,-39.376370408761574,-0.44110093,290000,28,0.031320810317993164,6947.505294084549,3.1162296250151913,-53.613236037253394,374.75456380844116,6.729980945587158
5.6889331340789795,299.0031340122223,100,-46.32623357648205,293.49342679977417,-128.59251833653224,-0.0031218606,-38.58370243445358,-0.48237726,300000,29,0.10060286521911621,7246.53299498558,3.128136124358016,-53.82204088976569,287.2689645290375,5.404972076416016
5.379772901535034,353.8696529865265,100,-47.118818713318696,348.2585699558258,-130.26738763434088,0.0011322311,-38.89610805389879,-0.5438069,310000,30,0.04386281967163086,7600.43119096756,2.7031218073072174,-53.01171948842718,342.39107370376587,5.561035871505737
5.385464906692505,244.6551558971405,100,-47.343724840604345,236.01377511024475,-130.85563151243562,-0.0025509538,-39.0789962495543,-0.6067439,320000,31,0.03405308723449707,7845.145050048828,3.14551953449102,-53.07476040394679,230.12746214866638,8.606106996536255
5.312790155410767,314.743271112442,100,-47.19472440230558,306.0865993499756,-130.44108931888246,-0.002854599,-38.16871171288559,-0.676057,330000,32,0.19708609580993652,8159.918608903885,2.9651543496708683,-53.753335290670655,300.21990871429443,8.457802057266235
5.514194011688232,302.4616000652313,100,-46.24627662572564,297.14022493362427,-128.42841925734865,-0.014669812,-38.19679037995336,-0.7757446,340000,33,0.04684305191040039,8462.41004371643,3.0701337231461645,-52.913098836979366,291.06457257270813,5.261725902557373
4.783813714981079,232.68461394309998,100,-47.35489648279619,229.0259861946106,-130.86275099688652,0.008045741,-38.28509713588775,-0.84165263,350000,34,0.02613210678100586,8695.144259929657,3.053128382773499,-54.8364415084496,223.80610060691833,3.630733013153076
4.704343318939209,185.62723207473755,100,-46.94190590641619,181.7980079650879,-129.9376254013437,0.00854736,-38.92952407108802,-0.93706834,360000,35,0.021765947341918945,8880.793523788452,2.8601976533626265,-53.188866183315845,176.65270924568176,3.8058338165283203
4.69399356842041,178.18374395370483,100,-47.4673947785304,174.70258688926697,-131.12815589216015,0.0018294281,-38.265612540703685,-1.0699326,370000,36,0.03402590751647949,9059.001399040222,2.930961171889383,-52.931202098575085,169.5824315547943,3.4408578872680664
4.784240961074829,184.56772708892822,100,-46.90924012290867,180.77766704559326,-129.89419241398582,0.006181125,-39.18197822596445,-1.1905397,380000,37,0.07084798812866211,9243.591708898544,3.2212985603272593,-53.54116007834882,175.5722141265869,3.717273235321045
4.774597644805908,200.1493833065033,100,-47.199961403449315,196.2765986919403,-130.46355269307847,0.0072416016,-38.97448051378738,-1.327005,390000,38,0.03299903869628906,9443.771713018417,3.172559525675384,-52.986455381191284,191.03248739242554,3.8377370834350586
4.987208843231201,219.68489599227905,100,-46.4876116970633,215.62467885017395,-128.92867592723067,0.03413065,-39.069208364304366,-1.4086272,400000,39,0.05328798294067383,9663.48513674736,3.0139162611437826,-53.871337480928396,209.81404733657837,4.005128860473633
4.929956674575806,204.7554759979248,100,-47.79980334277272,201.17088794708252,-131.8659958977968,0.0049125245,-39.304754974397525,-1.5773778,410000,40,0.023230791091918945,9868.402642965317,3.1216253478565905,-54.85231938185433,195.79159426689148,3.5599992275238037
4.862419605255127,186.5588412284851,100,-47.017271136472324,183.0330309867859,-130.14296142991003,0.022899648,-39.62469349818704,-1.6456639,420000,41,0.02055501937866211,10054.982932806015,2.9443006407811696,-54.03432851130157,177.76184940338135,3.503821849822998
4.67377495765686,199.9598457813263,100,-46.82751589993977,194.88665103912354,-129.6633399853885,-0.0042937575,-39.08359145568996,-1.7530887,430000,42,0.020331144332885742,10254.979088783264,2.8470912455682598,-53.62935414281455,189.80979561805725,5.051580905914307
4.9592084884643555,235.44175720214844,100,-46.61321023316523,231.59649682044983,-129.24576895182994,-0.00011389465,-39.21083349471024,-1.7846328,440000,43,0.02819991111755371,10490.441556930542,2.9890306995571363,-52.85279227568822,226.18277549743652,3.815842866897583
4.758869886398315,184.10540223121643,100,-47.077299216258005,180.62681412696838,-130.20796066375908,-0.0002791809,-38.52254945957218,-1.7748396,450000,44,0.03718876838684082,10674.59200000763,3.1188362461006105,-54.72792514524175,175.44336080551147,3.4383320808410645
4.689950704574585,189.01610398292542,100,-46.75222941357915,185.16982293128967,-129.54659408164787,-0.0035756973,-38.11311941451437,-1.7671098,460000,45,0.04007983207702637,10863.62850689888,3.1040128656566237,-53.71064726397749,180.05706882476807,3.8047046661376953
4.613231420516968,182.42537307739258,100,-46.97522554331667,177.14752793312073,-129.9809500315442,-0.005521045,-39.22716811271236,-1.7435273,470000,46,0.11974287033081055,11046.07206082344,3.1892096013883515,-52.986842730414395,172.11668729782104,5.1565330028533936
5.0762152671813965,219.06401777267456,100,-47.48772057651824,208.83162379264832,-131.1047246006128,0.01091054,-39.05983928848823,-1.6845593,480000,47,0.025420188903808594,11265.160529851913,2.707611801903202,-53.06149158425392,203.31495261192322,10.205896854400635
5.813338041305542,316.57038021087646,100,-46.87751788546497,311.4740617275238,-129.7772959554029,-0.032726854,-40.909288331992876,-1.6232432,490000,48,0.11499476432800293,11581.776805877686,2.6954198442762345,-53.34833441997945,304.9873447418213,4.979413032531738
5.739316701889038,293.1823580265045,100,-46.43638424183847,286.4317557811737,-128.78247885197558,-0.007769568,-39.3379385850055,-1.5734096,500000,49,0.04516196250915527,11874.99952507019,2.788192051537237,-52.93841725521009,280.12870740890503,6.704068183898926
5.547392129898071,276.64361906051636,100,-47.27770047742208,267.3991882801056,-130.61219998258804,-0.014214224,-39.405926332465334,-1.5150285,510000,50,0.10023307800292969,12151.798999071121,2.984082962357897,-53.63958217303398,261.36723947525024,9.142204284667969
6.533910751342773,492.1032130718231,100,-47.33836952667775,483.91552996635437,-130.8137098332031,-0.0094371475,-40.899353157155886,-1.4991082,520000,51,0.05984306335449219,12643.934782981873,2.549530429307062,-53.56658508287363,476.6957745552063,8.126801252365112
4.925665855407715,213.57734203338623,100,-47.38458492756598,209.33493614196777,-130.93611511852762,0.0049027894,-39.37120783735096,-1.3902131,530000,52,0.02698493003845215,12857.563524007797,3.528546506300699,-54.32753572053968,203.87050986289978,4.189468860626221
5.493021011352539,236.5310308933258,100,-46.69499630120392,232.6747751235962,-129.41574127739727,0.024818933,-39.85372318346338,-1.3190272,540000,53,0.02664017677307129,13094.114794969559,3.1396913963379047,-54.54308982733978,226.6933708190918,3.798625946044922
5.233713388442993,255.10864162445068,100,-47.34945091454272,250.4659240245819,-130.82338745705923,0.017302472,-38.39783944349638,-1.2325512,550000,54,0.0378420352935791,13349.252186775208,3.0377842121930674,-53.00319065010516,244.75811314582825,4.599372148513794
4.791015863418579,245.31194186210632,100,-46.62517586324527,241.0869128704071,-129.2511149297092,-0.003883786,-39.43109917320484,-1.188743,560000,55,0.024096965789794922,13594.59515094757,2.7688570583931407,-53.335500851169456,235.8682701587677,4.1994969844818115
4.586446762084961,181.99291706085205,100,-47.39801633873202,177.233412027359,-130.94693104234116,0.026988538,-39.59170285450857,-1.0632364,570000,56,0.01908564567565918,13776.612576007843,3.263487585534419,-53.52347943300266,172.2389898300171,4.738961935043335
4.553844690322876,170.8616669178009,100,-46.91057403211214,167.56053495407104,-129.85368146457577,0.0004442505,-39.109502048194486,-1.0456934,580000,57,0.02207803726196289,13947.491802692413,3.3495486621431256,-52.835048798820026,162.5967721939087,3.2771639823913574
4.568453311920166,167.1059672832489,100,-47.100518706132505,163.66757798194885,-130.24572515824727,0.00048226776,-38.920103107602785,-0.957134,590000,58,0.019459962844848633,14114.619444847107,2.9783335804293367,-53.18681137962041,158.68880152702332,3.417626142501831
4.532257556915283,168.075092792511,100,-46.93785397471194,164.52828192710876,-129.89522876259363,0.006735022,-38.83249258859735,-0.8783332,600000,59,0.021601200103759766,14282.715082883835,3.3464167332438914,-54.88520156997272,159.59327244758606,3.524898052215576
4.58258843421936,175.99374198913574,100,-47.38224583577592,171.27304100990295,-130.92031312541337,0.013291956,-39.29227547421152,-0.84766835,610000,60,0.020326852798461914,14458.731394052505,2.9421237001757876,-53.89177842328354,166.28195667266846,4.699098110198975
4.562376976013184,163.1872959136963,100,-47.67722349668336,157.40210580825806,-131.5541137938533,0.008851903,-39.09890440737459,-0.7976488,620000,61,0.019815921783447266,14621.939501047134,3.011984737917633,-55.2380512363649,152.4444797039032,5.763818979263306
4.597189903259277,166.93920278549194,100,-46.81819298876813,162.24076628684998,-129.661489939482,-0.015519749,-39.726882263586795,-0.76218,630000,62,0.03875470161437988,14788.89902472496,3.0056351281924703,-52.675060895213434,157.24406218528748,4.65837287902832
4.572733640670776,163.0803689956665,100,-47.08116974173532,159.90897703170776,-130.2684320980622,0.0055628754,-38.544616996439274,-0.691938,640000,63,0.022696971893310547,14952.003280878067,3.4087838078987827,-53.589129261224436,154.91830253601074,3.1469008922576904
4.563230276107788,157.3557047843933,100,-47.00614574509592,153.92179894447327,-130.125632267469,-0.001088794,-38.833168376941394,-0.66337305,650000,64,0.025020122528076172,15109.379792928696,3.20536287326578,-54.62680274490853,148.96083903312683,3.405608892440796
4.631762981414795,158.55040574073792,100,-46.98755627527001,155.06354188919067,-130.01993435542678,0.0051100533,-39.822269543952096,-0.6082706,660000,65,0.030690908432006836,15267.952263832092,2.8470829788314496,-53.47168396032311,150.03455877304077,3.4545328617095947
4.575165271759033,153.4322600364685,100,-46.766232105985985,150.2544400691986,-129.5363278064374,-0.011185716,-39.513571372945925,-0.5846562,670000,66,0.08088183403015137,15421.407903909683,3.1418187836401485,-53.57850419061199,145.26866555213928,3.0956690311431885
4.593694448471069,153.73212385177612,100,-46.963473964424054,150.71080493927002,-129.9656764167098,0.010641475,-39.30997325102023,-0.5146413,680000,67,0.03992104530334473,15575.165489912033,3.4231153760001694,-55.212703578874994,145.71936297416687,2.97998309135437
4.650371551513672,152.0454170703888,100,-46.9057166442608,149.09845685958862,-129.8881840340042,0.014013073,-39.37141348767224,-0.47395965,690000,68,0.021529197692871094,15727.231710910797,3.1055980530503446,-53.716984853069405,144.04921984672546,2.922149181365967
4.595893621444702,155.95013904571533,100,-46.939329656327594,152.6315450668335,-129.92446031678472,0.019377772,-39.44045202924867,-0.42351407,700000,69,0.019452810287475586,15883.203623771667,3.4029772482190093,-53.97488391857554,147.63620972633362,3.297590970993042
4.6938087940216064,158.49224877357483,100,-47.39294635417136,154.9365677833557,-130.95502079939592,-0.004809216,-39.08079174337231,-0.42717934,710000,70,0.09784579277038574,16041.717456817627,2.8106223236699273,-53.31685804574793,149.83698344230652,3.4549169540405273
4.54575777053833,162.3203330039978,100,-46.57742681630435,159.013818025589,-129.03757945990455,0.013137588,-38.65720658509141,-0.4778789,720000,71,0.019932985305786133,16204.060597896576,2.727260041364838,-54.71530671913968,154.00912237167358,3.2853548526763916
4.533420085906982,166.6219117641449,100,-47.29475718034899,163.55478286743164,-130.75623643048914,-0.0021569186,-39.950564197368024,-0.49762315,730000,72,0.020333051681518555,16370.701862812042,2.69990323339071,-54.572995667747406,158.62081480026245,3.0454277992248535
4.6146016120910645,156.7176959514618,100,-46.77360958649057,153.69630098342896,-129.56981893191872,-0.0048324675,-39.37195314063083,-0.48434576,740000,73,0.018450021743774414,16527.44395494461,2.7153356184858928,-53.50773470818138,148.6794183254242,3.001399040222168
4.53225564956665,162.37908697128296,100,-47.3667488486405,158.24221420288086,-130.91431672428317,0.0031855514,-38.979604603848884,-0.45895508,750000,74,0.020284175872802734,16689.846282958984,3.3335308489135045,-53.55481265743565,153.30812740325928,4.114020109176636
4.52380633354187,173.33774590492249,100,-47.27469925372364,169.7622516155243,-130.72395418074495,0.009563404,-39.02901008364659,-0.44846347,760000,75,0.01919698715209961,16863.203828811646,3.0886224581150836,-52.86883336909245,164.84629726409912,3.5543179512023926
4.593023061752319,178.71673965454102,100,-46.30453604388968,175.39084815979004,-128.54217734443827,0.0037474297,-38.914640324871876,-0.44737843,770000,76,0.018548250198364258,17041.94188284874,2.9136437530998975,-52.401094745849164,170.4070897102356,3.3060836791992188
4.52367377281189,172.83567190170288,100,-46.924649096943064,169.47458815574646,-129.95959511430533,-0.00807372,-39.31405901009878,-0.43009785,780000,77,0.024358749389648438,17214.796521902084,3.408421851264043,-53.23975805843662,164.5593364238739,3.335444927215576
4.514849901199341,173.64229106903076,100,-47.14554755509412,169.92587518692017,-130.36905554106465,-0.01140471,-38.589073459071464,-0.43799043,790000,78,0.033263206481933594,17388.46897673607,3.1142747993571778,-53.0770794982563,165.0006046295166,3.681715965270996
4.589101076126099,175.55103397369385,100,-46.765024889356,172.2768669128418,-129.6246706693341,-0.0069692736,-39.15893847627058,-0.42719677,800000,79,0.01900196075439453,17564.059180021286,2.9964302686167774,-53.39315091740346,167.29678058624268,3.253896951675415
4.507469654083252,174.8219428062439,100,-46.43239147103993,171.1058268547058,-128.8265969988324,0.0012860734,-38.92568858412206,-0.42803872,810000,80,0.020064115524291992,17738.90016579628,3.4008277994696927,-52.622877871311516,166.2011034488678,3.694477081298828
4.520457744598389,172.36503076553345,100,-47.17609533383455,169.07425117492676,-130.4474028857965,0.013002132,-39.423606632544725,-0.40561128,820000,81,0.020639896392822266,17911.289831876755,3.0908948668517913,-53.14047011831211,164.16159057617188,3.268907070159912
4.5235068798065186,178.00833892822266,100,-47.26852704766625,174.28538393974304,-130.67961627005047,-0.0039076842,-39.6324205087959,-0.4279563,830000,82,0.04693102836608887,18089.31828403473,2.963741981156931,-54.116456961502365,169.34985947608948,3.674643039703369
4.60963773727417,174.33809900283813,100,-47.07277421387087,170.93454694747925,-130.29337033148985,0.007193598,-39.373146184267185,-0.40605626,840000,83,0.03825998306274414,18263.698952913284,3.1734813618989195,-53.325428865595924,165.89620542526245,3.3635921478271484
4.5855724811553955,171.03937196731567,100,-46.744962624050494,166.79103016853333,-129.48077740879796,-0.010194017,-40.12251003366821,-0.42984003,850000,84,0.02302694320678711,18434.76564502716,2.784440348834204,-54.02612107213902,161.7965705394745,4.223886013031006
4.548531532287598,171.24084877967834,100,-47.242579325768574,167.6073181629181,-130.67448078630835,-0.006031156,-38.20284078844368,-0.4188257,860000,85,0.048692941665649414,18606.028442144394,3.219382875899998,-53.595262554491306,162.66627287864685,3.58311128616333
4.491244792938232,166.42253470420837,100,-46.68503319320607,162.6924068927765,-129.32449020762596,0.007912701,-39.43409175394696,-0.42472592,870000,86,0.024845123291015625,18772.474054813385,3.335833358288618,-53.36241660947091,157.8038284778595,3.7039129734039307
4.4728312492370605,163.8656780719757,100,-47.412747786130446,159.212984085083,-130.95597844174526,0.005905443,-39.36666984429026,-0.4236876,880000,87,0.017538785934448242,18936.361486911774,3.0432881985100897,-53.22154482325955,154.3433403968811,4.6338629722595215
4.493882894515991,153.39337182044983,100,-47.28686927012569,150.05730509757996,-130.70109264554077,0.015399149,-38.87846352889422,-0.44489115,890000,88,0.020605802536010742,19089.774291992188,3.153734663605508,-53.54568988454592,145.16252875328064,3.31376314163208
4.599355936050415,165.55185294151306,100,-47.275005915506,161.82608604431152,-130.7040481811055,0.017579755,-40.20912811354584,-0.49097794,900000,89,0.02157282829284668,19255.345394849777,2.54726102498826,-53.875521639807,156.78400087356567,3.7025678157806396
4.54145073890686,165.3047640323639,100,-46.97394218554093,160.76202297210693,-129.9598468392286,0.0025157044,-37.884840686320345,-0.49326816,910000,90,0.018903017044067383,19420.67196393013,2.971491695021784,-52.96509837410388,155.82565999031067,4.513071775436401
4.707850933074951,161.99697995185852,100,-47.027572297788694,156.78432202339172,-130.12853987094803,0.0071805664,-38.81332279593926,-0.52391213,920000,91,0.0216219425201416,19582.688555002213,3.371775083730175,-53.25496459476281,151.67673540115356,5.190428972244263
5.447387456893921,213.19728207588196,100,-46.62364521349653,205.72763419151306,-129.23383284389607,-0.007079887,-40.14904445527181,-0.51464427,930000,92,0.030267953872680664,19795.90518975258,2.908489708964183,-52.29383869219623,199.57651329040527,7.438429832458496
5.63639760017395,264.4432649612427,100,-47.08801829483188,259.8963830471039,-130.30979864458007,-0.0035729066,-38.40594398216569,-0.53670406,940000,93,0.034520864486694336,20060.417242765427,3.1720429801720837,-52.79017309969617,253.7248022556305,4.510669708251953
5.507664203643799,242.38162088394165,100,-46.682924416531485,237.53586292266846,-129.34814305967882,-0.0126673095,-39.21937311204465,-0.5066062,950000,94,0.051817893981933594,20302.830984830856,2.69537014078409,-52.970565773207795,231.527334690094,4.792710065841675
5.2369043827056885,162.75106120109558,100,-46.93800751641506,159.4810700416565,-129.90758287674313,0.01575614,-38.242182203395586,-0.49058613,960000,95,0.03386282920837402,20465.662163972855,3.0732874503607643,-54.528005139692944,153.75201964378357,3.2347099781036377
5.231785535812378,130.90936183929443,100,-47.030373448472446,126.82617998123169,-130.1389334183487,-0.0064791963,-39.762690035396425,-0.5333708,970000,96,0.060303688049316406,20596.608998775482,3.2088249609997166,-53.58652430079309,121.11618900299072,4.020493984222412
5.288655042648315,168.8976719379425,100,-47.05589019926813,165.6315839290619,-130.1494063433329,-0.023544258,-38.87163543499555,-0.49110502,980000,97,0.04952812194824219,20765.540499925613,3.1591855674051166,-53.89562872751516,159.86747288703918,3.2161378860473633
5.146048069000244,147.09757709503174,100,-46.831511551149696,143.6498761177063,-129.74974522940954,-0.003203015,-38.6317749456635,-0.638954,990000,98,0.0684061050415039,20912.742032766342,3.2350071886997065,-53.28062541917401,138.03972673416138,3.377530336380005
