train-StdReturn,train-AverageDiscountedReturn,train-AverageReturn,Time-Optimization,Itr,train-MaxReturn,n_timesteps,Time-SampleProc,LossBefore,train-PolicyExecTime,Time-Sampling,train-EnvExecTime,train-NumTrajs,train-MinReturn,Time,ItrTime,LossAfter
38.695023709379235,-90.81419206933799,-51.527617012756835,1.0990619659423828,0,48.56485989080248,10000,0.08260631561279297,0.058253475,13.13915729522705,16.4110209941864,2.9577105045318604,100,-203.73147685875247,17.593040704727173,17.593035459518433,0.023361621
35.951815215385516,-75.02881243257222,-42.442992436275965,0.6287436485290527,1,38.839212003681354,20000,0.15183496475219727,0.067610495,11.485625743865967,14.55209469795227,2.777494192123413,100,-135.98221007428594,32.98281955718994,15.332913160324097,0.040904503
33.38256322411398,-71.72251000873698,-40.519255542807265,0.5333766937255859,2,40.59982164613988,30000,0.16623377799987793,0.07616474,12.949628591537476,16.16985821723938,2.9208953380584717,100,-119.17682112193887,49.874908447265625,16.869725227355957,0.04563632
34.3022931499661,-68.70760076283881,-38.88056531357959,0.756277322769165,3,38.716465089514074,40000,0.1251368522644043,0.057546303,10.792036533355713,13.747791767120361,2.6671690940856934,100,-137.83260949038007,64.53791308403015,14.629436016082764,0.03253406
36.02548892288365,-58.32939039636066,-34.19121863356968,0.4983227252960205,4,48.767574682283005,50000,0.1487433910369873,0.050211653,13.875133514404297,17.148037672042847,2.930449962615967,100,-128.4696147782088,82.42849230766296,17.79721689224243,0.0248299
32.55867499120599,-41.37653726695355,-23.914532909345503,0.49512505531311035,5,45.68114952560762,60000,0.12272262573242188,0.05733432,13.96089243888855,17.068668842315674,2.7919063568115234,100,-102.33691418607745,100.14726901054382,17.686795234680176,0.031032281
34.27833943093888,-43.6320238199173,-25.387990183398855,0.5536227226257324,6,48.21389466961372,70000,0.09013986587524414,0.052248675,11.412951707839966,14.482181072235107,2.7461185455322266,100,-137.16660150495125,115.29515957832336,15.126181364059448,0.024795178
33.78764784558439,-42.62818516475344,-24.44357073112318,0.6836874485015869,7,37.5954861971129,80000,0.27002692222595215,0.050030153,12.484960079193115,15.798232555389404,2.979494333267212,100,-137.86432630254174,132.0712535381317,16.752162218093872,0.02251281
30.01223724851941,-44.81375285878837,-23.697925883619952,0.6168642044067383,8,69.8649897672824,90000,0.10566568374633789,0.062931955,12.463284492492676,15.619307279586792,2.812605381011963,100,-102.59661988195175,148.43993401527405,16.34231209754944,0.040940806
33.96071135671447,-30.947661954035166,-16.378544205548362,0.5155937671661377,9,59.14480937822145,100000,0.09838747978210449,0.08024464,14.021358728408813,17.405662298202515,3.0593206882476807,100,-109.16430804132496,166.48304963111877,18.019867658615112,0.054217707
33.39580120557262,-41.00185173785918,-22.517353231687068,0.5615999698638916,10,61.11533920067015,110000,0.12044477462768555,0.049454797,11.172556161880493,14.306687116622925,2.8457415103912354,100,-147.19629969056626,181.49108028411865,14.988976001739502,0.018731635
31.87265248146272,-33.057627856115325,-19.335200220140617,0.6359679698944092,11,44.17684543761651,120000,0.18449640274047852,0.0623566,14.167733907699585,17.413398265838623,2.942643642425537,100,-119.14126772954874,199.7467906475067,18.234148740768433,0.034475323
37.57675194918461,-26.538322677093355,-15.261262842657377,0.5559477806091309,12,90.79893429367353,130000,0.039759159088134766,0.074224904,12.281370639801025,15.431451559066772,2.8682804107666016,100,-160.19195021239472,215.79398036003113,16.02737593650818,0.047321167
33.840783854907215,-24.043756888195134,-13.010092814009687,0.5298476219177246,13,59.94673265029692,140000,0.14045000076293945,0.060898017,14.049739360809326,17.501127243041992,3.1143901348114014,100,-125.58874514646176,234.00052118301392,18.186469554901123,0.029586706
32.58382435858711,-28.302283703148127,-16.987393564071496,0.5239694118499756,14,48.840223459792774,150000,0.08264303207397461,0.05598838,11.584001779556274,14.706522464752197,2.8492720127105713,100,-125.23682917786786,249.34727311134338,15.313418626785278,0.026563091
42.598827358433326,-41.244869391558524,-24.447945425940084,0.5481510162353516,15,74.927297541451,160000,0.14568090438842773,0.056234717,10.256572961807251,13.334198713302612,2.7730510234832764,100,-158.01576515591796,263.4006543159485,14.028256177902222,0.028049203
40.03941243929851,-35.91652218970073,-20.738810295883003,0.584470272064209,16,86.2648832973168,170000,0.10787534713745117,0.047933463,14.425428628921509,17.72319006919861,2.9923133850097656,100,-139.7226969762162,281.85065269470215,18.417187213897705,0.018158661
35.579691918294124,-27.980367340561934,-16.177744457912464,0.5820879936218262,17,94.47980278315643,180000,0.1186070442199707,0.07252208,11.96600866317749,15.098047018051147,2.843538522720337,100,-106.50269475721774,297.6708610057831,15.799022912979126,0.047142208
38.38482583798104,-41.990124456999595,-24.943863502834066,0.6297054290771484,18,69.81014839341647,190000,0.12316632270812988,0.057525337,12.371917724609375,15.50511884689331,2.8423478603363037,100,-153.15096715963017,313.9507694244385,16.258498668670654,0.027254937
36.24715496602128,-35.66524619042702,-20.46729569871192,0.7325718402862549,19,58.67727527489081,200000,0.11110448837280273,0.069881774,11.164514064788818,14.261969089508057,2.8014516830444336,100,-121.92854223097929,329.09609603881836,15.10592532157898,0.04412081
38.69601700454587,-27.87564754947659,-16.98106681544558,0.6622254848480225,20,83.13823063327548,210000,0.15096807479858398,0.06717587,10.880232334136963,13.742385387420654,2.589329481124878,100,-114.54107239860382,343.70355796813965,14.555805683135986,0.03957737
38.138037955699716,-23.754062758731276,-14.946541870359265,0.5872430801391602,21,79.03902045686364,220000,0.10052299499511719,0.05855175,13.459375381469727,16.701412200927734,2.9553415775299072,100,-148.55550272476916,361.13254714012146,17.389660358428955,0.028019378
29.87418793001067,-38.39016862753901,-21.828791390506765,0.5887212753295898,22,45.71002020246055,230000,0.07364821434020996,0.061610248,14.202046155929565,17.497262716293335,3.005290985107422,100,-94.6462087344273,379.3126358985901,18.159890174865723,0.03139677
29.393002669260095,-29.52541026472471,-18.228791813047447,0.6328206062316895,23,57.271672374045586,240000,0.08832073211669922,0.067462854,12.541919469833374,15.717102527618408,2.833665609359741,100,-120.48464069709797,395.7830262184143,16.43848943710327,0.04011108
31.89269121610066,-31.123978348046506,-19.31340938672134,0.5966224670410156,24,52.4196953815658,250000,0.1398453712463379,0.05552921,10.7764151096344,13.763300657272339,2.6820249557495117,100,-110.74761763424281,410.30478596687317,14.5016930103302,0.024395663
31.247819626174085,-27.310312281383112,-16.175707830922683,0.4776802062988281,25,57.36662669487145,260000,0.12687110900878906,0.068281226,11.846842765808105,15.108951807022095,2.9552977085113525,100,-88.95098934694569,426.03907084465027,15.713735103607178,0.042393465
32.54899334670047,-34.6064452305532,-20.38982903306454,0.6206676959991455,26,92.8415279962741,270000,0.13243865966796875,0.06896442,14.244006395339966,17.492115020751953,2.887979745864868,100,-121.78605087648658,444.31466937065125,18.24568247795105,0.041626286
30.240700666741656,-31.66428724011579,-17.475406169928323,0.5044054985046387,27,42.65994148866638,280000,0.1251077651977539,0.054184698,12.552931547164917,15.76594352722168,2.882906913757324,100,-134.86039870736835,460.73597836494446,16.39570951461792,0.025857251
35.71617696116568,-35.28152783579243,-21.623680868466053,0.6197290420532227,28,45.81989119496328,290000,0.12430548667907715,0.06153819,12.497106552124023,15.780618906021118,2.9457218647003174,100,-127.38949871495194,477.28113198280334,16.524879693984985,0.028337289
35.39267413624179,-33.219607374571986,-20.036359212200693,0.5993809700012207,29,61.97104148419293,300000,0.14570903778076172,0.055454295,13.685899257659912,16.91686511039734,2.8977484703063965,100,-133.66039024533515,494.9843645095825,17.66234588623047,0.026354602
31.70500863969555,-25.941380799883422,-13.769891879203621,0.5616343021392822,30,62.50603754764737,310000,0.13315224647521973,0.07206222,11.836634159088135,15.105931043624878,2.9772584438323975,100,-104.34196186098217,510.81698751449585,15.800949811935425,0.04549529
32.012069817921706,-37.90051276406138,-20.70876646403177,0.5340025424957275,31,48.72376893532351,320000,0.16475820541381836,0.055724096,10.805610656738281,13.71528959274292,2.632331609725952,100,-117.76679620554862,525.2565743923187,14.416970014572144,0.029250182
28.03293355270924,-29.31684674598448,-15.742168825105939,0.46808838844299316,32,47.05838121889544,330000,0.09755325317382812,0.064881586,10.126680850982666,13.09658432006836,2.687803030014038,100,-86.64180620054168,538.9471306800842,13.662459135055542,0.036270183
34.0508611732625,-34.72478888513032,-19.78855071616035,0.7273011207580566,33,67.30374017489545,340000,0.13969659805297852,0.058599327,10.541624784469604,13.681785583496094,2.8253610134124756,100,-116.62878139405242,553.5157942771912,14.549016237258911,0.032613568
30.873278001375397,-36.51970249919785,-20.22177730469564,0.5456142425537109,34,55.74532945212701,350000,0.1214754581451416,0.07121147,11.546552658081055,14.605520963668823,2.784125804901123,100,-109.24491251408347,568.8185465335846,15.272856712341309,0.0443105
27.93704384971287,-32.95300046320696,-20.15217268598572,0.5551886558532715,35,38.87922186724806,360000,0.10343027114868164,0.065657675,11.63221788406372,14.660091161727905,2.7320659160614014,100,-94.46758976868729,584.167224407196,15.318939208984375,0.040152818
30.50180599958187,-30.331642303640095,-18.147335813245046,0.6377437114715576,36,65.79874676602817,370000,0.09887886047363281,0.059084773,10.861455202102661,13.778798818588257,2.6414105892181396,100,-90.92457896555327,598.7229850292206,14.515668630599976,0.033389
34.18808674573331,-44.512501294612264,-25.135876161095744,0.6177239418029785,37,45.168847483531486,380000,0.14034461975097656,0.049569637,12.632416009902954,15.652610540390015,2.7375450134277344,100,-161.3337399012638,615.1544499397278,16.410921812057495,0.017467836
29.067317801668445,-42.015125211173014,-23.8268782523956,0.5371484756469727,38,53.44147706585945,390000,0.14257359504699707,0.061378993,13.010739088058472,16.20308017730713,2.9123103618621826,100,-104.72887917074695,632.0765144824982,16.885393619537354,0.03167138
36.609045347087836,-37.17063797187754,-20.476913571848954,0.6571242809295654,39,54.241178172118026,400000,0.12464785575866699,0.06334175,11.815328359603882,14.937354564666748,2.837428331375122,100,-135.6933633704912,647.8152120113373,15.719361782073975,0.03467898
28.85067569992544,-27.28518137718693,-14.41087988843326,0.5365614891052246,40,67.22655844458465,410000,0.1330115795135498,0.06839762,13.976999759674072,17.329469680786133,3.0174167156219482,100,-101.01010745022408,665.8495314121246,17.999746322631836,0.039840482
34.154807459476416,-34.79501318109813,-19.64442450883074,0.5675525665283203,41,53.163939942394414,420000,0.14951777458190918,0.06077965,12.307023286819458,15.384284973144531,2.7857067584991455,100,-123.19126703485921,681.9782960414886,16.10159158706665,0.03208515
33.250365676799696,-26.42128219815982,-16.21869451390679,0.712791919708252,42,51.57536115382298,430000,0.11313748359680176,0.058949847,10.407381772994995,13.408060789108276,2.6935324668884277,100,-138.06121262640968,696.248589515686,14.234236717224121,0.028721917
29.610923977368664,-28.450597463057093,-14.690721887795144,0.6043331623077393,43,56.562899100388194,440000,0.12206864356994629,0.059261102,12.548295259475708,15.762836933135986,2.918642997741699,100,-115.27035415078419,712.7636876106262,16.490005493164062,0.032134198
27.055840350070575,-30.949229038865663,-18.039820386914485,0.5542449951171875,44,40.93087523181149,450000,0.14345788955688477,0.054682434,13.59156584739685,16.69438934326172,2.813084602355957,100,-94.5402232201328,730.1883766651154,17.392319440841675,0.019101469
29.4631765978561,-29.520477947494,-17.041850213432266,0.5807876586914062,45,64.5684265535941,460000,0.15701055526733398,0.06105005,13.742727518081665,16.93195605278015,2.834962844848633,100,-106.96677427379335,747.8873083591461,17.669995307922363,0.035754666
30.790143498555555,-34.51863693154794,-19.31974802593322,0.6843934059143066,46,33.947184170149555,470000,0.11056995391845703,0.04342259,10.833027124404907,13.818881511688232,2.6931118965148926,100,-147.21046597903052,762.5385367870331,14.614565134048462,0.015113567
28.517296278813227,-32.4447649477263,-19.52450957526298,0.651707649230957,47,37.6564913225558,480000,0.11148548126220703,0.064602,12.524993896484375,15.6947340965271,2.7835702896118164,100,-84.30060661953938,779.0485460758209,16.458168745040894,0.03863356
31.219601699720887,-19.051368205668584,-12.080645343881521,0.6558651924133301,48,60.981627067682446,490000,0.12859249114990234,0.06100454,11.410975217819214,14.438737630844116,2.746274709701538,100,-111.35707660171238,794.2901229858398,15.223432779312134,0.032711696
30.93389931999886,-29.769381192106202,-17.36296510354002,0.5800068378448486,49,58.38076830648386,500000,0.13764667510986328,0.066043854,13.385099649429321,16.497865200042725,2.829451560974121,100,-114.91963789513369,811.5470354557037,17.216123819351196,0.036175832
25.75692534671236,-25.086854508608784,-14.380508971592196,0.6509532928466797,50,64.20996602292564,510000,0.22890305519104004,0.06415546,12.10395336151123,15.263649940490723,2.859283447265625,100,-75.52434062146341,827.7163121700287,16.143768787384033,0.037459742
29.08118638883785,-37.52211974697213,-20.64227796753875,0.7238144874572754,51,44.29360876053035,520000,0.11509037017822266,0.06294101,11.629462480545044,14.724286079406738,2.8085217475891113,100,-97.91078717682252,843.357048034668,15.56342101097107,0.0342524
35.85797086263967,-29.994227378510995,-17.267069644556013,0.48125195503234863,52,63.49212193368137,530000,0.1743159294128418,0.06612445,11.232367277145386,14.31472134590149,2.803004741668701,100,-148.08000871897713,858.3511157035828,14.971084356307983,0.040505797
31.574723230790266,-23.66769887812159,-13.428489824435765,0.4837217330932617,53,55.7447525046953,540000,0.1697676181793213,0.06518075,13.418787002563477,16.600109577178955,2.8925914764404297,100,-115.09104800686382,875.6244578361511,17.253825426101685,0.036633898
27.18643305532371,-20.02457768544444,-12.974976948154954,0.5912070274353027,54,75.53023714413271,550000,0.10397648811340332,0.06674378,13.434895515441895,16.70674729347229,2.934433698654175,100,-121.55109246554326,893.0642855167389,17.402711868286133,0.033616934
29.507378868664254,-21.291024839260686,-13.438867346301144,0.531954288482666,55,83.33481341178876,560000,0.12349462509155273,0.056321386,13.283527851104736,16.430810928344727,2.8057119846343994,100,-101.61899840622759,910.1742660999298,17.08646011352539,0.032288115
33.41141136052623,-13.819905016463434,-9.186719246880688,0.5699896812438965,56,124.90319818441927,570000,0.15935301780700684,0.0727616,13.244599342346191,16.550730228424072,2.947601556777954,100,-94.11610888563985,927.4740860462189,17.280311584472656,0.04716623
30.547419574203047,-13.967839208450393,-9.2252094558899,0.5175518989562988,57,45.257009777223494,580000,0.12819266319274902,0.050480314,12.426044464111328,15.611416339874268,2.883197784423828,100,-118.3964221791739,943.7600083351135,16.257391929626465,0.015477465
31.005331585203052,-12.568948776876262,-9.223854752201031,0.5592799186706543,58,62.480896592273616,590000,0.09724259376525879,0.06274622,10.63486385345459,13.726117849349976,2.7987449169158936,100,-97.20838917202157,958.1840212345123,14.385342597961426,0.03534892
29.936451022274124,-0.46770069126309544,-0.6657361041237252,0.590423583984375,59,73.37537724315312,600000,0.1652681827545166,0.0631391,13.744333744049072,17.06567096710205,2.9661731719970703,100,-83.29505054413573,976.0251357555389,17.822999000549316,0.03472278
33.345007440864215,-3.39338439945539,-3.08211081360915,0.5802664756774902,60,57.32392057319751,610000,0.14326167106628418,0.057548083,12.513839960098267,15.729827880859375,2.904564619064331,100,-89.5951430123202,992.5055363178253,16.45360016822815,0.02698786
28.676418412077016,0.7123881325445008,-0.9948159007352421,0.6202139854431152,61,64.88534916591459,620000,0.11397838592529297,0.07519054,12.03996229171753,15.203158617019653,2.872103452682495,100,-80.47671845378662,1008.4646875858307,15.937594890594482,0.046551928
32.29071680655051,-11.128034715929521,-6.764014969455754,0.5296821594238281,62,68.7995308174624,630000,0.11917304992675781,0.0680417,13.279605150222778,16.28396511077881,2.707939624786377,100,-80.68140798313489,1025.4156799316406,16.933199882507324,0.045882892
30.594298339879288,-13.073410466409934,-6.132442713128238,0.6654191017150879,63,76.97883806129502,640000,0.13300728797912598,0.079346836,12.256885051727295,15.48750638961792,2.9445929527282715,100,-88.31117104206372,1041.7255852222443,16.28638529777527,0.04817002
32.62497267528713,-14.000542822325754,-9.094089870798491,0.656118631362915,64,81.81815975005954,650000,0.1261742115020752,0.077887684,13.48017930984497,16.765663385391235,2.998976707458496,100,-98.98786074373893,1059.3080060482025,17.548197746276855,0.04808812
28.81150417405721,-30.988303166183815,-17.089980521646055,0.5736103057861328,65,53.125756957429,660000,0.10824918746948242,0.080121234,11.786346912384033,14.851836204528809,2.7573816776275635,100,-106.27934926577541,1074.8635785579681,15.533926010131836,0.054995343
26.761610228850472,-19.89671089228243,-10.405884827921293,0.5522987842559814,66,52.21767870100076,670000,0.22472500801086426,0.06311352,12.740967035293579,15.858325958251953,2.821754217147827,100,-87.81198889679101,1091.524329662323,16.635734796524048,0.034746416
28.68288920398185,-11.875262837604893,-6.005503351366301,0.6090972423553467,67,73.36938302388687,680000,0.11762452125549316,0.070453934,14.026898860931396,17.288126945495605,2.9590721130371094,100,-67.61164957358488,1109.5963020324707,18.016238689422607,0.043154515
32.56224341285385,-12.42161109697172,-5.920545116457289,0.7044057846069336,68,83.80338110079266,690000,0.14401030540466309,0.07129741,11.742936134338379,15.189526557922363,3.1495754718780518,100,-102.91827700760895,1125.6579077243805,16.038389921188354,0.042042393
29.02574323468971,-8.066861596632862,-6.319309958185939,0.5221531391143799,69,98.46685180379225,700000,0.1619575023651123,0.07879524,11.62299108505249,14.8292715549469,2.917179822921753,100,-76.07582721117495,1141.2046921253204,15.520354270935059,0.05284261
33.915553836133924,-14.164959605768955,-6.76181680116775,0.4768044948577881,70,45.831125366608084,710000,0.14545989036560059,0.05337817,12.236972332000732,15.30779218673706,2.7585840225219727,100,-101.19029828028295,1157.172990322113,15.935881614685059,0.022456296
34.11461155043076,-4.178352302932153,-2.383121568549166,0.6120562553405762,71,74.36806851489595,720000,0.14655780792236328,0.069542855,11.461309432983398,14.672717571258545,2.9100894927978516,100,-90.10220096065956,1172.6358485221863,15.431610345840454,0.037086032
37.08496093021307,9.068908973592283,6.580675397548527,0.45481061935424805,72,122.85506479870358,730000,0.13675618171691895,0.064940445,12.416252851486206,15.38082766532898,2.6932342052459717,100,-98.54857870606874,1188.6318678855896,15.973124504089355,0.034747593
36.72515579540671,3.4635368455278486,1.5070104789178986,0.48254823684692383,73,102.66069783443993,740000,0.09838485717773438,0.056101948,13.092591524124146,16.214682579040527,2.8453166484832764,100,-153.22403144157215,1205.4517714977264,16.795833349227905,0.024790082
32.20094804491168,-0.3965971103945401,-0.5425801053202314,0.7389564514160156,74,95.79555028334896,750000,0.25103163719177246,0.06609247,10.320407390594482,13.276510238647461,2.6795027256011963,100,-88.23802771864582,1219.7418637275696,14.266734600067139,0.035215106
34.9289829073565,-2.0629829625322436,-2.8667250804905984,0.5617878437042236,75,82.08456950680637,760000,0.14260172843933105,0.06732407,14.066950798034668,17.262431144714355,2.89823579788208,100,-96.6391917471335,1237.7360475063324,17.9675030708313,0.039246082
37.26983371058601,-1.77738060389971,-2.6661499013465857,0.6326665878295898,76,82.97362339031805,770000,0.1690659523010254,0.04384847,12.06691861152649,15.232411623001099,2.8425183296203613,100,-124.35532528003992,1253.7977695465088,16.034388542175293,0.013252918
33.102081493640185,10.76656726040896,4.773141561403254,0.647219181060791,77,96.48764156588904,780000,0.13529753684997559,0.07164766,12.03883957862854,14.999817848205566,2.6768300533294678,100,-69.42176367112609,1269.6180255413055,15.784486770629883,0.043418244
33.93859211452111,5.08411529391074,2.546950229724707,0.5207934379577637,78,83.02373260931475,790000,0.10785627365112305,0.061588526,11.868051767349243,15.009266138076782,2.818816900253296,100,-102.23772573310973,1285.275726556778,15.63814663887024,0.028443914
34.03000416710741,-2.4016897954572194,-0.9153671468094419,0.516855001449585,79,99.06235796406523,800000,0.11740779876708984,0.06685097,10.871974468231201,269.6952931880951,2.7861225605010986,100,-82.63826356092419,1555.637525320053,270.3300111293793,0.038032867
31.330753310963456,18.38742020538359,8.667129514676427,0.5484836101531982,80,73.5937608799454,810000,0.13915681838989258,0.071211435,10.778224468231201,13.836150646209717,2.7550337314605713,100,-72.26945367459754,1570.1826241016388,14.52462124824524,0.042098172
29.49275928450004,9.936898546262901,4.579615879454967,0.5725841522216797,81,71.10467559113447,820000,0.09039449691772461,0.05489816,14.750304222106934,17.93139672279358,2.8417489528656006,100,-74.86213708591798,1588.8055849075317,18.595017433166504,0.023511937
30.625855019634084,18.744415632481424,9.798870537401719,0.5805060863494873,82,92.43777828933153,830000,0.13112425804138184,0.06364229,12.886741399765015,16.127784729003906,2.913297414779663,100,-83.87486416851132,1605.669534444809,16.840079307556152,0.034398198
31.85704374998126,16.35260259755807,6.5981264096312024,0.4797952175140381,83,84.22753006602561,840000,0.11765933036804199,0.06518939,12.04485011100769,15.097800254821777,2.7370707988739014,100,-88.08172246427819,1621.3900306224823,15.698961019515991,0.0369171
31.078034700890882,18.07414501397325,10.313287919624777,0.4955768585205078,84,84.68226560029035,850000,0.12193870544433594,0.06864402,11.849448919296265,14.95020079612732,2.798065423965454,100,-59.25414470529051,1636.9890303611755,15.572407484054565,0.040559016
28.01412865615676,18.628136956686,10.851006579637037,0.5454545021057129,85,99.24006181502533,860000,0.12988638877868652,0.06792679,11.953062057495117,15.128481388092041,2.8833506107330322,100,-55.38884456962915,1652.8520200252533,15.81829571723938,0.038974416
30.822093565118127,19.514379867702605,10.42052613506129,0.624459981918335,86,81.45505914311384,870000,0.11529421806335449,0.051805098,11.527588129043579,14.569164037704468,2.7438254356384277,100,-91.90624266065447,1668.1837544441223,15.311100006103516,0.019997576
28.79481485451779,2.117816512045512,3.075120053559646,0.5770831108093262,87,82.24690876488901,880000,0.09558606147766113,0.061983388,12.588358402252197,16.063405990600586,3.1584067344665527,100,-79.2121967978011,1684.948968887329,16.741465091705322,0.029761465
33.25345149430038,16.30028560937707,8.217052836286499,0.48328113555908203,88,70.67252888814431,890000,0.1427934169769287,0.06932623,13.293016195297241,16.565144300460815,2.9305989742279053,100,-61.06925858795977,1702.1699767112732,17.19164514541626,0.04111991
31.5955080330158,17.97614256358803,10.063374705348231,0.5828969478607178,89,81.15626981851432,900000,0.147568941116333,0.05513343,11.919909715652466,15.099777936935425,2.8785247802734375,100,-65.96255653104234,1718.040091753006,15.839263677597046,0.022674656
29.433148850958734,6.046087506210011,3.697140407700061,0.5681052207946777,90,77.04191025876982,910000,0.16309475898742676,0.053477507,13.451127052307129,16.653223752975464,2.901488780975342,100,-63.2615919380287,1735.4498584270477,17.384984254837036,0.023532365
32.65653598575934,16.161701500469643,7.764932636494552,0.5500285625457764,91,72.51887766828557,920000,0.12702631950378418,0.05988893,11.404510259628296,14.575836181640625,2.881274700164795,100,-115.7399543081275,1750.7284638881683,15.253529787063599,0.02766667
32.17161413478354,7.058766085259995,3.5175130774360714,0.6239988803863525,92,69.41705055807634,930000,0.0822441577911377,0.05666948,11.990078210830688,15.074606895446777,2.789487361907959,100,-87.98071362790799,1766.618824005127,15.81917667388916,0.022862436
29.165889875395326,15.647792745545848,9.359404550106452,0.5286388397216797,93,93.7165919558263,940000,0.11399126052856445,0.054053392,11.928558349609375,15.07243037223816,2.840674638748169,100,-61.46860150806273,1782.365394115448,15.715656518936157,0.020385038
28.857922369272075,18.640274970116508,10.119269056073328,0.5280265808105469,94,81.44517950893265,950000,0.17051005363464355,0.063253604,10.829352855682373,13.93544864654541,2.792109966278076,100,-67.42151623783884,1797.040179014206,14.643018245697021,0.02872276
32.15900569698082,11.3962691328686,5.767950473172027,0.6676537990570068,95,70.05506516804893,960000,0.11061763763427734,0.053450562,11.497607946395874,14.59396767616272,2.8026418685913086,100,-126.13975866244397,1812.4490184783936,15.375159502029419,0.022289762
29.875830913476936,25.953750672613307,12.638288795885263,0.5245640277862549,96,90.93887790735288,970000,0.10945010185241699,0.054123033,12.079046487808228,15.165534257888794,2.7973546981811523,100,-92.88847647755178,1828.2703380584717,15.800055503845215,0.023026373
32.564420639015935,28.470094111476996,13.5704757450987,0.6017260551452637,97,61.51740623101527,980000,0.11490249633789062,0.044563517,14.309123992919922,17.54331398010254,2.906759023666382,100,-104.58238937029599,1846.568302154541,18.264129161834717,0.011638365
32.79001508876045,17.488074452632755,9.636402844798244,0.5468101501464844,98,79.03527435867318,990000,0.0688788890838623,0.059163153,13.756827592849731,17.10111355781555,3.0215260982513428,100,-89.64144350074551,1864.3349142074585,17.731998682022095,0.02331695
