train-MinReturn,train-NumTrajs,Time-SampleProc,Time-Optimization,train-EnvExecTime,LossAfter,train-AverageDiscountedReturn,train-AverageReturn,ItrTime,train-MaxReturn,train-StdReturn,train-PolicyExecTime,n_timesteps,Time,Time-Sampling,Itr,LossBefore
-4.536831081909064,100,0.14095830917358398,1.022859811782837,2.6855127811431885,0.070016555,16.26314130937363,9.838603369821907,17.469907760620117,28.386191219100716,8.220413989326966,13.346879005432129,10000,17.469911813735962,16.29860520362854,0,0.06767628
-9.00003331969692,100,0.1532590389251709,0.5550849437713623,2.8227322101593018,0.0637703,19.77366235056077,10.347981730191428,16.431333303451538,28.83736463363546,9.400766937543942,12.624606609344482,20000,33.95775556564331,15.72275710105896,1,0.067425705
9.626900661354895,100,0.09685230255126953,0.5963172912597656,2.849078416824341,0.054474663,38.66275153922393,23.606617957148565,16.283379554748535,30.89997561382307,3.8989617995115755,12.423718929290771,30000,50.29467415809631,15.589970588684082,2,0.0560802
9.679800781921118,100,0.08635497093200684,0.46258544921875,2.849043130874634,0.048615724,38.635370602862956,22.689382006897652,14.746089696884155,29.223404292806865,3.7321585244316875,11.08391261100769,40000,65.06942987442017,14.196861267089844,3,0.050338507
4.741012101599676,100,0.14513206481933594,0.3944377899169922,3.077601909637451,0.03394597,39.98379131916161,24.827721832599437,16.640022039413452,30.717410742118698,3.6378717713701323,12.704511165618896,50000,81.73052954673767,16.10022521018982,4,0.037098188
19.746550362071044,100,0.12128591537475586,0.6814103126525879,3.133394956588745,0.05573252,40.82190878305661,26.078425460661137,17.303531646728516,31.930072874447827,2.390429138883567,13.0699622631073,60000,99.08362102508545,16.493970155715942,5,0.057039306
10.079009339792108,100,0.16791081428527832,0.6520969867706299,2.8982203006744385,0.03856829,41.75094766409087,25.594559237687655,16.084880113601685,30.70324986083873,3.0417281140386834,12.091517686843872,70000,115.18926572799683,15.264599323272705,6,0.040133443
14.297388974582514,100,0.1396787166595459,0.6478431224822998,2.990725517272949,0.06024538,42.24953605312274,25.33713856931196,15.652595281600952,30.44521335230248,2.8201615814797982,11.595453262329102,80000,130.87279844284058,14.86459732055664,7,0.062159594
-1.0281969952744239,100,0.14125919342041016,0.5192410945892334,2.8079066276550293,0.012828894,42.98819588944279,23.919943725018353,16.69209337234497,32.46802065538573,5.850980437833772,12.930189371109009,90000,147.597576379776,16.02564239501953,8,0.014907077
6.037487663395014,100,0.12926840782165527,0.5535285472869873,2.950099468231201,0.038810357,43.45415106567741,26.02457561448213,14.778440713882446,31.48155654204987,3.385653108255052,10.863835334777832,100000,162.40324926376343,14.081172227859497,9,0.040097576
16.584637287903455,100,0.12637615203857422,0.5060403347015381,3.0651426315307617,0.065420724,44.16119728504058,26.69116853189269,17.33976650238037,31.70429926833449,2.4553463946734286,13.286622762680054,110000,179.76607155799866,16.707130670547485,10,0.0674822
19.856130125123684,100,0.09180784225463867,0.4191775321960449,3.135239601135254,0.065638684,43.910441016316675,26.477402270576448,16.883851289749146,30.554675497099254,2.323425175366451,12.871769428253174,120000,196.6689112186432,16.37230086326599,11,0.06697012
2.654685949813916,100,0.06428384780883789,0.5163352489471436,2.9604339599609375,0.035519343,43.63941536012183,25.156114656811464,16.147719144821167,30.158658017144674,3.8035508247447583,12.312118291854858,130000,212.8465497493744,15.5652174949646,12,0.03607683
-4.070966852292074,100,0.11540484428405762,0.5407872200012207,3.055893659591675,0.008649756,43.09231961639704,24.103532545818442,18.25261378288269,30.458662624036666,4.766595972561992,14.207435131072998,140000,231.1160728931427,17.58391046524048,13,0.010408951
12.369822104399349,100,0.06187033653259277,0.7284419536590576,2.8857693672180176,0.048168443,43.5950014484886,25.079279758462317,17.208727598190308,31.05863398281996,3.2968195458114966,13.248828887939453,150000,248.36140513420105,16.416576147079468,14,0.0511116
17.20458252425729,100,0.0838930606842041,0.5302631855010986,2.8371334075927734,0.063568786,43.737997182995976,25.814377518048136,14.454341173171997,31.32015231953216,2.6368951335135176,10.744874477386475,160000,262.846462726593,13.839953422546387,15,0.06605913
12.545152717634316,100,0.09659934043884277,0.6006031036376953,3.0040457248687744,0.036908336,45.549824016551646,25.267769666806263,16.64689588546753,31.600268424680568,3.2959100611635246,12.64481258392334,170000,279.5212514400482,15.949419736862183,16,0.039080434
2.2109572211658675,100,0.1226353645324707,0.66349196434021,2.9981565475463867,0.013141852,44.33428985145736,24.143045546285208,17.68773603439331,31.095431791649002,5.181305771596206,13.612106561660767,180000,297.2425901889801,16.901362419128418,17,0.014446454
5.792838573920842,100,0.09880375862121582,0.7217612266540527,2.951575994491577,0.021912422,46.4376804016274,24.585870202118155,15.090142965316772,30.459985513903057,3.43811609569256,11.053035736083984,190000,312.3466646671295,14.26624321937561,18,0.023612592
19.88333173065348,100,0.14893579483032227,0.7495250701904297,2.9914419651031494,0.041214272,46.16113576318184,25.966729675196035,18.53931975364685,31.192653488841426,2.3346399523539567,14.329331636428833,200000,330.90546917915344,17.640621423721313,19,0.043475464
18.82411492528667,100,0.1409287452697754,0.7300825119018555,2.9670236110687256,0.047608986,47.387988624987265,26.03923968675108,17.37117028236389,30.952121978515134,2.5981995239170352,13.244688987731934,210000,348.3059160709381,16.499616861343384,20,0.050406504
13.205557452621122,100,0.1546642780303955,0.6438860893249512,2.924635171890259,0.026395887,47.69233983277584,25.47137375176336,18.774940490722656,31.44605363445446,2.7618673674857668,14.763230800628662,220000,367.1052942276001,17.975916624069214,21,0.028350305
18.94170512710029,100,0.0972449779510498,0.6382231712341309,2.8232007026672363,0.042785216,49.10338296437053,26.589226443575498,15.519528865814209,31.955619065552913,2.527927490263838,11.667755842208862,230000,382.6433537006378,14.78382134437561,22,0.044304144
-8.444545355823756,100,0.1585085391998291,0.505007266998291,2.7501139640808105,0.021634132,49.145320940741406,25.394027231396404,15.80388331413269,30.809524714199252,4.748544444724796,12.123877763748169,240000,398.5079731941223,15.140097379684448,23,0.024135223
13.616534288405822,100,0.1744067668914795,0.6469841003417969,3.0774073600769043,0.04116791,50.24247797762535,26.33257901916173,17.260493278503418,31.61563782221857,2.9448008844141467,13.06507158279419,250000,415.7935953140259,16.438831329345703,24,0.0425229
-5.371427779580361,100,0.13171720504760742,0.6376290321350098,2.8938775062561035,0.035132777,47.93147085788944,25.863592768657213,16.263994693756104,31.402958313882262,6.134285318483529,12.303962469100952,260000,432.1077616214752,15.493223190307617,25,0.03852106
-1.4797319268144158,100,0.12540268898010254,0.4710693359375,2.8835206031799316,0.014746934,50.65397643255958,27.066944267357975,16.36600375175476,32.140075611639354,4.035904840356302,12.612800359725952,270000,448.523668050766,15.768989324569702,26,0.017725434
16.402921282244428,100,0.15070796012878418,0.5138015747070312,2.981992244720459,0.037452508,51.76299250271782,27.043992323601056,15.008752346038818,32.17766950259424,2.795533559995975,11.066153526306152,280000,463.5617434978485,14.343699216842651,27,0.03923817
9.913837249695368,100,0.07058477401733398,0.5280723571777344,2.9231550693511963,0.013704187,51.2589997730574,26.288148388408448,14.759697914123535,30.663478940236413,3.4950094422962796,10.973566770553589,290000,478.3559548854828,14.159645318984985,28,0.016181152
14.750623183662592,100,0.13356447219848633,0.6994407176971436,2.8075032234191895,0.022426235,52.114942480307334,27.146491611528408,16.214203596115112,32.2043288645198,2.681348900540622,12.298052787780762,300000,494.6026589870453,15.380955219268799,29,0.025729883
12.85634372625747,100,0.12748956680297852,0.6130766868591309,2.631359100341797,0.015180219,53.09743714436055,26.845097717821595,13.116278409957886,31.185637884559686,2.8935214981519195,9.493676662445068,310000,507.74495100975037,12.375251054763794,30,0.019146616
20.238597952220566,100,0.14364862442016602,0.6138551235198975,2.954228401184082,0.037851404,52.63400796957684,28.226885507495368,17.977038383483887,32.17149274597951,2.329035909569017,13.970381498336792,320000,525.7421355247498,17.219141244888306,31,0.040674154
-3.3530145578211026,100,0.18750262260437012,0.51607346534729,2.938652515411377,0.028370693,42.92656877314575,18.96180199756567,18.06267213821411,30.673653338045668,8.57472940795103,14.122619152069092,330000,543.8277232646942,17.358863830566406,32,0.034365486
21.0993644973256,100,0.10336947441101074,0.5492517948150635,2.926849603652954,0.027970077,50.66637983633508,29.115237480317013,17.17480707168579,33.08811461024128,1.878502589301618,13.30042314529419,340000,561.0240848064423,16.52147912979126,33,0.041434564
-5.854621915832239,100,0.1306471824645996,0.5232908725738525,2.893730640411377,0.011777375,48.001808377406405,21.960918625550168,15.950926065444946,31.975047909180315,9.080796975796606,12.1169753074646,350000,576.9997940063477,15.296749830245972,34,0.01488649
18.485159633301812,100,0.13045048713684082,0.587641716003418,2.8550212383270264,0.03592682,53.30809623496105,28.805908294292955,16.475529432296753,32.17886119484732,2.035765431763406,12.623602390289307,360000,593.50603556633,15.757205247879028,35,0.03953913
-1.2128201758390733,100,0.13860201835632324,0.5672924518585205,2.7505555152893066,0.009729505,53.98595722025007,25.91318031072481,14.072232246398926,32.79879661491433,6.733239533530044,10.336444854736328,370000,607.6162283420563,13.365404605865479,36,0.0106609315
0.42484613758960177,100,0.09138274192810059,0.5465638637542725,2.7654640674591064,0.005859822,55.876016795794925,27.313883733823253,15.920761108398438,31.696982251756147,4.130285075008527,12.233898401260376,380000,623.5576102733612,15.282588005065918,37,0.0075147445
20.817091089879234,100,0.06568694114685059,0.6489078998565674,2.847318410873413,0.034721814,57.45676775709532,28.34718653006,14.84793734550476,32.29530041369987,2.2122614933911136,11.023411750793457,390000,638.4278583526611,14.133014678955078,38,0.03788257
-1.6112994574832857,100,0.25070834159851074,0.6261076927185059,2.7222065925598145,0.0112051265,52.28846003674589,24.453160737745677,14.484736442565918,32.71440674702351,7.509568331247151,10.623700857162476,400000,652.9457633495331,13.606067895889282,39,0.016367925
25.61581395298906,100,0.12089014053344727,0.4883902072906494,3.0168213844299316,0.036201417,55.19607017658057,29.72794540514791,17.12451696395874,34.083312075901006,1.546810155624384,13.216572046279907,410000,670.0967378616333,16.51499342918396,40,0.04193442
12.046298281979636,100,0.18776297569274902,0.5311179161071777,3.1906349658966064,0.010283423,57.2567936857066,28.76514997964914,17.953080654144287,32.94454677503399,2.5164875088667804,13.746462345123291,420000,688.0690219402313,17.233962535858154,41,0.016260834
-4.303939453750441,100,0.11889100074768066,0.56648850440979,2.619053602218628,0.04175599,33.99815397490439,14.46557457750148,13.850525379180908,29.92343122643771,11.235448892669096,10.264607191085815,430000,701.9524173736572,13.16394329071045,42,0.043821625
-4.439282297825075,100,0.1053168773651123,0.5790021419525146,2.806422472000122,0.0123997005,53.773147488991754,26.336755472418208,14.475408554077148,32.85015865047834,6.893954450896662,10.690810441970825,440000,716.4632360935211,13.790350437164307,43,0.014724112
22.973053486797294,100,0.20906853675842285,0.47379302978515625,2.908626079559326,0.037553925,56.30956169180315,29.11759570211815,16.67071008682251,32.80448338842343,2.0016715984113156,12.766238927841187,450000,733.1552407741547,15.987624406814575,44,0.03979245
7.777969367090122,100,0.12353515625,0.532052755355835,3.052222967147827,0.007034186,55.85299216430861,27.427103392033462,15.753857851028442,33.63708181975077,4.574690970390181,11.749834060668945,460000,748.9339714050293,15.09804391860962,45,0.008406488
-0.7189922178989447,100,0.10281038284301758,0.6993334293365479,2.7906723022460938,0.007357814,54.96279632827369,26.134870616597958,16.832326650619507,32.1146075975166,5.967847583240565,12.960834503173828,470000,765.7917628288269,16.029959440231323,46,0.009366501
1.7305374670860376,100,0.07600998878479004,0.4730825424194336,3.0084776878356934,0.0036268432,55.37705200999979,28.14858340067519,17.48802351951599,32.704207400935786,3.6416356876346927,13.61820912361145,480000,783.3039903640747,16.938701152801514,47,0.007879429
25.208888323658822,100,0.13661670684814453,0.5458908081054688,2.871443748474121,0.041292805,54.229689828432484,29.16995119035245,14.964729070663452,33.00481496464102,1.6671110381483158,11.123413801193237,490000,798.285994052887,14.281986951828003,48,0.045834213
6.7466123362534045,100,0.10008645057678223,0.5150418281555176,2.717467784881592,0.0044371155,56.69159304202201,27.64450021662482,15.599121332168579,32.31947492925497,3.555168686878132,11.98192834854126,500000,813.9077415466309,14.98377275466919,49,0.0070679686
-1.6077516014482875,100,0.15117192268371582,0.5483577251434326,2.7280824184417725,0.008260046,52.258119384072906,24.089965747607163,15.236869096755981,32.666042529976046,7.997129013451673,11.52739691734314,510000,829.1707291603088,14.528010606765747,50,0.011831097
23.251181036368177,100,0.19719696044921875,0.6459794044494629,2.8712141513824463,0.040441718,54.84649366455652,29.385731167098907,15.83594036102295,33.107802047677524,1.7623563668622522,11.86057424545288,520000,845.0424478054047,14.992521047592163,51,0.046630517
5.115587209788481,100,0.12178206443786621,0.653465986251831,2.802276372909546,0.007954901,53.93526505898529,24.325672855324257,15.846034526824951,32.547858838455966,6.816601179593585,11.994119644165039,530000,860.9075350761414,15.070550203323364,52,0.00954986
15.161175444893063,100,0.1323566436767578,0.47913265228271484,2.7703475952148438,0.009287856,56.90216199578607,27.911088176129788,15.42715072631836,32.44450745407018,2.939639002844386,11.764934062957764,540000,876.3545010089874,14.815410137176514,53,0.010631588
23.35410062763625,100,0.14358949661254883,0.5938608646392822,2.9247448444366455,0.033608537,57.202786099734986,28.73838228813968,16.1240656375885,32.4521846577776,1.995512830753038,12.154647588729858,550000,892.5024001598358,15.386384725570679,54,0.040209558
-2.7448446286230515,100,0.12463212013244629,0.7210865020751953,2.733828067779541,0.020784417,47.33820772777885,20.983842274919944,16.80372190475464,33.42486706082755,9.179014789181606,12.93189811706543,560000,909.3285701274872,15.957776546478271,55,0.02283824
5.598356650610895,100,0.11015629768371582,0.7211692333221436,2.9299747943878174,0.0027816894,57.72133964101392,28.157371769118978,15.926612138748169,32.153386281982016,3.254801315586704,11.865494012832642,570000,925.2755222320557,15.095038175582886,56,0.003795294
5.901293408757826,100,0.14250636100769043,0.5438127517700195,3.0014376640319824,0.0003484318,56.634139506823566,26.989687187059033,16.28403663635254,32.64993589107826,4.020019337950721,12.326009273529053,580000,941.5791189670563,15.597501754760742,57,0.0051636384
22.37143370974096,100,0.1069490909576416,0.60286545753479,2.79545259475708,0.026688166,58.04797760122708,27.98860581475995,15.885188579559326,32.256784939560475,2.377980327122667,12.099156856536865,590000,957.48632645607,15.174582481384277,58,0.034246154
6.5871288502441185,100,0.1259772777557373,0.4812893867492676,2.9099507331848145,-0.0007411987,58.12167765787752,26.766170644855066,16.788755655288696,32.40320211813427,3.9032257210725416,12.975149393081665,600000,974.3135702610016,16.178184509277344,59,0.003430951
12.460001972347971,100,0.11182308197021484,0.4858591556549072,2.7586216926574707,0.008868309,58.769074330001146,27.715376106708824,15.412413597106934,32.518041025448476,3.1948943334270092,11.761960744857788,610000,989.7566344738007,14.812173128128052,60,0.009120456
23.485373459257783,100,0.13773250579833984,0.6018462181091309,2.9621007442474365,0.03253426,58.48788328976064,28.63622006759476,15.450416803359985,32.19684679743433,1.8659530505289064,11.451911211013794,620000,1005.2242290973663,14.710595846176147,61,0.037029177
7.02419459624838,100,0.1298365592956543,0.5541670322418213,2.9374840259552,0.00369214,55.66870974790261,25.01163701526254,14.658912658691406,32.43106420639663,5.040816873286855,10.740110158920288,630000,1019.9096269607544,13.974664211273193,62,0.012409616
21.94966827952024,100,0.10558819770812988,0.636707067489624,3.0756301879882812,0.027025748,57.731188182167934,28.626151220725223,17.29354238510132,32.37380100694815,1.8411895117410255,13.145999670028687,640000,1037.227079629898,16.551010847091675,63,0.029525982
24.005793525879117,100,0.10640263557434082,0.5225090980529785,2.9788906574249268,0.03630593,58.1680789169365,28.283037428953016,17.12033176422119,32.20033731194343,1.822401871738518,13.230316162109375,650000,1054.3662457466125,16.491179704666138,64,0.037920713
3.5864992529146265,100,0.13578391075134277,0.4967198371887207,2.77315354347229,0.010493855,53.24412232695818,23.888916428814774,14.739284753799438,31.993592890215506,6.000916483807096,11.019770622253418,660000,1069.1299510002136,14.106551885604858,65,0.015268887
23.424500067850925,100,0.14391326904296875,0.5449228286743164,2.824836015701294,0.038995948,58.243754371180465,28.606346249818504,16.84604048728943,32.21284102911831,1.666435544814535,13.0245201587677,670000,1085.9963059425354,16.154091358184814,66,0.042449865
6.507182169574394,100,0.11845993995666504,0.7689731121063232,2.868152141571045,0.001313684,57.23368441845942,26.371932179416653,17.515160083770752,34.59136880362799,4.554059823667123,13.446741580963135,680000,1103.5476377010345,16.627013206481934,67,0.004734387
21.293667560741998,100,0.13405323028564453,0.7201426029205322,3.0004873275756836,0.03118712,58.938959299987836,28.721376790447913,16.46961212158203,32.49497078193885,1.9360498487654896,12.249837636947632,690000,1120.0445363521576,15.615071535110474,68,0.03482822
17.41827149709765,100,0.11342144012451172,0.47554516792297363,3.128321409225464,0.011430283,58.79467122118304,27.702349615967655,17.76206398010254,31.594153206027713,2.4611833601525204,13.709497213363647,700000,1137.8650302886963,17.1728675365448,69,0.012610577
7.462082844939037,100,0.061547279357910156,0.532135009765625,3.090104341506958,-0.0005675324,57.61614367178973,26.27920989553991,17.57771062850952,32.27237696107975,4.7172211399703325,13.543981790542603,710000,1155.4773683547974,16.979238986968994,70,0.0038471222
20.96319043263167,100,0.11923670768737793,0.5080366134643555,2.9877896308898926,0.013835437,58.73108826580485,28.29793944535442,15.843257904052734,33.124212787006435,2.328305605270651,11.890602350234985,720000,1171.3394544124603,15.215739727020264,71,0.017769653
6.576560589719472,100,0.1358788013458252,0.5511360168457031,2.8034212589263916,0.006282013,57.14997931865423,25.99961652501159,17.013449668884277,32.11783094381255,4.937908915052269,13.204118967056274,730000,1188.3749375343323,16.32582449913025,72,0.009517859
21.101777601778704,100,0.12629222869873047,0.6119070053100586,2.9221816062927246,0.03855117,59.28094399837226,28.359477168188583,16.124550342559814,32.28331783055363,1.956540088207474,12.185306072235107,740000,1204.5374093055725,15.386133432388306,73,0.03747311
9.00032573887095,100,0.1369476318359375,0.7017936706542969,2.854090452194214,0.0051505617,55.80434515167813,24.873145954362112,16.7265202999115,32.434659779006516,4.685990262001186,12.713286399841309,750000,1221.286967754364,15.88752269744873,74,0.01330744
25.064044006717733,100,0.11086440086364746,0.6991298198699951,2.6903791427612305,0.02556424,57.60669232376446,28.90128496319817,13.855915307998657,32.15038323778531,1.5812468327227194,10.09837555885315,760000,1235.1980757713318,13.045307159423828,75,0.03332934
3.8807363953108966,100,0.10295367240905762,0.46615076065063477,2.6661853790283203,-0.00075163157,56.68691334610034,25.63016499532374,14.255872964859009,32.53256496250792,5.123551284438622,10.727461576461792,770000,1249.4732794761658,13.680713176727295,76,0.0049264017
25.5680239416163,100,0.1037447452545166,0.581427812576294,2.8189704418182373,0.03179309,58.349861980146926,29.079242813156302,14.766788244247437,32.39569438066841,1.4739848810865792,10.994511842727661,780000,1264.2645859718323,14.08112621307373,77,0.04293249
0.6054654241734281,100,0.08840084075927734,0.5240583419799805,2.8407421112060547,0.01850517,48.734683048424515,21.079559333107717,14.917461156845093,31.783069199328143,7.395666243831814,11.154752254486084,790000,1279.2031309604645,14.304753303527832,78,0.021597313
8.86875647009494,100,0.14632058143615723,0.5438385009765625,2.8760056495666504,-0.0013224375,59.313340604674586,27.673938016033343,271.37315011024475,32.30738010054042,3.4855694300678337,11.95904803276062,800000,1550.6096222400665,270.6826810836792,79,0.002180889
20.039087530799545,100,0.14460444450378418,0.644660234451294,3.0384769439697266,0.022977836,57.83640278898737,28.92127825815255,16.351831674575806,32.15347837620109,1.6798288928619864,12.237940073013306,810000,1566.987864971161,15.56227707862854,80,0.027993763
-0.4990472161114113,100,0.12255048751831055,0.5492343902587891,2.9950263500213623,0.0075768125,51.29859724510573,22.590966832536047,15.558345556259155,31.420061060834655,7.166456229219855,11.577787399291992,820000,1582.5754272937775,14.884948015213013,81,0.009876674
1.7427387051387344,100,0.11620020866394043,0.5374240875244141,2.864542245864868,-0.00085810473,58.10707706475743,28.284995293850198,16.745124340057373,32.63053531976738,3.4701045454300243,12.949049234390259,830000,1599.338211774826,16.090982913970947,82,0.0016596054
24.46263900276692,100,0.11859560012817383,0.5050573348999023,2.841017246246338,0.02522449,57.37722716684133,29.244434551176337,13.817312717437744,32.22467507834517,1.4846621035173708,10.078384399414062,840000,1613.1768743991852,13.189154863357544,83,0.037309065
1.466939816716064,100,0.11052584648132324,0.5993471145629883,2.7079272270202637,0.011453768,55.70360157379437,24.935724184802307,15.63940715789795,31.828104308800167,5.773589290249426,11.944390296936035,850000,1628.835678577423,14.927212238311768,84,0.012179498
10.101652488589885,100,0.1588447093963623,0.5918402671813965,2.813281536102295,0.0019130249,58.88591442376569,27.197514458827946,16.279603481292725,31.820934147397026,4.1737248013254336,12.399243593215942,860000,1645.1354331970215,15.528301000595093,85,0.0035194764
23.064070131888343,100,0.1378490924835205,0.6279690265655518,2.8310465812683105,0.021174267,58.427664699182394,28.80753584249128,15.666173219680786,32.04925311466575,1.5599270408595047,11.767412185668945,870000,1660.8286700248718,14.89755392074585,86,0.03051886
3.8005563839358776,100,0.10574889183044434,0.5035374164581299,2.816149950027466,0.021548225,49.98130638172785,21.297389152700397,15.372806549072266,30.734849653837145,6.960532801975172,11.632755994796753,880000,1676.2203493118286,14.74516749382019,87,0.023368329
9.509889609990445,100,0.12129735946655273,0.5623490810394287,2.933361291885376,0.005030687,58.586371701006016,26.694245928307346,16.16623020172119,32.21093520639139,4.147197264523609,12.224501609802246,890000,1692.4304449558258,15.47944951057434,88,0.007519852
20.907436068376015,100,0.10309600830078125,0.5477397441864014,2.8107359409332275,0.024019746,59.267905192723326,28.753215366238052,15.513907194137573,32.29948669742604,1.969018766911388,11.751820802688599,900000,1707.975096464157,14.846267223358154,89,0.027819067
2.2877359106808735,100,0.12146902084350586,0.5157830715179443,2.7754344940185547,-0.00016719513,59.286127006322104,27.331354828882237,15.766562938690186,33.20763758564891,4.172544715414947,12.08179497718811,910000,1723.779326915741,15.126378536224365,90,0.00329776
21.000683127427603,100,0.1446678638458252,0.5793485641479492,2.874596118927002,0.013316363,59.79248153337108,28.45216213884277,16.319791078567505,32.17745579720437,1.9546470292121452,12.402633905410767,920000,1740.1245365142822,15.595325946807861,91,0.017197486
6.367934332822244,100,0.09150099754333496,0.486065149307251,3.0820236206054688,0.009215692,57.47322745624124,25.760201010241715,18.302217960357666,32.206125961575204,4.976368634729031,14.362232446670532,930000,1758.4586687088013,17.722763538360596,92,0.012091309
17.834013841850567,100,0.2406613826751709,0.5660312175750732,2.7563364505767822,0.01077099,60.410177025431224,28.02662841758961,14.224591970443726,31.80207951427698,2.388843498370725,10.370266437530518,940000,1772.7009625434875,13.417345762252808,93,0.011282397
19.09601028092772,100,0.10097789764404297,0.46092796325683594,2.777958631515503,0.01685468,59.50746056967646,28.743262545070692,14.127382516860962,32.78618861097692,2.019567568969178,10.491543769836426,950000,1786.859620332718,13.55780553817749,94,0.019413644
17.945341663254315,100,0.14577698707580566,0.5524203777313232,2.903484344482422,0.011235675,60.025362851635855,28.138003360646795,16.75011372566223,32.89663720580761,2.630406357684017,12.828956604003906,960000,1803.6408841609955,16.050074815750122,95,0.013948481
4.253359679203511,100,0.15219449996948242,0.6524262428283691,3.0109310150146484,0.0055031967,58.70252316282859,26.222427992293063,16.962946891784668,32.75692867099267,4.554968561751009,12.775164127349854,970000,1820.6362493038177,16.15552520751953,96,0.008489764
22.896001170544736,100,0.1327345371246338,0.6196606159210205,2.9194283485412598,0.02677688,59.77942821741785,28.543619353333984,17.868548154830933,32.355188554785684,1.839521727223567,13.88480257987976,980000,1838.5372536182404,17.111802339553833,97,0.0319069
12.786285647906062,100,0.24716734886169434,0.6035416126251221,2.8179397583007812,0.0031779846,59.80385825995288,26.943347764567303,16.995488166809082,33.054029000612296,3.855006936278497,13.009596109390259,990000,1855.562672138214,16.143065214157104,98,0.0038583314
1.2476076974125974,100,0.09356427192687988,0.4830322265625,2.6946380138397217,0.00681969,56.76673057422724,25.175400318338276,14.27855396270752,32.76894360216784,6.1622470598649794,10.722910404205322,1000000,1869.871886730194,13.701511144638062,99,0.010783472
