Time-Optimization,train-PolicyExecTime,LossAfter,train-EnvExecTime,Itr,Time,train-AverageDiscountedReturn,Time-SampleProc,train-MinReturn,Time-Sampling,n_timesteps,LossBefore,ItrTime,train-MaxReturn,train-NumTrajs,train-StdReturn,train-AverageReturn
6.474907875061035,25.2396719455719,-4.8055534,4.621336221694946,0,36.91725206375122,-67.5509573559411,0.051177978515625,-114.77165126801748,30.390270948410034,10000,-1.2207031e-08,36.91724514961243,57.893667583451226,100,30.795492739213604,-39.47443975665588
2.096950054168701,25.982200860977173,-0.107825205,4.364964246749878,1,70.00274896621704,-52.09370693317331,0.05559492111206055,-114.69354161420414,30.836432933807373,20000,-1.8310548e-08,32.989725828170776,88.54403532819298,100,37.05390220848595,-31.136719482321855
1.931121826171875,24.735804080963135,-0.18268667,4.338324069976807,2,101.6548421382904,-88.15778217378771,0.05586504936218262,-172.03227555002934,29.622326135635376,30000,-3.967285e-08,31.625895977020264,47.13804776646428,100,48.284133933984954,-51.759793426603245
1.9813649654388428,28.640892505645752,-0.1413985,4.519746541976929,3,137.37250113487244,-91.62615025101259,0.058851003646850586,-176.3068654434589,33.653786182403564,40000,1.525879e-08,35.6954071521759,72.64663269124381,100,52.89905772767695,-53.8667093957761
2.114605188369751,26.081082820892334,-0.04723657,4.369440317153931,4,170.55037808418274,-94.29238889631667,0.08470726013183594,-205.3872894806331,30.94217872619629,50000,1.449585e-08,33.155314922332764,63.69533082415945,100,51.27527857589202,-55.85995210165701
1.7647910118103027,27.070372581481934,-0.049743004,4.33296012878418,5,204.31611013412476,-81.2752114548931,0.05554795265197754,-162.81367313217717,31.91704511642456,60000,7.629395e-09,33.73911499977112,53.30491265669598,100,50.52317113070958,-46.1850262523487
2.115868091583252,30.38494873046875,-0.048848946,4.754116773605347,6,242.21258020401,-84.1302424558049,0.08711504936218262,-189.80701596804576,35.67097783088684,70000,-3.0517577e-09,37.87463998794556,79.63203177080052,100,48.51821794392639,-48.779175110120306
1.965648889541626,27.562493324279785,-0.045806188,4.38930606842041,7,276.76113200187683,-64.07745780978357,0.08474922180175781,-156.17072794451497,32.47479820251465,80000,1.5258789e-09,34.526551961898804,100.29069503268327,100,53.92699816177157,-40.04183716868482
1.9406931400299072,26.192584991455078,-0.03511779,4.308535814285278,8,309.76516914367676,-68.89683957622488,0.047332763671875,-186.97868672822997,30.99353528022766,90000,1.2207031e-08,32.98252296447754,62.481911061840606,100,45.768587402369434,-39.02432704117432
1.8207659721374512,25.4580340385437,-0.036602437,4.449210166931152,9,342.0771610736847,-90.28216952157034,0.06905412673950195,-156.53177856531462,30.397982835769653,100000,-1.525879e-08,32.291730880737305,55.82407108603623,100,47.50341654514759,-51.332803067814076
1.8675339221954346,24.869498252868652,-0.052580394,4.213366985321045,10,373.6156711578369,-81.39345139112609,0.06240391731262207,-174.9707820243595,29.583144903182983,110000,-2.4414062e-08,31.51479697227478,74.52028932531798,100,53.78938590027617,-46.75912773214813
1.8573722839355469,26.372215270996094,-0.07525069,4.368254661560059,11,406.8230171203613,-83.57265680656172,0.05178999900817871,-180.76348739963512,31.270660877227783,120000,-2.1362304e-08,33.18119812011719,85.02915035794568,100,52.56520259477198,-46.24893406394435
1.867136001586914,25.09257459640503,-0.10357054,4.172238826751709,12,438.5274119377136,-89.77058415146328,0.049685001373291016,-183.8125786366797,29.757221698760986,130000,9.155274e-09,31.67479705810547,58.584160197996525,100,46.345770317468435,-50.7054383317935
1.8950891494750977,27.08890986442566,-0.15356907,4.607507944107056,13,472.741286277771,-89.34556150393745,0.05228376388549805,-202.78372939952632,32.24237370491028,140000,-1.8310548e-08,34.19154381752014,47.24584186781114,100,44.16597836715996,-50.980629068669174
1.82395601272583,27.25480580329895,-0.511309,4.4515721797943115,14,506.86859607696533,-76.90356198298007,0.04654884338378906,-149.839351909556,32.229588985443115,150000,-3.0517577e-09,34.10049295425415,78.00210630716728,100,46.20865330624294,-44.05773653135127
2.840528964996338,30.557828664779663,-0.7580032,4.677364826202393,15,545.6380300521851,-81.36537237175095,0.08718371391296387,-135.20755800276675,35.81789588928223,160000,7.629395e-09,38.74746108055115,48.04559558675541,100,38.91408420649926,-47.91808044145292
1.9173481464385986,25.956048488616943,-0.08143125,4.2542643547058105,16,578.3559019565582,-88.50737439007095,0.06978988647460938,-156.20410659062847,30.695215225219727,170000,-1.6021728e-08,32.68408513069153,82.81312695414583,100,41.88239643866975,-50.51008241618754
1.8970248699188232,24.960102796554565,-0.11001987,4.339178085327148,17,610.1284401416779,-89.29143667889711,0.051409006118774414,-148.86921771464566,29.799357891082764,180000,1.2207031e-08,31.749287366867065,28.918634261320193,100,37.251325590497686,-51.214315812101674
1.882390022277832,25.330719709396362,-0.03699755,4.216963291168213,18,642.1269781589508,-88.53458470388178,0.047827959060668945,-124.17820049637388,30.044405937194824,190000,3.8146972e-08,31.976085901260376,36.20513832120307,100,33.763022403674775,-49.940400095487455
1.7741060256958008,25.616181135177612,-0.026185986,4.251528978347778,19,674.6869649887085,-100.5622503875669,0.051055908203125,-204.05537077645562,30.708925008773804,200000,2.1362304e-08,32.535760164260864,28.18424687445347,100,40.079629320590755,-56.44604851748513
1.740523099899292,25.168195009231567,-0.03645556,3.8787262439727783,20,706.0168409347534,-92.8869935019725,0.046920061111450195,-169.60389067275824,29.51568913459778,210000,-2.1362304e-08,31.304708003997803,43.94779356993987,100,38.86253754247498,-52.31432989172153
1.7965950965881348,29.11765766143799,-0.03698718,4.640048265457153,21,742.3259241580963,-99.26699865710154,0.07277202606201172,-173.42588990056842,34.41628813743591,220000,3.051758e-08,36.28781509399414,41.41909108483557,100,44.72748470365719,-54.44985739024891
2.044402837753296,27.186150074005127,-0.056804445,4.006172180175781,22,776.1489741802216,-90.54021121701692,0.09016990661621094,-163.20641167327935,31.658119916915894,230000,1.2207031e-08,33.793198108673096,51.66958372284034,100,41.48876831084037,-51.87208093615736
2.344486951828003,49.36501669883728,-0.07250283,4.728477954864502,23,833.3250470161438,-88.81911603114575,0.07165288925170898,-139.19837412890044,54.733081102371216,240000,-1.9836426e-08,57.15350127220154,33.49239864567518,100,35.812864324157296,-47.94274541865353
2.059144973754883,37.54809808731079,-0.051118344,4.123260498046875,24,877.6896541118622,-84.24115373983423,0.07187795639038086,-158.84163703262337,42.20785689353943,250000,-2.5939942e-08,44.342856884002686,30.06801669808248,100,39.901249188628825,-46.05860548762929
1.9386670589447021,45.93875074386597,-0.05244651,4.226707458496094,25,930.4077939987183,-80.00705558617545,0.05269503593444824,-175.5276839592568,50.6725709438324,260000,2.0599366e-08,52.69770383834839,79.39112485394661,100,42.11567273747985,-44.347694694776095
2.1670420169830322,26.84753441810608,-0.02039145,3.78477144241333,26,963.7756111621857,-81.57834459069637,0.0790090560913086,-194.95885940535746,31.099191188812256,270000,-1.525879e-08,33.3461639881134,61.668349365411956,100,42.011146530934056,-45.43907633986996
1.7642099857330322,24.603603839874268,-0.036175895,3.713940382003784,27,994.374988079071,-86.45683186466431,0.054904937744140625,-179.54929638900845,28.757766008377075,280000,1.8310548e-08,30.578169107437134,55.14490329930119,100,44.44131469799107,-47.41443497399356
1.8905251026153564,22.798490524291992,-0.042879205,3.5955233573913574,28,1023.1758451461792,-87.79943844931111,0.04736614227294922,-163.25498777718258,26.828530073165894,290000,-1.8310548e-08,28.776990175247192,59.47262907187266,100,37.68231655707028,-49.06244435640952
1.8369557857513428,23.39615249633789,-0.039006554,3.6472136974334717,29,1052.5571641921997,-86.66066880878894,0.04749298095703125,-174.07874654321463,27.474100351333618,300000,7.629395e-09,29.359883069992065,31.755042374040666,100,40.92274359784464,-49.271544247610194
1.8555266857147217,23.716023445129395,-0.04310879,3.739891767501831,30,1082.3798370361328,-78.69349963058417,0.06032371520996094,-171.28846321627714,27.883179903030396,310000,2.4414062e-08,29.801388025283813,66.64665707711185,100,43.469754373251206,-46.0693475893936
1.829549789428711,23.37335181236267,-0.06565383,3.708707094192505,31,1111.8126091957092,-81.57809237854558,0.051151275634765625,-196.22342966184343,27.527098894119263,320000,2.1362304e-08,29.409419059753418,62.549027609718195,100,40.24858847568075,-44.90104445076535
2.4202287197113037,26.733282566070557,-0.030093215,3.858137369155884,32,1145.373547077179,-92.74451195054928,0.054878950119018555,-216.92762670450884,31.0623619556427,330000,1.2207031e-08,33.5380380153656,59.906271994355194,100,47.73145909967666,-49.16203797360659
1.7718029022216797,27.281144618988037,-0.03372966,3.9847352504730225,33,1178.9593391418457,-69.6412014705713,0.05470991134643555,-149.7958242034993,31.732518911361694,340000,-1.373291e-08,33.56026291847229,50.57380911417819,100,39.39855635600562,-37.48835578983874
1.8193459510803223,22.928000450134277,-0.031119129,3.641368865966797,34,1207.8483588695526,-65.7273164074897,0.05192923545837402,-137.5984300233807,26.99453592300415,350000,1.8310548e-08,28.86612582206726,33.62174632049975,100,36.971470808531876,-36.778231704243005
1.730902910232544,23.585748434066772,-0.06480159,3.814819812774658,35,1237.651418209076,-69.01996903635097,0.20340776443481445,-156.37254613499795,27.843138694763184,360000,1.6021728e-08,29.778120040893555,38.39950920290509,100,37.09959591620322,-38.789153791280704
2.064924955368042,22.78051733970642,-0.03329392,3.789180040359497,36,1266.7878510951996,-62.749205951801,0.04901003837585449,-178.7024588283398,26.999074935913086,370000,-3.0517577e-09,29.113368272781372,38.18918739452789,100,39.782829887317746,-33.72940611826655
1.8411550521850586,23.323663473129272,-0.044443548,3.698765277862549,37,1296.204814195633,-53.5466222780502,0.05041098594665527,-138.74636497280133,27.48402714729309,380000,-6.1035155e-09,29.39664602279663,51.24718978942329,100,35.713117242107906,-30.343343964600262
1.756615161895752,22.303230047225952,-0.029282568,3.652595281600952,38,1324.430052280426,-62.97051034313053,0.0662088394165039,-194.8986589365567,26.383773803710938,390000,-6.866455e-09,28.20695400238037,37.16978531367156,100,43.759893063679186,-35.8797806347242
1.8136119842529297,22.712875604629517,-0.04593564,3.672454833984375,39,1353.1301591396332,-51.457798599603336,0.04991316795349121,-177.34202946410912,26.81459403038025,400000,-1.525879e-08,28.678929090499878,39.90162439312487,100,35.9350841537529,-28.468612143712257
1.836841106414795,23.8971848487854,-0.06095321,3.8793795108795166,40,1383.253602027893,-62.17443561755203,0.04686307907104492,-173.6304776590752,28.216227054595947,410000,2.4414062e-08,30.100298166275024,39.3448624775881,100,39.77669479072724,-38.15388957937259
1.7290160655975342,22.732825994491577,-0.06188246,3.638862133026123,41,1411.8514029979706,-62.47537189067794,0.04531121253967285,-171.49378924439011,26.800143003463745,420000,-3.0517577e-09,28.57481813430786,107.87224377815332,100,41.84659838709217,-36.705262255616624
1.8504509925842285,38.67536640167236,-0.035966694,4.451290130615234,42,1457.3890161514282,-48.20911469758565,0.04784679412841797,-196.9519647904962,43.61189889907837,430000,3.0517577e-09,45.51080894470215,69.97051607060308,100,40.171621536746486,-29.01374890966063
1.8491060733795166,23.450550317764282,-0.081308626,3.7074368000030518,43,1486.899421930313,-67.99966844723494,0.0483548641204834,-257.22648941999205,27.59186291694641,440000,-3.2043456e-08,29.489660024642944,61.985189340004084,100,50.60579455925366,-40.349665420940994
1.729694128036499,22.995322704315186,-0.04416424,3.6731491088867188,44,1515.8110880851746,-66.07899963256588,0.06657838821411133,-211.30807374656052,27.09307599067688,450000,-3.967285e-08,28.889647245407104,87.31087195117576,100,54.76917562877935,-39.108468358106514
1.8444089889526367,22.945379734039307,-0.062103387,3.6661272048950195,45,1544.7686059474945,-86.70698404926647,0.05431413650512695,-247.92149580580914,27.036959171295166,460000,-7.629395e-09,28.93609619140625,39.86395079956252,100,49.46444943838871,-49.14204343141924
2.0589258670806885,23.29948902130127,-0.025250873,3.760354995727539,46,1574.4223670959473,-73.59620734108722,0.04726004600524902,-237.06467014350693,27.525464057922363,470000,0.0016560669,29.632106065750122,61.0570576410747,100,56.67356949530283,-40.38168249867672
1.771299123764038,23.59318518638611,-0.05967357,3.6859004497528076,47,1603.982735157013,-75.71040777252591,0.06023693084716797,-230.67120619038803,27.705453872680664,480000,-1.2207031e-08,29.538397312164307,80.06707397846681,100,49.41837577254249,-43.95431509186458
2.071470022201538,23.210641145706177,-0.0336333,3.683917999267578,48,1633.4502930641174,-65.08870675665602,0.04680800437927246,-226.08571788651324,27.318620920181274,490000,-9.155274e-09,29.445824146270752,67.35705123552407,100,45.91490143883633,-37.35841175444752
2.2009830474853516,34.46837091445923,-0.030038113,4.576963424682617,49,1675.6198420524597,-81.49150194020669,0.07369089126586914,-266.79055331583766,39.8715603351593,500000,9.155274e-09,42.1479229927063,36.63365529988816,100,44.69103019520836,-46.81843048803495
1.8941540718078613,25.592939853668213,-0.041816186,3.9318554401397705,50,1707.597584247589,-89.93355150264365,0.06858968734741211,-279.21342550803644,29.9823260307312,510000,6.2561035e-08,31.94546675682068,37.906073603872855,100,50.47668584274344,-50.28593416557369
1.852013111114502,25.695343255996704,-0.031102445,4.01543664932251,51,1739.7284421920776,-59.62850765515948,0.09090375900268555,-183.38501075044596,30.165326833724976,520000,3.3569336e-08,32.108959913253784,61.76561647698885,100,46.21750790620365,-33.071778265817244
1.9376182556152344,25.975744247436523,-0.040267963,4.126765012741089,52,1772.3272619247437,-54.92785493966214,0.05277705192565918,-222.7009748784478,30.584235906600952,530000,5.340576e-09,32.576237201690674,65.09360876990868,100,46.40093781570631,-31.385752402287977
2.285645008087158,24.23311471939087,-0.039410125,3.9638731479644775,53,1803.3401401042938,-39.23194200882641,0.06548905372619629,-163.75520859054106,28.640115976333618,540000,2.1362304e-08,30.99315881729126,92.89637879862407,100,38.141402967308515,-22.341455980416214
1.8734419345855713,23.919759273529053,-0.034458026,3.9755475521087646,54,1833.6345510482788,-19.65641315944422,0.05471992492675781,-100.17340096875668,28.342838048934937,550000,-6.1035155e-09,30.272579193115234,118.86001193383244,100,39.04519763356963,-9.996902111062555
1.8365650177001953,23.857453107833862,-0.045896877,3.9089608192443848,55,1863.808366060257,-38.900025199407644,0.049922943115234375,-145.13195890775697,28.262115001678467,560000,-6.1035155e-09,30.149302005767822,89.534594276211,100,45.437433330054205,-22.07792084376929
2.1268720626831055,27.165024995803833,-0.070910275,3.9872114658355713,56,1897.6318159103394,-37.93567702288598,0.05576801300048828,-208.5999298553273,31.61115312576294,570000,-7.6293943e-10,33.795249938964844,88.3982042067205,100,49.36537983234746,-22.700848181848205
1.8234760761260986,24.40961241722107,-0.10322089,4.002794504165649,57,1928.4687521457672,-31.63159956004623,0.06408905982971191,-196.0783401393781,28.92424511909485,580000,4.4250488e-08,30.81324315071106,88.48342492311396,100,51.46903726010548,-18.17770645585958
1.8361108303070068,24.417274951934814,-0.109095655,4.022008180618286,58,1959.3303711414337,-51.95646564285393,0.06371307373046875,-184.1541577221971,28.938573837280273,590000,-1.2207031e-08,30.840142965316772,93.672862862318,100,51.0912551723847,-29.526282516011435
1.9909601211547852,24.01030969619751,-0.07846976,3.9490132331848145,59,1989.8120520114899,-27.369545251365604,0.05234217643737793,-137.35772758170557,28.413130044937134,600000,4.4250488e-08,30.458938121795654,148.18465187087634,100,54.53085551135871,-15.464490969594909
2.1250193119049072,25.05108904838562,-0.09803247,3.9600305557250977,60,2021.499274969101,-35.976876701506654,0.05293107032775879,-204.98351887331447,29.46753215789795,610000,-2.89917e-08,31.662702083587646,80.7536025944602,100,46.99855576250056,-19.187720431770423
1.834035873413086,26.1536283493042,-0.07923182,4.14563250541687,61,2054.1671102046967,-49.17236378175098,0.04836702346801758,-147.93713252409339,30.758851051330566,620000,1.2207031e-08,32.641666650772095,111.88850117404439,100,45.613080667091275,-27.80285214950525
1.910485029220581,26.93171191215515,-0.06423788,4.081977605819702,62,2087.699503183365,-49.56157546773388,0.04869198799133301,-151.82532580415608,31.544790029525757,630000,-4.2724608e-08,33.50550603866577,77.27229090342487,100,45.11173147173988,-26.576119699545703
1.8031368255615234,25.17048954963684,-0.8438312,3.9381258487701416,63,2119.1391961574554,-53.26322770559088,0.04605698585510254,-127.90767337270258,29.56580901145935,640000,-2.1362304e-08,31.416930198669434,92.15917025047153,100,42.93802951847938,-28.780873058762417
1.9050490856170654,25.869096994400024,-0.16694319,3.9827775955200195,64,2151.426735162735,-49.11914364188285,0.05268979072570801,-189.06993542144178,30.303154230117798,650000,-0.0062559634,32.263948917388916,80.53114897561677,100,51.82932030213941,-27.57327476888856
1.9707109928131104,25.88198184967041,-0.024836596,4.053471565246582,65,2183.876165151596,-61.80583391722984,0.0521700382232666,-175.15680945216107,30.395092964172363,660000,2.746582e-08,32.418720960617065,50.591460729001014,100,46.263112203052586,-34.04650496011941
1.87298583984375,26.238943099975586,-0.030418506,4.012024402618408,66,2216.5609271526337,-71.52580812701251,0.0638883113861084,-150.1852288440796,30.722368001937866,670000,3.051758e-08,32.66064500808716,46.63295028164309,100,43.01263833257626,-38.476739087151714
1.9047560691833496,24.92503595352173,-0.048644256,4.0353639125823975,67,2247.9757912158966,-67.19773080343136,0.05237984657287598,-201.71467874598957,29.435115814208984,680000,-1.0681152e-08,31.39269709587097,42.782880460517895,100,44.219095817946865,-36.161743025619444
1.8051509857177734,24.55836796760559,-0.054025475,3.948712110519409,68,2278.8229701519012,-74.15733501080935,0.05625271797180176,-156.83559588874354,28.957720041275024,690000,-2.4414062e-08,30.820636987686157,85.1656911895053,100,49.57215665408161,-38.83866469916964
1.8293488025665283,24.488800048828125,-0.033527814,3.8675689697265625,69,2309.5443761348724,-89.2159486606958,0.05292868614196777,-237.12714448053313,28.81814217567444,700000,3.3569336e-08,30.701886892318726,42.18631679630415,100,46.59321897493515,-48.55371455811857
2.0042848587036133,26.114944458007812,-0.019801635,4.0225670337677,70,2342.29402923584,-83.00346677514707,0.08889412879943848,-192.8004257180426,30.63299798965454,710000,3.3569336e-08,32.72706198692322,53.264295922211005,100,47.467618977568264,-44.094425911195955
1.7156460285186768,24.94929051399231,-0.08395028,3.8467869758605957,71,2373.318745136261,-67.19372295535653,0.05408000946044922,-169.17898882477908,29.23108196258545,720000,-2.4414062e-08,31.00226402282715,70.90839051408639,100,46.80263305419091,-36.8066042681821
1.8225176334381104,22.910777807235718,-0.0077538574,3.727159023284912,72,2402.2854821681976,-85.16189748422312,0.04700207710266113,-195.6762484724585,27.073987245559692,730000,4.8828124e-08,28.943989992141724,64.68228998045834,100,51.08681279708002,-48.05954616312478
1.7210512161254883,23.85801672935486,-0.034855846,3.6763758659362793,73,2432.108011007309,-85.1764219367661,0.04688692092895508,-215.17811056812047,28.03257393836975,740000,1.5258789e-09,29.801116943359375,53.99658122931619,100,51.64684983048689,-45.676546228748265
1.740797996520996,22.213992834091187,-0.042859163,3.66899037361145,74,2460.240237236023,-65.7940343920114,0.06798791885375977,-171.59926237567927,26.294994115829468,750000,2.3651124e-08,28.109503984451294,67.24600302201405,100,49.6425712522965,-36.69391160138322
2.262179136276245,36.31443667411804,-0.056474928,4.571406602859497,75,2504.1858072280884,-86.78032900814021,0.0844109058380127,-181.67617068242868,41.571269273757935,760000,1.525879e-08,43.92414307594299,85.61482765286958,100,49.80376861104295,-46.80750297828804
1.8929939270019531,31.705753564834595,-0.036525007,4.033458232879639,76,2542.413036108017,-80.69411126616116,0.06249713897705078,-211.53691517946856,36.222455739974976,770000,2.5939942e-08,38.19292902946472,57.84889251249282,100,50.513057782908966,-43.71731002414328
2.7908120155334473,53.30222773551941,-0.037019312,4.36745023727417,77,2603.7652339935303,-80.06750986888677,0.23720598220825195,-167.18162304841556,58.30052304267883,780000,1.1444092e-08,61.33029317855835,45.00515518136986,100,46.67604551088768,-43.91509046700682
2.526042938232422,33.92253398895264,-0.0366841,4.088176488876343,78,2644.867825984955,-77.5075965456165,0.07742786407470703,-141.75743509799256,38.46967601776123,790000,2.746582e-08,41.0736038684845,67.16183831418373,100,40.22442182031007,-40.79413045480618
2.3784961700439453,40.010377407073975,-0.048530962,4.412570476531982,79,2692.2896571159363,-79.20667628963567,0.07900691032409668,-183.97619978232416,44.9417941570282,800000,-0.0022533569,47.40021586418152,65.74867095721395,100,48.77329837986842,-42.85573117138207
1.7933588027954102,31.401201963424683,-0.036741354,4.176323652267456,80,2730.228504180908,-55.73271838256522,0.0490269660949707,-152.91822551851777,36.073060035705566,810000,-9.155274e-09,37.915852069854736,57.24879951030143,100,37.73524089997108,-30.609034981979672
1.8690791130065918,22.291133642196655,-0.05716123,3.6657960414886475,81,2758.559480190277,-57.64180391270047,0.05388998985290527,-144.52880826897322,26.385707139968872,820000,-3.3569336e-08,28.30906319618225,48.937563794565435,100,39.03462093396638,-31.36638797761246
1.8167881965637207,23.94257402420044,-0.10595724,3.5819830894470215,82,2788.42369890213,-68.42837492699039,0.06707382202148438,-181.9584988967328,27.958249807357788,830000,3.967285e-08,29.842451095581055,55.65150256215883,100,47.21387955614188,-37.111446206987665
1.84248685836792,23.30467414855957,-0.23442663,3.577454090118408,83,2817.6435163021088,-49.93057518738079,0.04674935340881348,-115.75974147446462,27.308889150619507,840000,-1.8310548e-08,29.19846796989441,107.87052692919879,100,41.52685789114217,-27.389617426603603
1.9054419994354248,23.057175397872925,-0.06048308,3.6236369609832764,84,2846.74507021904,-47.97613888423254,0.0656440258026123,-142.63992387190083,27.108389139175415,850000,9.155274e-09,29.079854011535645,56.40250118663565,100,41.44699648192166,-26.235921548588234
1.77018404006958,22.510754346847534,-0.05555288,3.580205202102661,85,2875.1498329639435,-30.621423760888202,0.04676699638366699,-174.6396080257416,26.508681058883667,860000,-0.003641324,28.32599902153015,80.91474383046872,100,41.07257201163454,-17.1123272504941
1.7196738719940186,23.15910530090332,-0.071225464,3.649991273880005,86,2904.183141231537,-53.59038169976462,0.04723215103149414,-107.10882016829142,27.244505882263184,870000,-3.3569336e-08,29.011809587478638,60.59844375171744,100,31.738306518782373,-26.01062763770065
1.8462331295013428,24.221862077713013,-0.031864874,3.673851251602173,87,2934.490948200226,-33.80705785492255,0.05193805694580078,-126.44923218568286,28.327191829681396,880000,1.525879e-08,30.285359144210815,65.20846257268978,100,38.13229457903488,-17.04443440341122
1.8725039958953857,24.629148960113525,-0.065621264,3.643933057785034,88,2965.151767015457,-38.44532567097589,0.05569887161254883,-136.6226828915268,28.711955070495605,890000,6.1035155e-09,30.641669273376465,71.71527740718692,100,39.61955347079596,-20.45076049057296
1.7872650623321533,23.641240119934082,-0.14483567,3.660928964614868,89,2994.7546010017395,-35.690483343363496,0.07125687599182129,-105.28869347090954,27.720221996307373,900000,3.967285e-08,29.580071926116943,78.56473482002792,100,36.532662251243906,-17.08129938718174
1.7819278240203857,22.860600233078003,-0.070116274,3.648024559020996,90,3023.5384562015533,-53.89043531328817,0.04700207710266113,-119.41817719449422,26.93122100830078,910000,-3.051758e-08,28.761532068252563,69.95413780147148,100,34.96340237437646,-27.36866657411635
1.921086072921753,22.277119874954224,-0.045907255,3.631080150604248,91,3051.8778841495514,-44.08369252938353,0.05507993698120117,-152.10592972961686,26.33712100982666,920000,-2.89917e-08,28.314645051956177,82.76081436102925,100,44.42707048436883,-21.86151367335097
1.8351728916168213,24.962677240371704,-0.060067266,3.8283169269561768,92,3083.0041830539703,-46.0687123461339,0.048941850662231445,-133.68590194564572,29.218430995941162,930000,-3.051758e-08,31.103956937789917,74.02047031879086,100,43.39488099860302,-23.51633285623766
2.0833752155303955,25.707100868225098,-0.10125299,3.6861484050750732,93,3114.987039089203,-57.802586917207606,0.05377697944641113,-166.77374555967583,29.822763919830322,940000,-1.2207031e-08,31.960563898086548,63.26701037018527,100,50.2592978303166,-32.88249391150893
1.9246699810028076,24.1968412399292,-2.8839118,3.9223368167877197,94,3145.568217277527,-65.01745763257327,0.05071878433227539,-185.38222924493715,28.559545278549194,950000,-3.3569336e-08,30.55497407913208,44.77126431253201,100,43.27525238064492,-34.81581940390245
2.2584147453308105,26.54490566253662,-0.43645024,3.8577919006347656,95,3178.7707619667053,-34.30294822501817,0.07709383964538574,-174.5959044888222,30.844477891921997,960000,-4.5776368e-08,33.18092608451843,63.1162664466619,100,47.213119968632704,-19.06013090201298
1.7826521396636963,23.745502710342407,-0.1758219,3.6478428840637207,96,3208.4505751132965,-41.284842324853436,0.045929908752441406,-144.38034134316788,27.8281090259552,970000,-6.1035155e-09,29.657137155532837,72.42079726528783,100,39.77788068539516,-22.492624181317392
1.7397511005401611,25.689609050750732,-0.15027453,3.7179136276245117,97,3240.3159811496735,-34.943777767061164,0.22400498390197754,-117.91688509118381,29.828911066055298,980000,1.525879e-08,31.844008207321167,70.5610485231131,100,37.43815159895267,-17.67568620573127
2.390138864517212,30.9373881816864,-0.11831852,4.041611671447754,98,3278.219337940216,-38.57519171932759,0.05350303649902344,-158.1152302986382,35.43614721298218,990000,3.0517577e-09,37.88156795501709,85.17133278605569,100,41.84437190804907,-19.899015609477836
